onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	8	2	1071	0	country_001.wav	country	8	1	0.017800000000079308	2774.845
14.0	6.0	ambient	8	2	1078	7	ambient_000.wav	ambient	6	0	0.003400000000056025	2788.8454
26.0	6.0	rocknroll	8	2	1084	13	rocknroll_002.wav	rocknroll	6	0	0.0025000000000545697	2800.8458
38.0	6.0	ambient	8	2	1090	19	ambient_002.wav	ambient	6	0	0.0025000000000545697	2812.8451
50.0	6.0	ambient	8	2	1096	25	ambient_004.wav	ambient	4	0	0.0025000000000545697	2824.8459
60.0	6.0	country	8	2	1101	30	country_000.wav	country	4	0	0.00430000000005748	2834.8449
70.0	6.0	symphonic	8	2	1106	35	symphonic_004.wav	symphonic	4	0	0.0027000000000043656	2844.8454
80.01	6.0	ambient	8	2	1111	40	ambient_001.wav	ambient	8	1	0.008400000000165164	2854.8451
94.01	6.0	symphonic	8	2	1118	47	symphonic_002.wav	symphonic	8	1	0.011199999999917054	2868.8452
108.0	6.0	rocknroll	8	2	1125	54	rocknroll_000.wav	rocknroll	6	0	0.0027000000000043656	2882.8451
120.0	6.0	country	8	2	1131	60	country_002.wav	country	6	0	0.0025000000000545697	2894.8458
132.0	6.0	rocknroll	8	2	1137	66	rocknroll_004.wav	rocknroll	6	0	0.0024999999995998228	2906.8461
144.0	6.0	symphonic	8	2	1143	72	symphonic_003.wav	symphonic	6	0	0.0035000000002582965	2918.845
156.0	6.0	metal	8	2	1149	78	metal_003.wav	metal	6	0	0.002900000000408909	2930.845
168.0	6.0	symphonic	8	2	1155	84	symphonic_000.wav	symphonic	6	0	0.002599999999802094	2942.8458
180.0	6.0	symphonic	8	2	1161	90	symphonic_001.wav	symphonic	6	0	0.0034999999998035487	2954.8452
192.0	6.0	country	8	2	1167	96	country_004.wav	country	6	0	0.002599999999802094	2966.8458
204.0	6.0	metal	8	2	1173	102	metal_001.wav	metal	4	0	0.0025000000000545697	2978.8454
214.01	6.0	rocknroll	8	2	1178	107	rocknroll_001.wav	rocknroll	8	1	0.0124999999998181	2988.8449
228.0	6.0	rocknroll	8	2	1185	114	rocknroll_003.wav	rocknroll	4	0	0.003999999999905413	3002.8449
238.0	6.0	metal	8	2	1190	119	metal_002.wav	metal	6	0	0.003799999999955617	3012.8451
250.0	6.0	metal	8	2	1196	125	metal_000.wav	metal	6	0	0.002300000000104774	3024.8458
262.0	6.0	ambient	8	2	1202	131	ambient_003.wav	ambient	6	0	0.0035000000002582965	3036.8453
274.01	6.0	metal	8	2	1208	137	metal_004.wav	metal	8	1	0.009599999999863941	3048.8458
288.0	6.0	country	8	2	1215	144	country_003.wav	country	6	0	0.0034999999998035487	3062.8465
