onset	duration	trial_type	Response	Stimulus	response_time
5.015	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.232	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
9.268	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
12.312	0.200	auditory standard stimulus presentation	0.000	standard	n/a
15.157	n/a	n/a	0.000	standard	n/a
17.607	n/a	n/a	0.000	standard	n/a
20.056	0.200	auditory standard stimulus presentation	0.000	standard	n/a
22.305	n/a	n/a	1.000	target	n/a
24.539	0.200	auditory standard stimulus presentation	0.000	standard	n/a
27.385	0.200	auditory standard stimulus presentation	0.000	standard	n/a
29.619	0.200	auditory standard stimulus presentation	0.000	standard	n/a
31.869	0.200	auditory standard stimulus presentation	0.000	standard	n/a
34.518	n/a	n/a	1.000	target	n/a
37.561	0.200	auditory standard stimulus presentation	0.000	standard	n/a
40.193	0.200	auditory oddball stimulus presentation	1.000	target	n/a
40.193	0.396	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
43.236	0.200	auditory standard stimulus presentation	0.000	standard	n/a
45.669	0.200	auditory standard stimulus presentation	0.000	standard	n/a
48.118	0.200	auditory standard stimulus presentation	0.000	standard	n/a
50.748	0.200	auditory standard stimulus presentation	0.000	standard	n/a
53.198	0.200	auditory standard stimulus presentation	0.000	standard	n/a
56.044	0.200	auditory standard stimulus presentation	0.000	standard	n/a
58.294	0.200	auditory standard stimulus presentation	0.000	standard	n/a
60.941	0.200	auditory standard stimulus presentation	0.000	standard	n/a
63.175	0.532	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
63.175	0.200	auditory oddball stimulus presentation	1.000	target	n/a
66.022	0.200	auditory standard stimulus presentation	0.000	standard	n/a
68.669	0.200	auditory standard stimulus presentation	0.000	standard	n/a
71.118	0.200	auditory standard stimulus presentation	0.000	standard	n/a
73.153	0.200	auditory standard stimulus presentation	0.000	standard	n/a
76.198	0.200	auditory standard stimulus presentation	0.000	standard	n/a
78.447	0.200	auditory standard stimulus presentation	0.000	standard	n/a
81.475	n/a	n/a	0.000	standard	n/a
83.925	0.200	auditory standard stimulus presentation	0.000	standard	n/a
86.969	0.200	auditory oddball stimulus presentation	1.000	target	n/a
86.969	0.352	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
90.013	0.200	auditory standard stimulus presentation	0.000	standard	n/a
92.645	0.200	auditory standard stimulus presentation	0.000	standard	n/a
95.291	0.200	auditory standard stimulus presentation	0.000	standard	n/a
97.542	0.200	auditory standard stimulus presentation	0.000	standard	n/a
99.595	0.416	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
99.595	0.200	auditory oddball stimulus presentation	1.000	target	n/a
101.828	0.200	auditory standard stimulus presentation	0.000	standard	n/a
104.657	0.200	auditory standard stimulus presentation	0.000	standard	n/a
106.892	0.200	auditory oddball stimulus presentation	1.000	target	n/a
106.892	0.325	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
109.952	0.200	auditory standard stimulus presentation	0.000	standard	n/a
112.781	0.200	auditory oddball stimulus presentation	1.000	target	n/a
112.781	0.366	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
115.214	0.200	auditory standard stimulus presentation	0.000	standard	n/a
118.258	0.200	auditory standard stimulus presentation	0.000	standard	n/a
120.310	0.200	auditory standard stimulus presentation	0.000	standard	n/a
