onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.836	.428	FAMOUS	5	7	1.187	func/f045.bmp
3.14	.818	.544	FAMOUS	6	7	1.446	func/f045.bmp
6.247	.825	.432	SCRAMBLED	17	4	.986	func/s046.bmp
9.255	.955	.418	FAMOUS	5	7	1.375	func/f040.bmp
12.511	.899	.533	SCRAMBLED	17	4	1.164	func/s041.bmp
15.601	.935	.426	FAMOUS	5	7	1.088	func/f033.bmp
18.725	.814	.424	FAMOUS	5	4	1.866	func/f034.bmp
21.882	.834	.571	FAMOUS	5	7	.953	func/f042.bmp
24.922	.983	.444	FAMOUS	6	7	.739	func/f042.bmp
28.112	.914	.442	SCRAMBLED	19	n/a	0	func/s046.bmp
30.768	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.281	.948	.479	UNFAMILIAR	13	7	1.294	func/u048.bmp
54.538	.837	.544	UNFAMILIAR	14	7	.916	func/u048.bmp
57.745	.966	.595	FAMOUS	7	4	1.388	func/f040.bmp
60.919	.965	.443	SCRAMBLED	17	n/a	0	func/s043.bmp
64.126	.965	.482	SCRAMBLED	19	n/a	0	func/s041.bmp
67.333	.906	.477	SCRAMBLED	17	4	.952	func/s045.bmp
70.523	.818	.513	FAMOUS	7	4	1.559	func/f033.bmp
73.547	.923	.449	FAMOUS	5	n/a	0	func/f048.bmp
76.704	.997	.461	FAMOUS	6	7	1.077	func/f048.bmp
79.927	.951	.465	FAMOUS	7	7	.889	func/f034.bmp
83.135	.961	.486	FAMOUS	5	4	1.312	func/f047.bmp
86.408	.880	.540	FAMOUS	6	n/a	0	func/f047.bmp
89.465	.801	.415	UNFAMILIAR	13	n/a	0	func/u044.bmp
92.489	.915	.461	UNFAMILIAR	14	4	.838	func/u044.bmp
95.746	.966	.575	SCRAMBLED	17	7	1.124	func/s040.bmp
99.02	.884	.540	SCRAMBLED	18	n/a	0	func/s040.bmp
102.26	.983	.587	SCRAMBLED	19	4	1.140	func/s043.bmp
105.584	.903	.570	SCRAMBLED	17	n/a	0	func/s034.bmp
108.791	.958	.548	SCRAMBLED	19	7	.668	func/s045.bmp
111.497	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.11	.988	.577	FAMOUS	5	4	1.460	func/f046.bmp
