onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.892	.447	FAMOUS	5	n/a	0	func/f112.bmp
3.107	.977	.437	SCRAMBLED	17	n/a	0	func/s101.bmp
6.481	.934	.528	SCRAMBLED	18	7	.713	func/s101.bmp
9.588	.966	.414	SCRAMBLED	17	7	.790	func/s109.bmp
12.745	.992	.420	FAMOUS	5	7	1.372	func/f099.bmp
16.002	.928	.498	FAMOUS	5	7	.906	func/f109.bmp
19.293	.991	.591	FAMOUS	6	7	.643	func/f109.bmp
22.567	.836	.516	SCRAMBLED	17	4	1.195	func/s108.bmp
25.69	.888	.528	FAMOUS	7	4	.894	func/f112.bmp
28.33	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.858	.867	.493	SCRAMBLED	17	7	.784	func/s104.bmp
52	.807	.518	SCRAMBLED	18	4	1.420	func/s104.bmp
55.172	.922	.587	FAMOUS	5	4	2.076	func/f104.bmp
58.363	.904	.497	FAMOUS	6	n/a	0	func/f104.bmp
61.52	.893	.475	SCRAMBLED	19	4	1.291	func/s109.bmp
64.643	.850	.460	UNFAMILIAR	13	4	1.203	func/u108.bmp
67.718	.834	.468	UNFAMILIAR	14	4	1.521	func/u108.bmp
70.907	.983	.598	FAMOUS	7	7	2.400	func/f099.bmp
74.248	.833	.593	FAMOUS	5	4	1.525	func/f098.bmp
77.422	.902	.579	UNFAMILIAR	13	7	1.777	func/u110.bmp
80.612	.981	.521	SCRAMBLED	19	7	1.898	func/s108.bmp
83.769	.824	.401	SCRAMBLED	17	4	2.184	func/s100.bmp
86.926	.972	.561	SCRAMBLED	18	7	.732	func/s100.bmp
90.234	.960	.560	SCRAMBLED	17	7	.711	func/s110.bmp
93.474	.887	.505	SCRAMBLED	18	7	.891	func/s110.bmp
96.631	.832	.497	UNFAMILIAR	13	7	1.256	func/u098.bmp
99.688	.808	.467	UNFAMILIAR	14	4	.794	func/u098.bmp
102.661	.870	.400	FAMOUS	5	4	1.442	func/f100.bmp
105.718	.872	.410	FAMOUS	7	4	.884	func/f098.bmp
108.34	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
128.936	.902	.555	UNFAMILIAR	13	4	1.122	func/u102.bmp
132.177	.840	.579	UNFAMILIAR	15	7	1.333	func/u110.bmp
135.25	.928	.458	UNFAMILIAR	13	4	.985	func/u109.bmp
138.424	.825	.471	FAMOUS	5	7	.983	func/f101.bmp
141.481	.844	.462	UNFAMILIAR	13	4	1.164	func/u107.bmp
144.654	.959	.558	UNFAMILIAR	13	7	.920	func/u111.bmp
147.945	.881	.560	UNFAMILIAR	14	7	1.272	func/u111.bmp
151.002	.858	.402	FAMOUS	7	7	1.183	func/f100.bmp
154.042	.893	.408	SCRAMBLED	17	7	1.216	func/s107.bmp
157.232	.950	.528	UNFAMILIAR	15	4	1.300	func/u102.bmp
160.406	.887	.457	FAMOUS	5	4	1.314	func/f102.bmp
163.53	.974	.452	FAMOUS	6	4	.677	func/f102.bmp
166.77	.973	.488	UNFAMILIAR	15	4	1.166	func/u109.bmp
170.077	.989	.556	FAMOUS	5	4	.946	func/f111.bmp
173.251	.826	.417	FAMOUS	7	7	1.274	func/f101.bmp
176.358	.882	.513	UNFAMILIAR	13	7	2.013	func/u113.bmp
179.548	.888	.545	UNFAMILIAR	14	7	1.039	func/u113.bmp
182.806	.881	.598	UNFAMILIAR	15	7	.992	func/u107.bmp
185.896	.821	.438	FAMOUS	5	4	.869	func/f110.bmp
189.086	.968	.587	FAMOUS	6	4	.656	func/f110.bmp
191.792	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.421	.942	.589	UNFAMILIAR	13	7	1.749	func/u101.bmp
215.562	.886	.420	SCRAMBLED	19	7	1.147	func/s107.bmp
218.652	.857	.443	FAMOUS	5	7	1.867	func/f113.bmp
221.792	.994	.513	FAMOUS	6	7	.540	func/f113.bmp
224.966	.906	.414	SCRAMBLED	17	7	.966	func/s103.bmp
228.24	.946	.600	SCRAMBLED	18	7	1.001	func/s103.bmp
231.43	.830	.427	FAMOUS	7	4	1.074	func/f111.bmp
234.504	.965	.476	FAMOUS	5	4	1.030	func/f107.bmp
237.811	.920	.577	FAMOUS	6	4	.627	func/f107.bmp
241.102	.826	.598	SCRAMBLED	17	7	.964	func/s112.bmp
244.109	.925	.417	SCRAMBLED	18	7	1.166	func/s112.bmp
247.315	.990	.510	SCRAMBLED	17	7	1.780	func/s111.bmp
250.623	.816	.548	UNFAMILIAR	15	4	.907	func/u101.bmp
253.664	.842	.468	UNFAMILIAR	13	7	1.076	func/u103.bmp
256.87	.863	.597	SCRAMBLED	17	7	1.127	func/s099.bmp
260.06	.936	.564	UNFAMILIAR	13	4	1.600	func/u112.bmp
263.284	.962	.527	UNFAMILIAR	13	4	1.026	func/u106.bmp
266.508	.824	.486	UNFAMILIAR	14	4	.613	func/u106.bmp
269.08	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
289.559	.990	.447	UNFAMILIAR	13	n/a	0	func/u100.bmp
