onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.888	.502	FAMOUS	5	7	1.138	func/f031.bmp
3.257	.928	.596	FAMOUS	6	7	1.086	func/f031.bmp
6.481	.861	.429	UNFAMILIAR	13	n/a	0	func/u032.bmp
9.638	.847	.523	UNFAMILIAR	14	7	1.323	func/u032.bmp
12.678	.848	.430	UNFAMILIAR	13	4	2.317	func/u022.bmp
15.785	.840	.492	SCRAMBLED	17	4	1.000	func/s032.bmp
18.942	.925	.545	SCRAMBLED	17	4	.818	func/s019.bmp
22.182	.931	.535	SCRAMBLED	18	4	.855	func/s019.bmp
25.423	.836	.549	UNFAMILIAR	13	4	1.310	func/u031.bmp
28.012	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.491	.909	.436	SCRAMBLED	17	4	1.389	func/s018.bmp
51.664	.839	.491	SCRAMBLED	18	7	.964	func/s018.bmp
54.755	.875	.473	UNFAMILIAR	13	n/a	0	func/u029.bmp
57.811	.873	.409	UNFAMILIAR	14	n/a	0	func/u029.bmp
61.002	.885	.542	UNFAMILIAR	15	7	1.646	func/u022.bmp
64.192	.998	.536	UNFAMILIAR	13	n/a	0	func/u024.bmp
67.383	.980	.431	SCRAMBLED	19	n/a	0	func/s032.bmp
70.673	.865	.546	FAMOUS	5	7	1.281	func/f018.bmp
73.763	.912	.465	FAMOUS	6	7	1.695	func/f018.bmp
76.954	.835	.513	FAMOUS	5	n/a	0	func/f020.bmp
80.061	.912	.516	UNFAMILIAR	15	4	1.527	func/u031.bmp
83.301	.884	.563	UNFAMILIAR	13	n/a	0	func/u019.bmp
86.375	.908	.421	UNFAMILIAR	13	4	1.672	func/u021.bmp
89.565	.955	.503	SCRAMBLED	17	n/a	0	func/s031.bmp
92.789	.935	.496	SCRAMBLED	18	n/a	0	func/s031.bmp
95.896	.940	.407	UNFAMILIAR	15	n/a	0	func/u024.bmp
99.136	.913	.522	SCRAMBLED	17	4	1.337	func/s023.bmp
102.26	.976	.450	SCRAMBLED	18	4	1.177	func/s023.bmp
105.534	.953	.532	SCRAMBLED	17	4	1.040	func/s028.bmp
108.741	.883	.468	FAMOUS	7	4	1.273	func/f020.bmp
111.364	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.826	.886	.423	SCRAMBLED	17	7	1.564	func/s025.bmp
134.916	.986	.440	SCRAMBLED	18	n/a	0	func/s025.bmp
138.206	.867	.549	UNFAMILIAR	15	n/a	0	func/u019.bmp
141.263	.998	.433	UNFAMILIAR	13	4	.500	func/u020.bmp
144.537	.987	.513	UNFAMILIAR	14	4	1.846	func/u020.bmp
147.794	.870	.493	UNFAMILIAR	15	n/a	0	func/u021.bmp
150.901	.897	.458	FAMOUS	5	4	1.189	func/f023.bmp
154.092	.953	.522	FAMOUS	5	7	1.096	func/f030.bmp
157.215	.977	.402	FAMOUS	6	7	.875	func/f030.bmp
160.523	.933	.558	SCRAMBLED	17	7	1.327	func/s022.bmp
163.78	.938	.558	SCRAMBLED	19	n/a	0	func/s028.bmp
166.92	.857	.426	SCRAMBLED	17	n/a	0	func/s027.bmp
170.111	.858	.561	SCRAMBLED	18	4	1.290	func/s027.bmp
173.201	.897	.465	UNFAMILIAR	13	n/a	0	func/u026.bmp
176.274	.991	.402	UNFAMILIAR	14	n/a	0	func/u026.bmp
179.515	.943	.469	SCRAMBLED	17	n/a	0	func/s030.bmp
182.789	.864	.557	FAMOUS	7	4	.973	func/f023.bmp
185.996	.889	.583	FAMOUS	5	n/a	0	func/f028.bmp
189.119	.930	.462	FAMOUS	6	4	1.183	func/f028.bmp
191.792	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.388	.829	.560	SCRAMBLED	17	n/a	0	func/s029.bmp
