onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.803	.493	UNFAMILIAR	13	7	.994	func/u133.bmp
3.007	.904	.424	UNFAMILIAR	14	7	1.375	func/u133.bmp
6.247	.815	.463	FAMOUS	5	4	1.600	func/f137.bmp
9.254	.927	.430	UNFAMILIAR	13	7	.736	func/u137.bmp
12.511	.886	.558	UNFAMILIAR	14	7	.512	func/u137.bmp
15.635	.894	.474	FAMOUS	5	4	.863	func/f146.bmp
18.859	.894	.553	UNFAMILIAR	13	7	.577	func/u142.bmp
22.116	.932	.589	UNFAMILIAR	14	7	.677	func/u142.bmp
25.256	.849	.448	SCRAMBLED	17	7	.302	func/s145.bmp
27.845	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.408	.895	.521	FAMOUS	5	7	1.448	func/f133.bmp
51.531	.865	.458	FAMOUS	7	4	1.072	func/f137.bmp
54.621	.948	.466	FAMOUS	5	7	1.343	func/f143.bmp
57.762	.975	.419	FAMOUS	6	4	.871	func/f143.bmp
61.002	.961	.486	FAMOUS	5	4	1.090	func/f140.bmp
64.243	.940	.511	FAMOUS	6	4	.758	func/f140.bmp
67.383	.899	.423	FAMOUS	7	7	.759	func/f146.bmp
70.557	.936	.509	FAMOUS	5	4	1.090	func/f135.bmp
73.847	.899	.590	FAMOUS	6	4	.678	func/f135.bmp
77.105	.949	.595	SCRAMBLED	17	7	1.135	func/s141.bmp
80.379	.848	.565	SCRAMBLED	19	7	1.532	func/s145.bmp
83.519	.985	.526	SCRAMBLED	17	7	.594	func/s140.bmp
86.794	.905	.535	FAMOUS	7	7	1.408	func/f133.bmp
89.883	.836	.414	UNFAMILIAR	13	7	1.707	func/u145.bmp
92.906	.975	.421	SCRAMBLED	17	7	1.293	func/s134.bmp
96.18	.823	.526	SCRAMBLED	18	7	.531	func/s134.bmp
99.204	.832	.426	FAMOUS	5	7	1.097	func/f138.bmp
102.327	.950	.527	FAMOUS	6	7	.920	func/f138.bmp
105.468	.806	.426	SCRAMBLED	17	7	.730	func/s143.bmp
108.574	.835	.530	SCRAMBLED	19	7	.688	func/s141.bmp
111.147	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.659	.920	.477	SCRAMBLED	17	7	.664	func/s136.bmp
134.883	.980	.523	SCRAMBLED	18	4	.700	func/s136.bmp
138.173	.853	.545	SCRAMBLED	19	7	1.313	func/s140.bmp
141.314	.876	.521	FAMOUS	5	4	1.768	func/f139.bmp
144.421	.906	.464	FAMOUS	6	4	1.130	func/f139.bmp
147.528	.905	.426	UNFAMILIAR	15	7	.723	func/u145.bmp
150.768	.922	.556	FAMOUS	5	4	1.018	func/f132.bmp
154.025	.931	.561	UNFAMILIAR	13	7	.892	func/u146.bmp
157.132	.971	.413	SCRAMBLED	17	7	.727	func/s131.bmp
160.423	.868	.548	SCRAMBLED	18	7	1.002	func/s131.bmp
163.546	.848	.489	SCRAMBLED	19	7	.715	func/s143.bmp
166.603	.837	.440	SCRAMBLED	17	4	.798	func/s142.bmp
169.794	.965	.575	UNFAMILIAR	13	7	.959	func/u132.bmp
172.984	.958	.466	SCRAMBLED	17	7	.869	func/s137.bmp
176.191	.885	.481	SCRAMBLED	18	7	.734	func/s137.bmp
179.232	.835	.401	FAMOUS	7	4	1.161	func/f132.bmp
182.255	.884	.430	SCRAMBLED	17	4	1.232	func/s133.bmp
185.361	.861	.460	UNFAMILIAR	15	4	1.384	func/u146.bmp
187.967	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
208.496	.973	.488	SCRAMBLED	17	7	.933	func/s132.bmp
211.82	.896	.573	SCRAMBLED	18	7	.536	func/s132.bmp
215.027	.856	.544	SCRAMBLED	17	7	.767	func/s138.bmp
218.201	.891	.544	SCRAMBLED	19	7	.723	func/s142.bmp
221.408	.823	.550	UNFAMILIAR	13	4	.883	func/u139.bmp
224.599	.815	.598	UNFAMILIAR	14	4	.872	func/u139.bmp
227.622	.877	.440	UNFAMILIAR	15	7	.937	func/u132.bmp
230.862	.979	.532	SCRAMBLED	17	7	1.197	func/s146.bmp
234.12	.933	.516	FAMOUS	5	4	1.210	func/f145.bmp
237.31	.931	.492	FAMOUS	6	4	.672	func/f145.bmp
240.45	.932	.440	SCRAMBLED	19	4	1.361	func/s133.bmp
243.674	.827	.520	FAMOUS	5	4	1.077	func/f144.bmp
246.781	.971	.511	UNFAMILIAR	13	7	.868	func/u131.bmp
250.022	.928	.501	UNFAMILIAR	14	7	.711	func/u131.bmp
253.128	.965	.408	SCRAMBLED	19	7	.762	func/s138.bmp
256.285	.887	.419	UNFAMILIAR	13	7	1.067	func/u140.bmp
259.526	.862	.574	UNFAMILIAR	13	7	.940	func/u143.bmp
262.633	.944	.476	UNFAMILIAR	14	7	.932	func/u143.bmp
265.79	.854	.437	SCRAMBLED	19	4	.885	func/s146.bmp
268.947	.975	.527	UNFAMILIAR	13	7	.735	func/u144.bmp
271.67	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
292.132	.992	.427	SCRAMBLED	17	7	.733	func/s144.bmp
295.489	.993	.585	SCRAMBLED	18	7	.817	func/s144.bmp
298.713	.863	.464	FAMOUS	7	7	.902	func/f144.bmp
301.903	.862	.554	UNFAMILIAR	13	7	.902	func/u136.bmp
304.994	.819	.458	UNFAMILIAR	13	7	1.252	func/u141.bmp
308.151	.961	.573	UNFAMILIAR	14	7	.751	func/u141.bmp
311.441	.992	.565	UNFAMILIAR	15	7	.885	func/u140.bmp
314.799	.977	.600	FAMOUS	5	7	1.148	func/f134.bmp
317.972	.930	.431	FAMOUS	6	7	.969	func/f134.bmp
321.096	.903	.420	FAMOUS	5	7	1.303	func/f131.bmp
324.27	.894	.500	UNFAMILIAR	15	7	.898	func/u144.bmp
327.393	.809	.463	FAMOUS	5	7	.721	func/f136.bmp
330.401	.882	.434	FAMOUS	5	7	.815	func/f142.bmp
333.64	.970	.600	FAMOUS	6	4	.757	func/f142.bmp
336.797	.994	.421	UNFAMILIAR	15	4	1.059	func/u136.bmp
340.105	.989	.541	UNFAMILIAR	13	4	.796	func/u138.bmp
343.295	.868	.430	UNFAMILIAR	14	4	.745	func/u138.bmp
346.352	.877	.430	UNFAMILIAR	13	7	.891	func/u135.bmp
349.576	.883	.579	UNFAMILIAR	14	7	.590	func/u135.bmp
352.198	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
372.66	.820	.429	FAMOUS	5	7	.946	func/f141.bmp
375.684	.824	.432	FAMOUS	6	7	1.379	func/f141.bmp
378.791	.840	.502	FAMOUS	7	7	1.579	func/f131.bmp
381.914	.995	.515	SCRAMBLED	17	4	.706	func/s139.bmp
385.222	.911	.539	FAMOUS	7	4	.619	func/f136.bmp
388.313	.818	.418	UNFAMILIAR	13	7	1.747	func/u134.bmp
391.352	.960	.459	SCRAMBLED	17	n/a	0	func/s135.bmp
394.108	.012	0	n/a	999	0	0	func/Circle.bmp
