onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.959	.403	UNFAMILIAR	13	4	1.415	func/u002.bmp
3.29	.859	.554	FAMOUS	5	7	1.028	func/f011.bmp
6.447	.958	.430	FAMOUS	5	4	1.132	func/f009.bmp
9.755	.804	.584	FAMOUS	6	4	.959	func/f009.bmp
12.862	.977	.531	FAMOUS	5	7	1.174	func/f012.bmp
16.102	.910	.491	FAMOUS	6	4	.733	func/f012.bmp
19.376	.939	.585	FAMOUS	5	7	1.048	func/f005.bmp
22.617	.981	.523	FAMOUS	5	4	1.725	func/f015.bmp
25.857	.956	.492	FAMOUS	6	n/a	0	func/f015.bmp
29.148	.997	.566	UNFAMILIAR	15	7	1.382	func/u002.bmp
31.887	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.5	.896	.577	SCRAMBLED	17	4	1.284	func/s013.bmp
55.673	.997	.515	FAMOUS	7	7	.902	func/f011.bmp
58.947	.851	.507	SCRAMBLED	17	7	1.081	func/s001.bmp
62.054	.816	.500	SCRAMBLED	18	4	1.242	func/s001.bmp
65.044	.947	.405	SCRAMBLED	17	4	1.988	func/s005.bmp
68.251	.957	.494	SCRAMBLED	17	7	1.153	func/s008.bmp
71.508	.891	.525	FAMOUS	7	7	1.451	func/f005.bmp
74.632	.819	.460	SCRAMBLED	17	4	1.858	func/s009.bmp
77.789	.926	.575	SCRAMBLED	18	7	1.611	func/s009.bmp
80.996	.981	.505	FAMOUS	5	7	1.941	func/f016.bmp
84.237	.858	.486	SCRAMBLED	19	4	1.778	func/s013.bmp
87.41	.934	.536	UNFAMILIAR	13	7	.776	func/u004.bmp
90.551	.895	.446	UNFAMILIAR	14	4	1.865	func/u004.bmp
93.674	.875	.459	SCRAMBLED	17	n/a	0	func/s011.bmp
96.915	.974	.590	SCRAMBLED	18	7	1.181	func/s011.bmp
100.122	.838	.455	SCRAMBLED	19	7	1.329	func/s005.bmp
103.229	.963	.494	FAMOUS	5	4	1.146	func/f003.bmp
106.553	.863	.600	FAMOUS	6	4	1.001	func/f003.bmp
109.777	.823	.593	SCRAMBLED	19	4	1.187	func/s008.bmp
112.349	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.795	.859	.416	FAMOUS	5	7	.794	func/f013.bmp
135.901	.928	.483	SCRAMBLED	17	4	1.239	func/s014.bmp
139.108	.999	.501	SCRAMBLED	18	4	1.465	func/s014.bmp
142.383	.834	.517	FAMOUS	7	7	.981	func/f016.bmp
145.539	.874	.560	SCRAMBLED	17	4	1.145	func/s016.bmp
148.78	.992	.592	UNFAMILIAR	13	4	1.421	func/u001.bmp
152.121	.925	.575	UNFAMILIAR	14	4	2.017	func/u001.bmp
155.378	.973	.558	UNFAMILIAR	13	7	1.222	func/u016.bmp
158.685	.888	.564	UNFAMILIAR	14	7	1.075	func/u016.bmp
161.842	.817	.496	FAMOUS	5	7	1.428	func/f002.bmp
164.932	.930	.502	FAMOUS	6	7	.982	func/f002.bmp
168.089	.907	.460	FAMOUS	7	7	.846	func/f013.bmp
171.347	.946	.568	SCRAMBLED	17	7	.905	func/s003.bmp
174.587	.875	.528	SCRAMBLED	18	n/a	0	func/s003.bmp
177.744	.855	.512	UNFAMILIAR	13	4	1.196	func/u010.bmp
180.818	.818	.446	SCRAMBLED	19	7	1.099	func/s016.bmp
183.958	.941	.567	UNFAMILIAR	13	4	.969	func/u009.bmp
187.098	.872	.427	FAMOUS	5	7	.990	func/f004.bmp
189.721	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
210.266	.844	.510	UNFAMILIAR	13	4	2.091	func/u012.bmp
213.323	.981	.446	UNFAMILIAR	14	4	1.950	func/u012.bmp
216.514	.809	.436	FAMOUS	5	7	1.205	func/f006.bmp
219.52	.857	.426	UNFAMILIAR	13	4	1.229	func/u011.bmp
222.727	.826	.576	UNFAMILIAR	15	4	1.098	func/u010.bmp
225.784	.924	.460	UNFAMILIAR	13	7	1.565	func/u013.bmp
229.041	.965	.496	UNFAMILIAR	14	4	1.215	func/u013.bmp
232.248	.854	.479	UNFAMILIAR	15	4	.933	func/u009.bmp
235.439	.845	.554	FAMOUS	5	7	.894	func/f007.bmp
238.512	.916	.455	FAMOUS	6	7	.916	func/f007.bmp
241.786	.852	.597	FAMOUS	7	4	.978	func/f004.bmp
244.993	.804	.595	UNFAMILIAR	13	7	.766	func/u014.bmp
248.034	.964	.463	UNFAMILIAR	13	4	1.002	func/u015.bmp
251.191	.830	.432	FAMOUS	7	7	.999	func/f006.bmp
254.214	.861	.432	SCRAMBLED	17	4	1.541	func/s015.bmp
257.254	.882	.413	SCRAMBLED	18	4	1.476	func/s015.bmp
260.361	.930	.455	UNFAMILIAR	15	4	1.707	func/u011.bmp
263.518	.938	.463	FAMOUS	5	n/a	0	func/f008.bmp
266.775	.979	.550	FAMOUS	6	n/a	0	func/f008.bmp
269.498	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
290.094	.856	.558	SCRAMBLED	17	4	.802	func/s006.bmp
293.267	.903	.537	SCRAMBLED	18	4	1.039	func/s006.bmp
296.491	.944	.558	SCRAMBLED	17	4	.923	func/s012.bmp
299.615	.812	.403	SCRAMBLED	18	4	1.555	func/s012.bmp
302.738	.994	.544	UNFAMILIAR	15	n/a	0	func/u014.bmp
305.945	.987	.442	FAMOUS	5	7	1.194	func/f014.bmp
309.169	.880	.466	FAMOUS	6	7	1.244	func/f014.bmp
312.293	.878	.472	UNFAMILIAR	15	4	1.317	func/u015.bmp
315.35	.825	.415	UNFAMILIAR	13	4	1.350	func/u008.bmp
318.49	.929	.538	UNFAMILIAR	13	4	1.090	func/u005.bmp
321.68	.885	.494	UNFAMILIAR	13	4	1.165	func/u006.bmp
324.787	.822	.454	SCRAMBLED	17	4	1.039	func/s010.bmp
327.794	.933	.410	SCRAMBLED	18	n/a	0	func/s010.bmp
331.068	.945	.581	SCRAMBLED	17	4	.880	func/s007.bmp
334.342	.925	.553	SCRAMBLED	17	4	.952	func/s004.bmp
337.515	.871	.470	SCRAMBLED	18	4	1.406	func/s004.bmp
340.756	.826	.597	UNFAMILIAR	15	n/a	0	func/u008.bmp
343.846	.951	.488	FAMOUS	5	n/a	0	func/f010.bmp
347.137	.821	.577	FAMOUS	6	4	2.276	func/f010.bmp
350.21	.819	.483	UNFAMILIAR	15	4	.989	func/u005.bmp
352.766	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
373.345	.838	.537	UNFAMILIAR	13	4	1.877	func/u007.bmp
376.502	.922	.548	UNFAMILIAR	15	4	1.049	func/u006.bmp
379.625	.880	.429	UNFAMILIAR	13	4	.932	func/u003.bmp
382.849	.910	.583	FAMOUS	5	4	1.245	func/f001.bmp
386.04	.974	.506	SCRAMBLED	19	n/a	0	func/s007.bmp
389.23	.997	.450	SCRAMBLED	17	4	1.277	func/s002.bmp
392.036	.012	0	n/a	999	0	0	func/Circle.bmp
