onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-noncritical	0	1	0.000	50	0.369	1	0
2.125	1.500	go-noncritical	0	1	0.000	50	0.415	1	0
4.750	1.500	go-critical	0	0	0.000	49	0.367	1	0
6.750	1.500	go-noncritical	0	1	0.000	50	0.270	1	0
9.750	1.500	successful stop-critical	1	0	0.000	0	0.000	0	1
12.000	1.500	go-critical	0	0	0.000	49	0.419	1	0
14.625	1.500	go-noncritical	0	1	0.000	50	0.210	1	0
16.875	1.500	go-noncritical	0	1	0.000	50	0.376	1	0
19.500	1.500	successful stop-critical	1	0	0.200	0	0.000	0	1
23.125	1.500	failed stop-noncritical	1	1	0.200	50	0.310	1	0
25.500	1.500	go-critical	0	0	0.000	49	0.320	1	0
27.750	1.500	go-noncritical	0	1	0.000	50	0.237	1	0
31.875	1.500	failed stop-noncritical	1	1	0.000	50	0.321	1	0
35.875	1.500	failed stop-noncritical	1	1	0.150	50	0.288	1	0
38.875	1.500	go-noncritical	0	1	0.000	50	0.297	1	0
41.125	1.500	go-noncritical	0	1	0.000	50	0.247	1	0
43.375	1.500	go-critical	0	0	0.000	49	0.693	1	0
45.625	1.500	go-critical	0	0	0.000	49	0.314	1	0
47.750	1.500	go-critical	0	0	0.000	49	0.326	1	0
49.875	1.500	go-critical	0	0	0.000	49	0.337	1	0
52.500	1.500	go-noncritical	0	1	0.000	50	0.295	1	0
54.500	1.500	go-noncritical	0	1	0.000	50	0.343	1	0
57.125	1.500	go-noncritical	0	1	0.000	50	0.326	1	0
59.500	1.500	failed stop-critical	1	0	0.150	49	0.295	1	0
62.125	1.500	go-critical	0	0	0.000	49	0.390	1	0
64.875	1.500	go-noncritical	0	1	0.000	50	0.288	1	0
66.875	1.500	go-critical	0	0	0.000	49	0.320	1	0
69.125	1.500	go-critical	0	0	0.000	49	0.310	1	0
72.500	1.500	failed stop-critical	1	0	0.150	50	0.280	0	0
75.250	1.500	failed stop-noncritical	1	1	0.150	50	0.313	1	0
79.625	1.500	go-critical	0	0	0.000	49	0.378	1	0
84.000	1.500	go-critical	0	0	0.000	49	0.315	1	0
86.250	1.500	go-noncritical	0	1	0.000	50	0.324	1	0
89.125	1.500	go-noncritical	0	1	0.000	50	0.358	1	0
91.500	1.500	failed stop-noncritical	1	1	0.250	50	0.287	1	0
93.750	1.500	go-noncritical	0	1	0.000	50	0.301	1	0
95.750	1.500	go-noncritical	0	1	0.000	50	0.342	1	0
97.750	1.500	go-noncritical	0	1	0.000	50	0.286	1	0
99.750	1.500	go-critical	0	0	0.000	49	0.510	1	0
102.500	1.500	failed stop-noncritical	1	1	0.100	50	0.319	1	0
104.500	1.500	failed stop-critical	1	0	0.100	49	0.519	1	0
106.875	1.500	failed stop-noncritical	1	1	0.050	50	0.392	1	0
110.875	1.500	go-critical	0	0	0.000	49	0.352	1	0
113.000	1.500	go-critical	0	0	0.000	49	0.276	1	0
116.125	1.500	failed stop-critical	1	0	0.250	49	0.327	1	0
118.625	1.500	go-noncritical	0	1	0.000	50	0.331	1	0
121.500	1.500	successful stop-critical	1	0	0.100	0	0.000	0	1
125.875	1.500	go-critical	0	0	0.000	49	0.304	1	0
128.500	1.500	go-critical	0	0	0.000	49	0.311	1	0
130.875	1.500	successful stop-critical	1	0	0.050	0	0.000	0	1
133.875	1.500	go-critical	0	0	0.000	49	0.288	1	0
136.000	1.500	go-noncritical	0	1	0.000	50	0.348	1	0
140.875	1.500	go-noncritical	0	1	0.000	50	0.313	1	0
143.625	1.500	go-noncritical	0	1	0.000	50	0.274	1	0
145.875	1.500	go-critical	0	0	0.000	49	0.336	1	0
149.625	1.500	go-noncritical	0	1	0.000	50	0.331	1	0
151.625	1.500	go-critical	0	0	0.000	49	0.355	1	0
154.500	1.500	go-critical	0	0	0.000	49	0.328	1	0
157.250	1.500	go-noncritical	0	1	0.000	50	0.306	1	0
161.375	1.500	go-critical	0	0	0.000	49	0.349	1	0
163.500	1.500	go-critical	0	0	0.000	49	0.432	1	0
166.375	1.500	failed stop-noncritical	1	1	0.100	50	0.325	1	0
168.500	1.500	go-critical	0	0	0.000	49	0.272	1	0
170.750	1.500	go-noncritical	0	1	0.000	50	0.262	1	0
172.750	1.500	successful stop-critical	1	0	0.100	0	0.000	0	1
175.750	1.500	go-noncritical	0	1	0.000	50	0.278	1	0
178.000	1.500	go-critical	0	0	0.000	49	0.348	1	0
182.625	1.500	go-noncritical	0	1	0.000	50	0.323	1	0
185.750	1.500	go-noncritical	0	1	0.000	50	0.326	1	0
187.750	1.500	go-noncritical	0	1	0.000	50	0.358	1	0
190.125	1.500	successful stop-critical	1	0	0.050	0	0.000	0	1
193.000	1.500	go-noncritical	0	1	0.000	50	0.300	1	0
