onset	duration	value
48.109375	0.0	checker-f1
48.175781	0.0	checker-f2
48.242188	0.0	checker-f3
48.30957	0.0	checker-f4
48.375977	0.0	checker-f5
48.442383	0.0	checker-f6
48.908203	0.0	house-upright-f1
48.992188	0.0	house-upright-f2
49.075195	0.0	house-upright-f3
49.158203	0.0	house-upright-f4
49.241211	0.0	house-upright-f5
49.325195	0.0	house-upright-f6
49.907227	0.0	face-upright-f1
49.973633	0.0	face-upright-f2
50.041016	0.0	face-upright-f3
50.107422	0.0	face-upright-f4
50.173828	0.0	face-upright-f5
50.240234	0.0	face-upright-f6
50.707031	0.0	face-inverted-f1
50.773438	0.0	face-inverted-f2
50.839844	0.0	face-inverted-f3
50.90625	0.0	face-inverted-f4
50.972656	0.0	face-inverted-f5
51.040039	0.0	face-inverted-f6
51.505859	0.0	checker-f1
51.572266	0.0	checker-f2
51.638672	0.0	checker-f3
51.705078	0.0	checker-f4
51.772461	0.0	checker-f5
51.838867	0.0	checker-f6
52.304688	0.0	house-upright-f1
52.387695	0.0	house-upright-f2
52.47168	0.0	house-upright-f3
52.554688	0.0	house-upright-f4
52.637695	0.0	house-upright-f5
52.720703	0.0	house-upright-f6
53.303711	0.0	face-upright-f1
53.370117	0.0	face-upright-f2
53.436523	0.0	face-upright-f3
53.503906	0.0	face-upright-f4
53.570313	0.0	face-upright-f5
53.636719	0.0	face-upright-f6
54.102539	0.0	house-inverted-f1
54.169922	0.0	house-inverted-f2
54.236328	0.0	house-inverted-f3
54.302734	0.0	house-inverted-f4
54.369141	0.0	house-inverted-f5
54.435547	0.0	house-inverted-f6
54.902344	0.0	house-inverted-f1
54.96875	0.0	house-inverted-f2
55.035156	0.0	house-inverted-f3
55.101563	0.0	house-inverted-f4
55.167969	0.0	house-inverted-f5
55.235352	0.0	house-inverted-f6
55.701172	0.0	face-inverted-f1
55.78418	0.0	face-inverted-f2
55.867188	0.0	face-inverted-f3
55.951172	0.0	face-inverted-f4
56.03418	0.0	face-inverted-f5
56.117188	0.0	face-inverted-f6
56.716797	0.0	face-upright-f1
56.783203	0.0	face-upright-f2
56.849609	0.0	face-upright-f3
56.916016	0.0	face-upright-f4
56.983398	0.0	face-upright-f5
57.049805	0.0	face-upright-f6
57.515625	0.0	checker-f1
57.582031	0.0	checker-f2
57.649414	0.0	checker-f3
57.71582	0.0	checker-f4
57.782227	0.0	checker-f5
57.848633	0.0	checker-f6
58.31543	0.0	house-upright-f1
58.398438	0.0	house-upright-f2
58.481445	0.0	house-upright-f3
58.564453	0.0	house-upright-f4
58.647461	0.0	house-upright-f5
58.731445	0.0	house-upright-f6
59.313477	0.0	checker-f1
59.397461	0.0	checker-f2
59.480469	0.0	checker-f3
59.563477	0.0	checker-f4
59.646484	0.0	checker-f5
59.730469	0.0	checker-f6
60.3125	0.0	face-upright-f1
60.378906	0.0	face-upright-f2
60.446289	0.0	face-upright-f3
60.512695	0.0	face-upright-f4
60.579102	0.0	face-upright-f5
60.645508	0.0	face-upright-f6
61.112305	0.0	face-inverted-f1
61.178711	0.0	face-inverted-f2
61.245117	0.0	face-inverted-f3
61.311523	0.0	face-inverted-f4
61.37793	0.0	face-inverted-f5
61.445313	0.0	face-inverted-f6
61.911133	0.0	house-inverted-f1
61.960938	0.0	house-inverted-f2
62.010742	0.0	house-inverted-f3
62.060547	0.0	house-inverted-f4
62.110352	0.0	house-inverted-f5
62.161133	0.0	house-inverted-f6
62.510742	0.0	house-upright-f1
62.577148	0.0	house-upright-f2
62.643555	0.0	house-upright-f3
62.709961	0.0	house-upright-f4
62.776367	0.0	house-upright-f5
62.84375	0.0	house-upright-f6
63.30957	0.0	house-upright-f1
63.392578	0.0	house-upright-f2
63.475586	0.0	house-upright-f3
63.55957	0.0	house-upright-f4
63.642578	0.0	house-upright-f5
63.725586	0.0	house-upright-f6
64.308594	0.0	house-inverted-f1
64.391602	0.0	house-inverted-f2
64.474609	0.0	house-inverted-f3
64.558594	0.0	house-inverted-f4
64.641602	0.0	house-inverted-f5
64.724609	0.0	house-inverted-f6
65.34082	0.0	face-upright-f1
65.390625	0.0	face-upright-f2
65.44043	0.0	face-upright-f3
65.490234	0.0	face-upright-f4
65.540039	0.0	face-upright-f5
65.59082	0.0	face-upright-f6
65.94043	0.0	face-inverted-f1
66.006836	0.0	face-inverted-f2
66.073242	0.0	face-inverted-f3
66.139648	0.0	face-inverted-f4
66.206055	0.0	face-inverted-f5
66.273438	0.0	face-inverted-f6
66.739258	0.0	checker-f1
66.805664	0.0	checker-f2
66.87207	0.0	checker-f3
66.938477	0.0	checker-f4
67.005859	0.0	checker-f5
67.072266	0.0	checker-f6
67.538086	0.0	house-inverted-f1
67.604492	0.0	house-inverted-f2
67.671875	0.0	house-inverted-f3
67.738281	0.0	house-inverted-f4
67.804688	0.0	house-inverted-f5
67.871094	0.0	house-inverted-f6
68.336914	0.0	face-upright-f1
68.404297	0.0	face-upright-f2
68.470703	0.0	face-upright-f3
68.537109	0.0	face-upright-f4
68.603516	0.0	face-upright-f5
68.669922	0.0	face-upright-f6
69.136719	0.0	checker-f1
69.203125	0.0	checker-f2
69.269531	0.0	checker-f3
69.335938	0.0	checker-f4
69.40332	0.0	checker-f5
69.469727	0.0	checker-f6
69.935547	0.0	face-inverted-f1
70.001953	0.0	face-inverted-f2
70.068359	0.0	face-inverted-f3
70.135742	0.0	face-inverted-f4
70.202148	0.0	face-inverted-f5
70.268555	0.0	face-inverted-f6
70.734375	0.0	house-upright-f1
70.801758	0.0	house-upright-f2
70.868164	0.0	house-upright-f3
70.93457	0.0	house-upright-f4
71.000977	0.0	house-upright-f5
71.067383	0.0	house-upright-f6
71.53418	0.0	checker-f1
71.600586	0.0	checker-f2
71.666992	0.0	checker-f3
71.733398	0.0	checker-f4
71.799805	0.0	checker-f5
71.867188	0.0	checker-f6
72.333008	0.0	house-upright-f1
72.416016	0.0	house-upright-f2
72.499023	0.0	house-upright-f3
72.583008	0.0	house-upright-f4
72.666016	0.0	house-upright-f5
72.749023	0.0	house-upright-f6
73.332031	0.0	face-inverted-f1
73.415039	0.0	face-inverted-f2
73.498047	0.0	face-inverted-f3
73.582031	0.0	face-inverted-f4
73.665039	0.0	face-inverted-f5
73.748047	0.0	face-inverted-f6
74.331055	0.0	face-upright-f1
74.397461	0.0	face-upright-f2
74.463867	0.0	face-upright-f3
74.530273	0.0	face-upright-f4
74.597656	0.0	face-upright-f5
74.664063	0.0	face-upright-f6
75.129883	0.0	house-inverted-f1
75.196289	0.0	house-inverted-f2
75.262695	0.0	house-inverted-f3
75.330078	0.0	house-inverted-f4
75.396484	0.0	house-inverted-f5
75.462891	0.0	house-inverted-f6
75.928711	0.0	face-upright-f1
76.012695	0.0	face-upright-f2
76.095703	0.0	face-upright-f3
76.178711	0.0	face-upright-f4
76.261719	0.0	face-upright-f5
76.345703	0.0	face-upright-f6
76.927734	0.0	checker-f1
76.994141	0.0	checker-f2
77.061523	0.0	checker-f3
77.12793	0.0	checker-f4
77.194336	0.0	checker-f5
77.260742	0.0	checker-f6
77.727539	0.0	face-inverted-f1
77.810547	0.0	face-inverted-f2
77.893555	0.0	face-inverted-f3
77.976563	0.0	face-inverted-f4
78.060547	0.0	face-inverted-f5
78.143555	0.0	face-inverted-f6
78.725586	0.0	house-upright-f1
78.792969	0.0	house-upright-f2
78.859375	0.0	house-upright-f3
78.925781	0.0	house-upright-f4
78.992188	0.0	house-upright-f5
79.058594	0.0	house-upright-f6
79.525391	0.0	house-inverted-f1
79.591797	0.0	house-inverted-f2
79.658203	0.0	house-inverted-f3
79.724609	0.0	house-inverted-f4
79.791992	0.0	house-inverted-f5
79.858398	0.0	house-inverted-f6
80.324219	0.0	house-inverted-f1
80.390625	0.0	house-inverted-f2
80.457031	0.0	house-inverted-f3
80.541016	0.0	house-inverted-f4
80.624023	0.0	house-inverted-f5
80.69043	0.0	house-inverted-f6
81.240234	0.0	house-upright-f1
81.306641	0.0	house-upright-f2
81.373047	0.0	house-upright-f3
81.439453	0.0	house-upright-f4
81.505859	0.0	house-upright-f5
81.573242	0.0	house-upright-f6
82.039063	0.0	face-inverted-f1
82.12207	0.0	face-inverted-f2
82.205078	0.0	face-inverted-f3
82.289063	0.0	face-inverted-f4
82.37207	0.0	face-inverted-f5
82.455078	0.0	face-inverted-f6
83.038086	0.0	face-upright-f1
83.121094	0.0	face-upright-f2
83.204102	0.0	face-upright-f3
83.288086	0.0	face-upright-f4
83.371094	0.0	face-upright-f5
83.454102	0.0	face-upright-f6
84.037109	0.0	checker-f1
84.103516	0.0	checker-f2
84.169922	0.0	checker-f3
84.236328	0.0	checker-f4
84.303711	0.0	checker-f5
84.370117	0.0	checker-f6
84.835938	0.0	face-upright-f1
84.918945	0.0	face-upright-f2
85.00293	0.0	face-upright-f3
85.085938	0.0	face-upright-f4
85.168945	0.0	face-upright-f5
85.251953	0.0	face-upright-f6
85.834961	0.0	house-inverted-f1
85.917969	0.0	house-inverted-f2
86.000977	0.0	house-inverted-f3
86.084961	0.0	house-inverted-f4
86.167969	0.0	house-inverted-f5
86.250977	0.0	house-inverted-f6
86.833984	0.0	house-upright-f1
86.916992	0.0	house-upright-f2
87.0	0.0	house-upright-f3
87.083984	0.0	house-upright-f4
87.166992	0.0	house-upright-f5
87.25	0.0	house-upright-f6
87.833008	0.0	checker-f1
87.899414	0.0	checker-f2
87.96582	0.0	checker-f3
88.032227	0.0	checker-f4
88.098633	0.0	checker-f5
88.166016	0.0	checker-f6
88.631836	0.0	face-inverted-f1
88.714844	0.0	face-inverted-f2
88.798828	0.0	face-inverted-f3
88.881836	0.0	face-inverted-f4
88.964844	0.0	face-inverted-f5
89.047852	0.0	face-inverted-f6
89.630859	0.0	house-upright-f1
89.713867	0.0	house-upright-f2
89.796875	0.0	house-upright-f3
89.880859	0.0	house-upright-f4
89.963867	0.0	house-upright-f5
90.046875	0.0	house-upright-f6
90.629883	0.0	checker-f1
90.712891	0.0	checker-f2
90.795898	0.0	checker-f3
90.879883	0.0	checker-f4
90.962891	0.0	checker-f5
91.045898	0.0	checker-f6
91.628906	0.0	face-inverted-f1
91.695313	0.0	face-inverted-f2
91.761719	0.0	face-inverted-f3
91.828125	0.0	face-inverted-f4
91.894531	0.0	face-inverted-f5
91.961914	0.0	face-inverted-f6
92.427734	0.0	house-inverted-f1
92.494141	0.0	house-inverted-f2
92.560547	0.0	house-inverted-f3
92.62793	0.0	house-inverted-f4
92.694336	0.0	house-inverted-f5
92.760742	0.0	house-inverted-f6
93.226563	0.0	face-upright-f1
93.292969	0.0	face-upright-f2
93.360352	0.0	face-upright-f3
93.426758	0.0	face-upright-f4
93.493164	0.0	face-upright-f5
93.55957	0.0	face-upright-f6
94.026367	0.0	face-inverted-f1
94.092773	0.0	face-inverted-f2
94.15918	0.0	face-inverted-f3
94.225586	0.0	face-inverted-f4
94.291992	0.0	face-inverted-f5
94.359375	0.0	face-inverted-f6
94.825195	0.0	house-inverted-f1
94.908203	0.0	house-inverted-f2
94.991211	0.0	house-inverted-f3
95.075195	0.0	house-inverted-f4
95.158203	0.0	house-inverted-f5
95.241211	0.0	house-inverted-f6
95.824219	0.0	face-upright-f1
95.890625	0.0	face-upright-f2
95.957031	0.0	face-upright-f3
96.023438	0.0	face-upright-f4
96.09082	0.0	face-upright-f5
96.157227	0.0	face-upright-f6
96.623047	0.0	checker-f1
96.689453	0.0	checker-f2
96.755859	0.0	checker-f3
96.823242	0.0	checker-f4
96.889648	0.0	checker-f5
96.956055	0.0	checker-f6
97.421875	0.0	house-upright-f1
97.489258	0.0	house-upright-f2
97.555664	0.0	house-upright-f3
97.62207	0.0	house-upright-f4
97.688477	0.0	house-upright-f5
97.754883	0.0	house-upright-f6
98.22168	0.0	checker-f1
98.288086	0.0	checker-f2
98.354492	0.0	checker-f3
98.420898	0.0	checker-f4
98.487305	0.0	checker-f5
98.554688	0.0	checker-f6
99.020508	0.0	face-upright-f1
99.086914	0.0	face-upright-f2
99.15332	0.0	face-upright-f3
99.220703	0.0	face-upright-f4
99.287109	0.0	face-upright-f5
99.353516	0.0	face-upright-f6
99.819336	0.0	house-upright-f1
99.886719	0.0	house-upright-f2
99.953125	0.0	house-upright-f3
100.019531	0.0	house-upright-f4
100.085938	0.0	house-upright-f5
100.152344	0.0	house-upright-f6
100.619141	0.0	house-inverted-f1
100.685547	0.0	house-inverted-f2
100.751953	0.0	house-inverted-f3
100.818359	0.0	house-inverted-f4
100.884766	0.0	house-inverted-f5
100.952148	0.0	house-inverted-f6
101.417969	0.0	face-inverted-f1
101.484375	0.0	face-inverted-f2
101.550781	0.0	face-inverted-f3
101.618164	0.0	face-inverted-f4
101.68457	0.0	face-inverted-f5
101.750977	0.0	face-inverted-f6
102.216797	0.0	house-inverted-f1
102.299805	0.0	house-inverted-f2
102.383789	0.0	house-inverted-f3
102.466797	0.0	house-inverted-f4
102.549805	0.0	house-inverted-f5
102.632813	0.0	house-inverted-f6
103.21582	0.0	face-upright-f1
103.265625	0.0	face-upright-f2
103.31543	0.0	face-upright-f3
103.366211	0.0	face-upright-f4
103.416016	0.0	face-upright-f5
103.46582	0.0	face-upright-f6
103.81543	0.0	house-upright-f1
103.881836	0.0	house-upright-f2
103.948242	0.0	house-upright-f3
104.014648	0.0	house-upright-f4
104.082031	0.0	house-upright-f5
104.148438	0.0	house-upright-f6
104.614258	0.0	face-inverted-f1
104.680664	0.0	face-inverted-f2
104.748047	0.0	face-inverted-f3
104.814453	0.0	face-inverted-f4
104.880859	0.0	face-inverted-f5
104.947266	0.0	face-inverted-f6
105.413086	0.0	checker-f1
105.49707	0.0	checker-f2
105.580078	0.0	checker-f3
105.663086	0.0	checker-f4
105.746094	0.0	checker-f5
105.830078	0.0	checker-f6
106.412109	0.0	face-inverted-f1
106.479492	0.0	face-inverted-f2
106.545898	0.0	face-inverted-f3
106.612305	0.0	face-inverted-f4
106.678711	0.0	face-inverted-f5
106.745117	0.0	face-inverted-f6
107.211914	0.0	house-upright-f1
107.27832	0.0	house-upright-f2
107.344727	0.0	house-upright-f3
107.411133	0.0	house-upright-f4
107.477539	0.0	house-upright-f5
107.544922	0.0	house-upright-f6
108.010742	0.0	face-upright-f1
108.077148	0.0	face-upright-f2
108.143555	0.0	face-upright-f3
108.210938	0.0	face-upright-f4
108.277344	0.0	face-upright-f5
108.34375	0.0	face-upright-f6
108.80957	0.0	checker-f1
108.875977	0.0	checker-f2
108.943359	0.0	checker-f3
109.009766	0.0	checker-f4
109.076172	0.0	checker-f5
109.142578	0.0	checker-f6
109.609375	0.0	house-inverted-f1
109.692383	0.0	house-inverted-f2
109.775391	0.0	house-inverted-f3
109.858398	0.0	house-inverted-f4
109.942383	0.0	house-inverted-f5
110.025391	0.0	house-inverted-f6
110.607422	0.0	face-inverted-f1
110.691406	0.0	face-inverted-f2
110.774414	0.0	face-inverted-f3
110.857422	0.0	face-inverted-f4
110.94043	0.0	face-inverted-f5
111.024414	0.0	face-inverted-f6
111.606445	0.0	house-inverted-f1
111.673828	0.0	house-inverted-f2
111.740234	0.0	house-inverted-f3
111.806641	0.0	house-inverted-f4
111.873047	0.0	house-inverted-f5
111.939453	0.0	house-inverted-f6
112.40625	0.0	checker-f1
112.472656	0.0	checker-f2
112.539063	0.0	checker-f3
112.605469	0.0	checker-f4
112.671875	0.0	checker-f5
112.739258	0.0	checker-f6
113.205078	0.0	house-upright-f1
113.288086	0.0	house-upright-f2
113.371094	0.0	house-upright-f3
113.455078	0.0	house-upright-f4
113.538086	0.0	house-upright-f5
113.621094	0.0	house-upright-f6
114.204102	0.0	face-upright-f1
114.270508	0.0	face-upright-f2
114.336914	0.0	face-upright-f3
114.40332	0.0	face-upright-f4
114.470703	0.0	face-upright-f5
114.537109	0.0	face-upright-f6
115.00293	0.0	face-inverted-f1
115.069336	0.0	face-inverted-f2
115.136719	0.0	face-inverted-f3
115.203125	0.0	face-inverted-f4
115.269531	0.0	face-inverted-f5
115.335938	0.0	face-inverted-f6
115.801758	0.0	house-upright-f1
115.852539	0.0	house-upright-f2
115.902344	0.0	house-upright-f3
115.952148	0.0	house-upright-f4
116.001953	0.0	house-upright-f5
116.051758	0.0	house-upright-f6
116.401367	0.0	checker-f1
116.451172	0.0	checker-f2
116.500977	0.0	checker-f3
116.551758	0.0	checker-f4
116.618164	0.0	checker-f5
116.667969	0.0	checker-f6
117.017578	0.0	face-upright-f1
117.083984	0.0	face-upright-f2
117.150391	0.0	face-upright-f3
117.217773	0.0	face-upright-f4
117.28418	0.0	face-upright-f5
117.350586	0.0	face-upright-f6
117.816406	0.0	house-inverted-f1
117.882813	0.0	house-inverted-f2
117.950195	0.0	house-inverted-f3
118.016602	0.0	house-inverted-f4
118.083008	0.0	house-inverted-f5
118.149414	0.0	house-inverted-f6
118.616211	0.0	checker-f1
118.682617	0.0	checker-f2
118.749023	0.0	checker-f3
118.81543	0.0	checker-f4
118.881836	0.0	checker-f5
118.949219	0.0	checker-f6
119.415039	0.0	face-inverted-f1
119.464844	0.0	face-inverted-f2
119.514648	0.0	face-inverted-f3
119.564453	0.0	face-inverted-f4
119.614258	0.0	face-inverted-f5
119.665039	0.0	face-inverted-f6
120.014648	0.0	house-upright-f1
120.097656	0.0	house-upright-f2
120.180664	0.0	house-upright-f3
120.263672	0.0	house-upright-f4
120.347656	0.0	house-upright-f5
120.430664	0.0	house-upright-f6
121.013672	0.0	face-upright-f1
121.080078	0.0	face-upright-f2
121.146484	0.0	face-upright-f3
121.212891	0.0	face-upright-f4
121.279297	0.0	face-upright-f5
121.345703	0.0	face-upright-f6
121.8125	0.0	house-inverted-f1
121.895508	0.0	house-inverted-f2
121.978516	0.0	house-inverted-f3
122.0625	0.0	house-inverted-f4
122.145508	0.0	house-inverted-f5
122.228516	0.0	house-inverted-f6
122.811523	0.0	face-inverted-f1
122.87793	0.0	face-inverted-f2
122.944336	0.0	face-inverted-f3
123.010742	0.0	face-inverted-f4
123.077148	0.0	face-inverted-f5
123.144531	0.0	face-inverted-f6
123.610352	0.0	checker-f1
123.676758	0.0	checker-f2
123.743164	0.0	checker-f3
123.810547	0.0	checker-f4
123.876953	0.0	checker-f5
123.943359	0.0	checker-f6
124.40918	0.0	house-inverted-f1
124.475586	0.0	house-inverted-f2
124.542969	0.0	house-inverted-f3
124.609375	0.0	house-inverted-f4
124.675781	0.0	house-inverted-f5
124.742188	0.0	house-inverted-f6
125.208984	0.0	face-upright-f1
125.275391	0.0	face-upright-f2
125.341797	0.0	face-upright-f3
125.408203	0.0	face-upright-f4
125.474609	0.0	face-upright-f5
125.541992	0.0	face-upright-f6
126.007813	0.0	house-upright-f1
126.09082	0.0	house-upright-f2
126.173828	0.0	house-upright-f3
126.257813	0.0	house-upright-f4
126.34082	0.0	house-upright-f5
126.423828	0.0	house-upright-f6
127.006836	0.0	house-inverted-f1
127.089844	0.0	house-inverted-f2
127.172852	0.0	house-inverted-f3
127.256836	0.0	house-inverted-f4
127.339844	0.0	house-inverted-f5
127.422852	0.0	house-inverted-f6
128.005859	0.0	face-inverted-f1
128.088867	0.0	face-inverted-f2
128.171875	0.0	face-inverted-f3
128.254883	0.0	face-inverted-f4
128.338867	0.0	face-inverted-f5
128.421875	0.0	face-inverted-f6
129.004883	0.0	checker-f1
129.071289	0.0	checker-f2
129.137695	0.0	checker-f3
129.204102	0.0	checker-f4
129.270508	0.0	checker-f5
129.337891	0.0	checker-f6
129.803711	0.0	house-upright-f1
129.870117	0.0	house-upright-f2
129.936523	0.0	house-upright-f3
130.00293	0.0	house-upright-f4
130.070313	0.0	house-upright-f5
130.136719	0.0	house-upright-f6
130.602539	0.0	face-upright-f1
130.668945	0.0	face-upright-f2
130.736328	0.0	face-upright-f3
130.802734	0.0	face-upright-f4
130.869141	0.0	face-upright-f5
130.935547	0.0	face-upright-f6
131.401367	0.0	face-inverted-f1
131.485352	0.0	face-inverted-f2
131.568359	0.0	face-inverted-f3
131.651367	0.0	face-inverted-f4
131.734375	0.0	face-inverted-f5
131.818359	0.0	face-inverted-f6
132.400391	0.0	house-inverted-f1
132.467773	0.0	house-inverted-f2
132.53418	0.0	house-inverted-f3
132.600586	0.0	house-inverted-f4
132.666992	0.0	house-inverted-f5
132.733398	0.0	house-inverted-f6
