onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.871	.509	UNFAMILIAR	13	7	1.013	func/u031.bmp
3.19	.998	.541	SCRAMBLED	17	4	1.369	func/s031.bmp
6.581	.825	.533	FAMOUS	5	4	.984	func/f021.bmp
9.671	.978	.500	FAMOUS	5	4	.876	func/f019.bmp
12.945	.921	.522	FAMOUS	6	4	.662	func/f019.bmp
16.152	.822	.502	SCRAMBLED	17	4	1.030	func/s017.bmp
19.309	.816	.556	FAMOUS	5	4	.852	func/f030.bmp
22.349	.987	.461	FAMOUS	6	4	.730	func/f030.bmp
25.59	.985	.472	UNFAMILIAR	15	7	.829	func/u031.bmp
28.313	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.925	.960	.578	UNFAMILIAR	13	7	.702	func/u024.bmp
52.116	.807	.453	UNFAMILIAR	14	7	.745	func/u024.bmp
55.172	.991	.479	SCRAMBLED	19	4	1.062	func/s031.bmp
58.346	.858	.414	UNFAMILIAR	13	7	1.250	func/u025.bmp
61.52	.978	.547	FAMOUS	7	4	.760	func/f021.bmp
64.76	.911	.496	SCRAMBLED	17	7	.922	func/s026.bmp
67.85	.803	.415	SCRAMBLED	18	7	.719	func/s026.bmp
71.007	.842	.595	UNFAMILIAR	13	7	1.360	func/u017.bmp
74.064	.860	.446	UNFAMILIAR	14	7	.720	func/u017.bmp
77.271	.820	.571	SCRAMBLED	19	4	.902	func/s017.bmp
80.395	.947	.531	FAMOUS	5	7	1.245	func/f023.bmp
83.569	.875	.467	SCRAMBLED	17	4	.958	func/s032.bmp
86.659	.965	.437	FAMOUS	5	7	.886	func/f022.bmp
89.916	.853	.527	FAMOUS	6	7	.612	func/f022.bmp
93.09	.959	.543	UNFAMILIAR	15	7	1.230	func/u025.bmp
96.247	.927	.430	SCRAMBLED	17	7	1.164	func/s029.bmp
99.42	.961	.471	FAMOUS	5	4	.799	func/f025.bmp
102.594	.964	.438	FAMOUS	6	4	.901	func/f025.bmp
105.801	.997	.479	FAMOUS	5	4	1.099	func/f026.bmp
108.992	.862	.424	FAMOUS	6	4	.559	func/f026.bmp
112.099	.878	.483	FAMOUS	7	7	.855	func/f023.bmp
114.721	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.183	.923	.426	FAMOUS	5	4	.898	func/f031.bmp
138.307	.989	.430	SCRAMBLED	19	4	.926	func/s032.bmp
141.614	.841	.539	SCRAMBLED	17	7	.673	func/s018.bmp
144.755	.860	.534	UNFAMILIAR	13	7	1.149	func/u026.bmp
147.794	.904	.414	UNFAMILIAR	14	7	.740	func/u026.bmp
150.968	.830	.485	SCRAMBLED	19	7	.869	func/s029.bmp
153.975	.868	.409	SCRAMBLED	17	7	.964	func/s027.bmp
157.182	.861	.577	SCRAMBLED	18	4	.976	func/s027.bmp
160.322	.868	.505	UNFAMILIAR	13	7	1.112	func/u027.bmp
163.496	.815	.542	SCRAMBLED	17	4	.909	func/s025.bmp
166.62	.849	.546	FAMOUS	7	4	.952	func/f031.bmp
169.66	.974	.430	FAMOUS	5	4	1.231	func/f017.bmp
172.984	.957	.572	FAMOUS	6	4	.879	func/f017.bmp
176.274	.911	.561	SCRAMBLED	19	7	1.000	func/s018.bmp
179.481	.943	.525	SCRAMBLED	17	4	1.022	func/s028.bmp
182.622	.862	.422	SCRAMBLED	18	7	1.006	func/s028.bmp
185.662	.930	.403	SCRAMBLED	17	7	.921	func/s024.bmp
188.852	.891	.495	SCRAMBLED	18	7	.803	func/s024.bmp
191.491	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.087	.828	.564	FAMOUS	5	7	1.000	func/f024.bmp
215.127	.943	.443	UNFAMILIAR	15	7	.828	func/u027.bmp
218.401	.980	.556	FAMOUS	5	7	.535	func/f028.bmp
221.725	.824	.575	FAMOUS	6	7	.494	func/f028.bmp
224.882	.882	.554	SCRAMBLED	19	4	.799	func/s025.bmp
228.04	.857	.518	UNFAMILIAR	13	7	1.146	func/u018.bmp
231.246	.890	.530	UNFAMILIAR	14	7	.936	func/u018.bmp
234.437	.835	.522	FAMOUS	5	4	.844	func/f020.bmp
237.544	.945	.505	FAMOUS	5	7	.985	func/f029.bmp
240.684	.835	.432	FAMOUS	6	7	.877	func/f029.bmp
243.724	.813	.437	SCRAMBLED	17	7	1.143	func/s019.bmp
246.831	.883	.526	FAMOUS	7	7	.770	func/f024.bmp
250.021	.914	.535	UNFAMILIAR	13	4	.972	func/u032.bmp
253.162	.879	.465	UNFAMILIAR	13	7	1.090	func/u022.bmp
256.285	.804	.483	UNFAMILIAR	14	7	.951	func/u022.bmp
259.292	.953	.422	SCRAMBLED	17	4	1.367	func/s020.bmp
262.549	.834	.526	SCRAMBLED	18	4	.903	func/s020.bmp
265.556	.846	.406	FAMOUS	7	4	.851	func/f020.bmp
268.145	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
288.707	.971	.527	UNFAMILIAR	13	4	.948	func/u019.bmp
291.898	.870	.438	UNFAMILIAR	14	4	.669	func/u019.bmp
294.954	.876	.428	FAMOUS	5	4	.797	func/f032.bmp
298.161	.992	.558	SCRAMBLED	19	7	.807	func/s019.bmp
301.435	.947	.503	SCRAMBLED	17	4	.786	func/s021.bmp
304.56	.818	.418	UNFAMILIAR	15	7	1.206	func/u032.bmp
307.733	.903	.586	FAMOUS	5	4	.830	func/f018.bmp
310.873	.936	.469	SCRAMBLED	17	4	.953	func/s022.bmp
314.063	.802	.490	SCRAMBLED	18	4	.753	func/s022.bmp
317.087	.802	.466	SCRAMBLED	17	7	.860	func/s023.bmp
320.093	.818	.445	SCRAMBLED	18	7	1.064	func/s023.bmp
323.267	.883	.589	SCRAMBLED	17	4	1.125	func/s030.bmp
326.491	.873	.569	SCRAMBLED	18	7	1.354	func/s030.bmp
329.648	.987	.503	FAMOUS	7	4	1.360	func/f032.bmp
332.872	.803	.461	UNFAMILIAR	13	7	1.161	func/u030.bmp
335.945	.828	.508	SCRAMBLED	19	4	.869	func/s021.bmp
339.069	.938	.531	UNFAMILIAR	13	7	.819	func/u029.bmp
342.276	.857	.497	FAMOUS	7	4	.902	func/f018.bmp
345.483	.945	.581	UNFAMILIAR	13	7	.705	func/u023.bmp
348.707	.942	.503	UNFAMILIAR	13	7	.870	func/u020.bmp
351.396	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
371.958	.988	.531	FAMOUS	5	4	.871	func/f027.bmp
375.166	.945	.438	FAMOUS	6	4	.651	func/f027.bmp
378.289	.800	.412	UNFAMILIAR	13	7	.835	func/u021.bmp
381.279	.901	.432	UNFAMILIAR	15	7	.714	func/u030.bmp
384.52	.928	.572	UNFAMILIAR	13	7	.952	func/u028.bmp
387.677	.944	.461	UNFAMILIAR	14	7	.856	func/u028.bmp
390.885	.856	.501	UNFAMILIAR	15	7	1.567	func/u029.bmp
393.54	.012	0	n/a	999	0	0	func/Circle.bmp
