onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.921	.500	SCRAMBLED	17	4	.969	func/s075.bmp
3.291	.969	.595	SCRAMBLED	17	7	1.195	func/s077.bmp
6.715	.871	.592	SCRAMBLED	18	7	.957	func/s077.bmp
9.922	.960	.554	SCRAMBLED	17	7	1.428	func/s078.bmp
13.196	.980	.549	SCRAMBLED	17	7	.827	func/s070.bmp
16.52	.948	.583	UNFAMILIAR	13	7	.908	func/u078.bmp
19.677	.923	.450	UNFAMILIAR	14	7	.717	func/u078.bmp
22.851	.948	.483	SCRAMBLED	17	4	.738	func/s074.bmp
26.024	.984	.457	SCRAMBLED	18	4	.690	func/s074.bmp
29.215	.847	.448	SCRAMBLED	19	4	1.488	func/s075.bmp
31.804	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.35	.883	.517	FAMOUS	5	4	1.020	func/f072.bmp
55.556	.824	.564	FAMOUS	6	4	.798	func/f072.bmp
58.597	.824	.439	FAMOUS	5	4	1.057	func/f068.bmp
61.603	.974	.415	FAMOUS	6	4	.642	func/f068.bmp
64.927	.820	.583	SCRAMBLED	19	7	.874	func/s078.bmp
68.001	.954	.473	UNFAMILIAR	13	7	1.973	func/u071.bmp
71.325	.809	.592	SCRAMBLED	19	7	.903	func/s070.bmp
74.432	.886	.523	SCRAMBLED	17	4	1.043	func/s081.bmp
77.522	.999	.443	UNFAMILIAR	13	7	.858	func/u072.bmp
80.696	.849	.405	UNFAMILIAR	14	7	.662	func/u072.bmp
83.802	.988	.487	UNFAMILIAR	13	7	1.176	func/u068.bmp
87.026	.857	.455	UNFAMILIAR	13	4	1.050	func/u077.bmp
90.083	.931	.432	UNFAMILIAR	13	7	.898	func/u070.bmp
93.19	.869	.412	UNFAMILIAR	14	7	.674	func/u070.bmp
96.297	.879	.481	UNFAMILIAR	15	7	1.295	func/u071.bmp
99.387	.863	.443	FAMOUS	5	7	.849	func/f073.bmp
102.461	.871	.447	SCRAMBLED	19	4	1.506	func/s081.bmp
105.701	.951	.585	SCRAMBLED	17	4	1.018	func/s073.bmp
109.008	.953	.591	SCRAMBLED	18	4	.745	func/s073.bmp
111.698	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.227	.890	.498	FAMOUS	5	7	.858	func/f065.bmp
135.317	.801	.427	FAMOUS	6	7	.533	func/f065.bmp
138.44	.852	.557	UNFAMILIAR	15	7	2.143	func/u068.bmp
141.464	.849	.411	UNFAMILIAR	13	7	.964	func/u075.bmp
144.521	.866	.442	UNFAMILIAR	15	4	.923	func/u077.bmp
147.627	.957	.470	SCRAMBLED	17	4	1.152	func/s071.bmp
150.885	.936	.520	SCRAMBLED	18	4	.796	func/s071.bmp
154.075	.803	.488	SCRAMBLED	17	4	.956	func/s079.bmp
157.199	.890	.551	SCRAMBLED	18	4	.621	func/s079.bmp
160.389	.892	.531	FAMOUS	7	7	.690	func/f073.bmp
163.563	.946	.515	FAMOUS	5	4	.869	func/f074.bmp
166.82	.952	.539	UNFAMILIAR	13	4	1.135	func/u080.bmp
170.127	.974	.592	UNFAMILIAR	13	7	.593	func/u073.bmp
173.385	.885	.509	UNFAMILIAR	14	7	.465	func/u073.bmp
176.575	.880	.540	UNFAMILIAR	15	7	.736	func/u075.bmp
179.648	.948	.427	FAMOUS	5	7	.864	func/f070.bmp
182.805	.827	.450	SCRAMBLED	17	4	1.920	func/s066.bmp
185.862	.930	.460	FAMOUS	5	4	.879	func/f066.bmp
189.069	.991	.507	FAMOUS	7	4	.894	func/f074.bmp
191.809	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.371	.829	.527	SCRAMBLED	17	4	1.608	func/s072.bmp
215.411	.922	.442	UNFAMILIAR	15	4	.932	func/u080.bmp
218.518	.914	.402	SCRAMBLED	17	4	1.174	func/s068.bmp
221.658	.818	.457	FAMOUS	5	4	.742	func/f075.bmp
224.832	.968	.600	FAMOUS	6	4	.652	func/f075.bmp
228.089	.969	.526	FAMOUS	7	7	.656	func/f070.bmp
231.313	.840	.418	UNFAMILIAR	13	4	.934	func/u081.bmp
234.387	.939	.458	UNFAMILIAR	14	4	1.577	func/u081.bmp
237.61	.828	.504	SCRAMBLED	19	7	.833	func/s066.bmp
