onset	duration	trial_type	0	1	2	3
0.12	2.0	English-English-Abstract-Novel	resumption	EEAn_43	2984	67
3.12	2.0	English-Spanish-Concrete-Novel	battle	ESCn_43	3984	12
7.12	2.0	Spanish-English-Concrete-Novel	tapicería	SECn_43	3984	4
11.12	2.0	Spanish-English-Concrete-Repeat	upholstery	SECr_43	3984	4
15.12	2.0	English-Spanish-Concrete-Repeat	batalla	ESCr_43	5984	12
21.12	2.0	Spanish-Spanish-Abstract-Novel	trayecto	SSAn_43	1984	10
23.12	2.0	Spanish-English-Concrete-Novel	algodón	SECn_44	2984	41
26.12	2.0	English-Spanish-Concrete-Novel	lion	ESCn_44	4984	33
31.12	2.0	Spanish-Spanish-Abstract-Repeat	trayecto	SSAr_43	5984	10
37.12	2.0	Spanish-English-Abstract-Novel	maldición	SEAn_43	6984	70
44.12	2.0	English-English-Concrete-Novel	wheat	EECn_43	7984	18
52.12	2.0	Spanish-Spanish-Concrete-Novel	fusil	SSCn_43	1984	23
54.12	2.0	English-Spanish-Abstract-Novel	burden	ESAn_43	4984	56
59.12	2.0	English-Spanish-Concrete-Repeat	león	ESCr_44	2984	33
62.12	2.0	English-English-Concrete-Repeat	wheat	EECr_43	1984	18
64.12	2.0	Spanish-English-Concrete-Repeat	cotton	SECr_44	2984	41
67.12	2.0	English-English-Abstract-Repeat	resumption	EEAr_43	7984	67
75.12	2.0	Spanish-Spanish-Concrete-Repeat	fusil	SSCr_43	1984	23
77.12	2.0	English-Spanish-Concrete-Novel	squirrel	ESCn_45	2984	21
80.12	2.0	English-English-Abstract-Novel	attitude	EEAn_44	1984	70
82.12	2.0	English-English-Concrete-Novel	spoon	EECn_44	2984	45
85.12	2.0	Spanish-Spanish-Abstract-Novel	arreglo	SSAn_44	4984	32
90.12	2.0	Spanish-English-Concrete-Novel	escuela	SECn_45	2984	111
93.12	2.0	Spanish-Spanish-Concrete-Novel	ampolla	SSCn_44	4984	9
98.12	2.0	English-Spanish-Concrete-Repeat	ardilla	ESCr_45	3984	21
102.12	2.0	Spanish-Spanish-Concrete-Repeat	ampolla	SSCr_44	2984	9
105.12	2.0	Spanish-Spanish-Concrete-Novel	escarcha	SSCn_45	1984	55
107.12	2.0	Spanish-English-Abstract-Repeat	curse	SEAr_43	2984	70
110.12	2.0	English-Spanish-Abstract-Repeat	carga	ESAr_43	2984	56
113.12	2.0	English-Spanish-Abstract-Novel	chance	ESAn_44	3984	11
117.12	2.0	Spanish-Spanish-Abstract-Repeat	arreglo	SSAr_44	3984	32
121.12	2.0	Spanish-English-Abstract-Novel	desprecio	SEAn_44	2984	26
124.12	2.0	English-Spanish-Abstract-Repeat	azar	ESAr_44	2984	11
127.12	2.0	English-English-Concrete-Repeat	spoon	EECr_44	3984	45
131.12	2.0	English-English-Concrete-Novel	iodine	EECn_45	3984	4
135.12	2.0	English-English-Concrete-Repeat	iodine	EECr_45	6984	4
142.12	2.0	Spanish-Spanish-Abstract-Novel	recuerdo	SSAn_45	4984	20
147.12	2.0	Spanish-English-Abstract-Repeat	scorn	SEAr_44	2984	26
150.12	2.0	English-English-Abstract-Repeat	attitude	EEAr_44	1984	70
152.12	2.0	English-Spanish-Concrete-Novel	sugar	ESCn_46	4984	15
157.12	2.0	English-English-Concrete-Novel	fountain	EECn_46	2984	13
160.12	2.0	Spanish-Spanish-Concrete-Repeat	escarcha	SSCr_45	1984	55
162.12	2.0	Spanish-Spanish-Abstract-Repeat	recuerdo	SSAr_45	1984	20
164.12	2.0	Spanish-English-Abstract-Novel	descanso	SEAn_45	2984	11
167.12	2.0	English-Spanish-Concrete-Repeat	azucar	ESCr_46	2984	15
170.12	2.0	English-English-Concrete-Repeat	fountain	EECr_46	2984	13
173.12	2.0	English-Spanish-Abstract-Novel	suffrage	ESAn_45	1984	14
175.12	2.0	Spanish-English-Abstract-Repeat	rest	SEAr_45	2984	11
178.12	2.0	Spanish-Spanish-Concrete-Novel	campanario	SSCn_46	8984	30
187.12	2.0	English-Spanish-Abstract-Repeat	sufragio	ESAr_45	5984	14
193.12	2.0	Spanish-Spanish-Abstract-Novel	carrera	SSAn_46	2984	25
196.12	2.0	English-Spanish-Abstract-Novel	claim	ESAn_46	4984	26
201.12	2.0	Spanish-English-Concrete-Repeat	school	SECr_45	2984	111
204.12	2.0	Spanish-English-Concrete-Novel	libro	SECn_46	1984	50
206.12	2.0	English-Spanish-Concrete-Novel	orange	ESCn_47	1984	80
