onset	duration	trial_type	Response	Stimulus	response_time
4.721	0.200	visual standard stimulus presentation	n/a	n/a	n/a
7.732	0.200	visual standard stimulus presentation	n/a	n/a	n/a
10.743	0.200	visual standard stimulus presentation	0.000	standard	n/a
13.737	0.200	visual standard stimulus presentation	0.000	standard	n/a
16.732	0.200	visual standard stimulus presentation	0.000	standard	n/a
19.133	0.200	visual standard stimulus presentation	0.000	standard	n/a
22.128	0.200	visual standard stimulus presentation	0.000	standard	n/a
24.724	0.200	visual standard stimulus presentation	0.000	standard	n/a
27.719	0.200	visual standard stimulus presentation	0.000	standard	n/a
29.722	0.537	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
29.722	0.200	visual oddball stimulus presentation	1.000	target	n/a
32.716	0.200	visual oddball stimulus presentation	1.000	target	n/a
32.716	0.406	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
35.116	0.200	visual standard stimulus presentation	0.000	standard	n/a
37.316	0.200	visual standard stimulus presentation	0.000	standard	n/a
39.915	0.200	visual standard stimulus presentation	0.000	standard	n/a
42.909	0.200	visual standard stimulus presentation	0.000	standard	n/a
45.110	0.200	visual standard stimulus presentation	0.000	standard	n/a
48.104	0.200	visual standard stimulus presentation	0.000	standard	n/a
50.306	0.421	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
50.306	0.200	visual oddball stimulus presentation	1.000	target	n/a
52.904	0.200	visual standard stimulus presentation	0.000	standard	n/a
55.105	0.200	visual standard stimulus presentation	0.000	standard	n/a
57.702	0.200	visual standard stimulus presentation	0.000	standard	n/a
60.300	0.200	visual standard stimulus presentation	0.000	standard	n/a
63.295	0.200	visual standard stimulus presentation	0.000	standard	n/a
66.290	0.365	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
66.290	0.200	visual oddball stimulus presentation	1.000	target	n/a
68.688	0.200	visual standard stimulus presentation	0.000	standard	n/a
71.683	0.200	visual standard stimulus presentation	0.000	standard	n/a
74.083	0.200	visual standard stimulus presentation	0.000	standard	n/a
77.078	0.434	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
77.078	0.200	visual oddball stimulus presentation	1.000	target	n/a
79.476	0.200	visual standard stimulus presentation	0.000	standard	n/a
81.678	0.200	visual standard stimulus presentation	0.000	standard	n/a
84.076	0.200	visual standard stimulus presentation	0.000	standard	n/a
86.079	0.200	visual standard stimulus presentation	0.000	standard	n/a
88.082	0.200	visual standard stimulus presentation	0.000	standard	n/a
90.084	0.200	visual oddball stimulus presentation	1.000	target	n/a
90.084	0.398	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
92.086	0.200	visual standard stimulus presentation	0.000	standard	n/a
94.286	0.200	visual standard stimulus presentation	0.000	standard	n/a
97.082	0.200	visual standard stimulus presentation	0.000	standard	n/a
99.878	0.200	visual standard stimulus presentation	0.000	standard	n/a
102.079	0.200	visual standard stimulus presentation	0.000	standard	n/a
