onset	duration	trial_type	Response	Stimulus	response_time
6.498	0.200	visual standard stimulus presentation	n/a	n/a	n/a
8.516	0.200	visual standard stimulus presentation	n/a	n/a	n/a
10.518	0.200	visual standard stimulus presentation	0.000	standard	n/a
13.513	0.200	visual standard stimulus presentation	0.000	standard	n/a
15.714	0.200	visual standard stimulus presentation	0.000	standard	n/a
18.113	0.387	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
18.113	0.200	visual oddball stimulus presentation	1.000	target	n/a
20.314	0.200	visual standard stimulus presentation	0.000	standard	n/a
22.713	0.200	visual standard stimulus presentation	0.000	standard	n/a
25.111	0.200	visual standard stimulus presentation	0.000	standard	n/a
27.114	0.200	visual standard stimulus presentation	0.000	standard	n/a
29.314	0.200	visual standard stimulus presentation	0.000	standard	n/a
31.516	0.424	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
31.516	0.200	visual oddball stimulus presentation	1.000	target	n/a
33.518	0.200	visual standard stimulus presentation	0.000	standard	n/a
36.512	0.200	visual standard stimulus presentation	0.000	standard	n/a
39.507	0.200	visual standard stimulus presentation	0.000	standard	n/a
41.509	0.200	visual standard stimulus presentation	0.000	standard	n/a
43.710	0.200	visual standard stimulus presentation	0.000	standard	n/a
45.713	0.200	visual standard stimulus presentation	0.000	standard	n/a
47.912	0.200	visual standard stimulus presentation	0.000	standard	n/a
50.510	n/a	n/a	0.000	target	n/a
53.306	0.200	visual standard stimulus presentation	0.000	standard	n/a
55.707	0.200	visual standard stimulus presentation	0.000	standard	n/a
58.503	0.200	visual standard stimulus presentation	0.000	standard	n/a
61.498	0.200	visual standard stimulus presentation	0.000	standard	n/a
63.500	0.200	visual standard stimulus presentation	0.000	standard	n/a
65.701	0.200	visual standard stimulus presentation	0.000	standard	n/a
67.702	0.200	visual standard stimulus presentation	0.000	standard	n/a
70.101	0.200	visual standard stimulus presentation	0.000	standard	n/a
72.103	0.200	visual standard stimulus presentation	0.000	standard	n/a
74.304	0.200	visual standard stimulus presentation	0.000	standard	n/a
76.505	0.404	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
76.505	0.200	visual oddball stimulus presentation	1.000	target	n/a
78.507	0.200	visual standard stimulus presentation	0.000	standard	n/a
80.510	0.200	visual standard stimulus presentation	0.000	standard	n/a
82.511	0.200	visual oddball stimulus presentation	1.000	target	n/a
82.511	0.475	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
85.307	0.444	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
85.307	0.200	visual oddball stimulus presentation	1.000	target	n/a
88.303	0.200	visual standard stimulus presentation	0.000	standard	n/a
91.297	0.348	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
91.297	0.200	visual oddball stimulus presentation	1.000	target	n/a
93.896	0.200	visual standard stimulus presentation	0.000	standard	n/a
95.897	0.200	visual standard stimulus presentation	0.000	standard	n/a
98.098	0.200	visual standard stimulus presentation	0.000	standard	n/a
100.101	0.200	visual standard stimulus presentation	0.000	standard	n/a
103.096	0.404	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
103.096	0.200	visual oddball stimulus presentation	1.000	target	n/a
105.891	0.200	visual standard stimulus presentation	0.000	standard	n/a
108.886	0.200	visual standard stimulus presentation	0.000	standard	n/a
111.683	0.200	visual standard stimulus presentation	0.000	standard	n/a
114.479	0.200	visual standard stimulus presentation	0.000	standard	n/a
117.474	0.200	visual standard stimulus presentation	0.000	standard	n/a
119.874	0.200	visual standard stimulus presentation	0.000	standard	n/a
122.669	0.200	visual standard stimulus presentation	0.000	standard	n/a
125.465	0.200	visual standard stimulus presentation	0.000	standard	n/a
128.064	0.200	visual standard stimulus presentation	0.000	standard	n/a
130.861	0.200	visual standard stimulus presentation	0.000	standard	n/a
133.854	0.200	visual standard stimulus presentation	0.000	standard	n/a
136.452	0.200	visual standard stimulus presentation	0.000	standard	n/a
138.455	0.200	visual standard stimulus presentation	0.000	standard	n/a
140.655	0.200	visual standard stimulus presentation	0.000	standard	n/a
143.055	0.439	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
143.055	0.200	visual oddball stimulus presentation	1.000	target	n/a
145.255	0.200	visual standard stimulus presentation	0.000	standard	n/a
147.258	0.200	visual standard stimulus presentation	0.000	standard	n/a
