onset	duration	trial_type	Response	Stimulus	response_time
4.563	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
6.581	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
8.996	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
11.430	0.200	auditory standard stimulus presentation	0.000	standard	n/a
14.258	0.200	auditory standard stimulus presentation	0.000	standard	n/a
17.286	0.200	auditory standard stimulus presentation	0.000	standard	n/a
19.321	0.200	auditory standard stimulus presentation	0.000	standard	n/a
21.755	0.200	auditory standard stimulus presentation	0.000	standard	n/a
24.187	0.200	auditory standard stimulus presentation	0.000	standard	n/a
26.420	0.417	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
26.420	0.200	auditory oddball stimulus presentation	1.000	target	n/a
29.448	0.450	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
29.448	0.200	auditory oddball stimulus presentation	1.000	target	n/a
32.277	0.362	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
32.277	0.200	auditory oddball stimulus presentation	1.000	target	n/a
35.108	0.200	auditory standard stimulus presentation	0.000	standard	n/a
37.340	0.383	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
37.340	0.200	auditory oddball stimulus presentation	1.000	target	n/a
39.789	0.352	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
39.789	0.200	auditory oddball stimulus presentation	1.000	target	n/a
42.817	0.200	auditory standard stimulus presentation	0.000	standard	n/a
45.448	0.200	auditory standard stimulus presentation	0.000	standard	n/a
47.483	0.200	auditory standard stimulus presentation	0.000	standard	n/a
50.114	0.200	auditory standard stimulus presentation	0.000	standard	n/a
52.746	0.200	auditory standard stimulus presentation	0.000	standard	n/a
55.774	0.200	auditory standard stimulus presentation	0.000	standard	n/a
57.809	0.200	auditory standard stimulus presentation	0.000	standard	n/a
60.093	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.542	0.200	auditory standard stimulus presentation	0.000	standard	n/a
65.569	0.200	auditory standard stimulus presentation	0.000	standard	n/a
67.604	0.200	auditory standard stimulus presentation	0.000	standard	n/a
70.053	0.200	auditory standard stimulus presentation	0.000	standard	n/a
73.081	0.200	auditory standard stimulus presentation	0.000	standard	n/a
75.928	0.329	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
75.928	0.200	auditory oddball stimulus presentation	1.000	target	n/a
78.774	0.200	auditory oddball stimulus presentation	1.000	target	n/a
78.774	0.302	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
80.808	0.200	auditory standard stimulus presentation	0.000	standard	n/a
83.241	0.200	auditory standard stimulus presentation	0.000	standard	n/a
85.673	0.200	auditory standard stimulus presentation	0.000	standard	n/a
87.709	0.200	auditory standard stimulus presentation	0.000	standard	n/a
90.752	0.434	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
90.752	0.200	auditory oddball stimulus presentation	1.000	target	n/a
93.201	0.200	auditory standard stimulus presentation	0.000	standard	n/a
