filename	acq_time
eeg\sub-8_ses-body_task-Rotation_eeg.vhdr	1800-12-31T05:05:05.000
motion\sub-8_ses-body_task-Rotation_tracksys-HTCVive_motion.tsv	1800-12-31T05:05:05.022
motion\sub-8_ses-body_task-Rotation_tracksys-PhaseSpace_motion.tsv	1800-12-31T05:05:05.015
