onset	duration	trial_type	Response	Stimulus	response_time
7.644	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
10.457	0.375	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
10.457	0.200	auditory oddball stimulus presentation	1.000	target	n/a
12.889	0.200	auditory oddball stimulus presentation	1.000	target	n/a
12.889	0.400	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
14.925	0.200	auditory standard stimulus presentation	0.000	standard	n/a
17.142	0.200	auditory oddball stimulus presentation	1.000	target	n/a
17.142	0.270	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
19.971	0.200	auditory oddball stimulus presentation	1.000	target	n/a
19.971	0.310	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
23.015	n/a	n/a	1.000	standard	n/a
25.845	0.200	auditory standard stimulus presentation	0.000	standard	n/a
28.079	0.200	auditory standard stimulus presentation	0.000	standard	n/a
30.114	0.200	auditory standard stimulus presentation	0.000	standard	n/a
32.942	0.200	auditory standard stimulus presentation	0.000	standard	n/a
35.988	0.200	auditory standard stimulus presentation	0.000	standard	n/a
38.619	0.200	auditory standard stimulus presentation	0.000	standard	n/a
41.647	0.200	auditory standard stimulus presentation	0.000	standard	n/a
44.475	0.200	auditory standard stimulus presentation	0.000	standard	n/a
47.503	0.200	auditory standard stimulus presentation	0.000	standard	n/a
50.134	0.200	auditory standard stimulus presentation	0.000	standard	n/a
52.187	0.200	auditory standard stimulus presentation	0.000	standard	n/a
54.436	0.200	auditory standard stimulus presentation	0.000	standard	n/a
56.686	0.200	auditory standard stimulus presentation	0.000	standard	n/a
58.723	0.200	auditory standard stimulus presentation	0.000	standard	n/a
60.741	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.975	0.200	auditory standard stimulus presentation	0.000	standard	n/a
65.208	0.200	auditory standard stimulus presentation	0.000	standard	n/a
68.037	0.280	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
68.037	0.200	auditory oddball stimulus presentation	1.000	target	n/a
70.867	0.200	auditory standard stimulus presentation	0.000	standard	n/a
73.697	0.200	auditory standard stimulus presentation	0.000	standard	n/a
75.749	0.200	auditory standard stimulus presentation	0.000	standard	n/a
77.784	0.200	auditory standard stimulus presentation	0.000	standard	n/a
80.828	0.200	auditory standard stimulus presentation	0.000	standard	n/a
83.873	0.200	auditory standard stimulus presentation	0.000	standard	n/a
86.702	0.200	auditory standard stimulus presentation	0.000	standard	n/a
89.531	0.200	auditory standard stimulus presentation	0.000	standard	n/a
92.163	0.200	auditory standard stimulus presentation	0.000	standard	n/a
94.397	0.200	auditory standard stimulus presentation	0.000	standard	n/a
97.226	0.200	auditory standard stimulus presentation	0.000	standard	n/a
99.874	0.200	auditory standard stimulus presentation	0.000	standard	n/a
102.702	0.200	auditory standard stimulus presentation	0.000	standard	n/a
105.531	0.200	auditory standard stimulus presentation	0.000	standard	n/a
108.362	0.200	auditory standard stimulus presentation	0.000	standard	n/a
111.390	0.200	auditory standard stimulus presentation	0.000	standard	n/a
114.236	0.200	auditory standard stimulus presentation	0.000	standard	n/a
117.263	0.200	auditory standard stimulus presentation	0.000	standard	n/a
119.695	0.200	auditory standard stimulus presentation	0.000	standard	n/a
121.946	0.200	auditory standard stimulus presentation	0.000	standard	n/a
124.974	0.200	auditory standard stimulus presentation	0.000	standard	n/a
127.208	0.200	auditory standard stimulus presentation	0.000	standard	n/a
129.855	0.200	auditory standard stimulus presentation	0.000	standard	n/a
132.088	0.200	auditory standard stimulus presentation	0.000	standard	n/a
134.322	0.200	auditory standard stimulus presentation	0.000	standard	n/a
137.350	0.200	auditory standard stimulus presentation	0.000	standard	n/a
139.784	0.200	auditory standard stimulus presentation	0.000	standard	n/a
141.818	0.297	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
141.818	0.200	auditory oddball stimulus presentation	1.000	target	n/a
144.648	0.200	auditory oddball stimulus presentation	1.000	target	n/a
144.648	0.386	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
146.931	0.200	auditory standard stimulus presentation	0.000	standard	n/a
148.967	0.200	auditory standard stimulus presentation	0.000	standard	n/a
151.001	0.200	auditory standard stimulus presentation	0.000	standard	n/a
153.236	0.277	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
153.236	0.200	auditory oddball stimulus presentation	1.000	target	n/a
155.470	0.200	auditory oddball stimulus presentation	1.000	target	n/a
155.470	0.283	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
157.902	0.200	auditory standard stimulus presentation	0.000	standard	n/a
160.929	0.200	auditory oddball stimulus presentation	1.000	target	n/a
160.929	0.268	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
163.560	0.200	auditory standard stimulus presentation	0.000	standard	n/a
165.595	0.200	auditory standard stimulus presentation	0.000	standard	n/a
167.829	0.200	auditory oddball stimulus presentation	1.000	target	n/a
167.829	0.301	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
170.062	0.200	auditory standard stimulus presentation	0.000	standard	n/a
172.099	0.200	auditory standard stimulus presentation	0.000	standard	n/a
174.134	0.300	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
174.134	0.200	auditory oddball stimulus presentation	1.000	target	n/a
176.152	0.200	auditory standard stimulus presentation	0.000	standard	n/a
178.997	0.303	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
178.997	0.200	auditory oddball stimulus presentation	1.000	target	n/a
181.845	0.200	auditory standard stimulus presentation	0.000	standard	n/a
184.077	0.200	auditory oddball stimulus presentation	1.000	target	n/a
184.077	0.253	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
187.105	0.200	auditory standard stimulus presentation	0.000	standard	n/a
