onset	duration	trial_type	Response	Stimulus	response_time
4.324	0.200	visual standard stimulus presentation	n/a	n/a	n/a
6.341	0.200	visual standard stimulus presentation	n/a	n/a	n/a
8.956	0.200	visual standard stimulus presentation	n/a	n/a	n/a
10.958	0.200	visual standard stimulus presentation	0.000	standard	n/a
13.754	0.200	visual standard stimulus presentation	0.000	standard	n/a
16.154	0.200	visual standard stimulus presentation	0.000	standard	n/a
18.155	0.200	visual standard stimulus presentation	0.000	standard	n/a
20.356	0.200	visual standard stimulus presentation	0.000	standard	n/a
22.558	0.392	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
22.558	0.200	visual oddball stimulus presentation	1.000	target	n/a
24.560	0.200	visual oddball stimulus presentation	1.000	target	n/a
24.560	0.387	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
27.555	0.200	visual standard stimulus presentation	0.000	standard	n/a
30.550	0.200	visual standard stimulus presentation	0.000	standard	n/a
33.346	0.200	visual standard stimulus presentation	0.000	standard	n/a
35.546	0.200	visual standard stimulus presentation	0.000	standard	n/a
37.548	0.200	visual standard stimulus presentation	0.000	standard	n/a
39.948	0.200	visual oddball stimulus presentation	1.000	target	n/a
39.948	0.260	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
42.943	0.200	visual standard stimulus presentation	0.000	standard	n/a
45.342	0.200	visual standard stimulus presentation	0.000	standard	n/a
47.939	0.200	visual standard stimulus presentation	0.000	standard	n/a
49.941	0.351	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
49.941	0.200	visual oddball stimulus presentation	1.000	target	n/a
52.937	0.200	visual standard stimulus presentation	0.000	standard	n/a
55.732	0.200	visual standard stimulus presentation	0.000	standard	n/a
57.734	0.200	visual standard stimulus presentation	0.000	standard	n/a
60.531	0.200	visual standard stimulus presentation	0.000	standard	n/a
63.327	0.200	visual standard stimulus presentation	0.000	standard	n/a
66.323	0.200	visual standard stimulus presentation	0.000	standard	n/a
68.324	n/a	n/a	0.000	standard	n/a
71.121	0.349	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
71.121	0.200	visual oddball stimulus presentation	1.000	target	n/a
73.521	n/a	n/a	0.000	standard	n/a
76.118	n/a	n/a	0.000	standard	n/a
78.518	0.200	visual standard stimulus presentation	0.000	standard	n/a
81.314	n/a	n/a	0.000	standard	n/a
84.109	n/a	n/a	0.000	standard	n/a
86.906	n/a	n/a	0.000	standard	n/a
89.902	0.377	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
89.902	0.200	visual oddball stimulus presentation	1.000	target	n/a
92.102	0.200	visual standard stimulus presentation	0.000	standard	n/a
94.700	n/a	n/a	0.000	standard	n/a
97.695	n/a	n/a	1.000	target	n/a
99.696	n/a	n/a	0.000	target	n/a
102.692	n/a	n/a	0.000	standard	n/a
105.091	n/a	n/a	0.000	standard	n/a
107.490	n/a	n/a	0.000	standard	n/a
110.088	0.200	visual standard stimulus presentation	0.000	standard	n/a
112.685	0.200	visual standard stimulus presentation	0.000	standard	n/a
114.687	n/a	n/a	1.000	target	n/a
117.683	0.200	visual standard stimulus presentation	0.000	standard	n/a
120.082	n/a	n/a	1.000	target	n/a
123.077	0.200	visual standard stimulus presentation	0.000	standard	n/a
126.071	0.200	visual standard stimulus presentation	0.000	standard	n/a
128.669	0.200	visual standard stimulus presentation	0.000	standard	n/a
131.268	n/a	n/a	1.000	target	n/a
134.063	0.200	visual standard stimulus presentation	0.000	standard	n/a
136.860	0.200	visual oddball stimulus presentation	1.000	target	n/a
136.860	0.283	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
139.061	0.200	visual standard stimulus presentation	0.000	standard	n/a
141.460	0.200	visual standard stimulus presentation	0.000	standard	n/a
143.859	0.200	visual standard stimulus presentation	0.000	standard	n/a
145.861	n/a	n/a	0.000	standard	n/a
148.459	0.200	visual standard stimulus presentation	0.000	standard	n/a
151.057	0.200	visual standard stimulus presentation	0.000	standard	n/a
153.852	0.200	visual standard stimulus presentation	0.000	standard	n/a
155.855	0.200	visual standard stimulus presentation	0.000	standard	n/a
158.255	0.200	visual standard stimulus presentation	0.000	standard	n/a
160.852	0.200	visual standard stimulus presentation	0.000	standard	n/a
163.252	0.200	visual standard stimulus presentation	0.000	standard	n/a
166.048	0.200	visual standard stimulus presentation	0.000	standard	n/a
169.042	0.200	visual standard stimulus presentation	0.000	standard	n/a
171.838	0.200	visual standard stimulus presentation	0.000	standard	n/a
174.437	0.200	visual standard stimulus presentation	0.000	standard	n/a
177.432	0.200	visual standard stimulus presentation	0.000	standard	n/a
179.632	0.200	visual standard stimulus presentation	0.000	standard	n/a
181.832	0.200	visual standard stimulus presentation	0.000	standard	n/a
184.431	0.200	visual standard stimulus presentation	0.000	standard	n/a
187.228	0.200	visual oddball stimulus presentation	1.000	target	n/a
187.228	0.345	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
189.626	0.200	visual standard stimulus presentation	0.000	standard	n/a
192.225	0.200	visual standard stimulus presentation	0.000	standard	n/a
194.227	0.200	visual standard stimulus presentation	0.000	standard	n/a
196.823	0.200	visual standard stimulus presentation	0.000	standard	n/a
198.826	0.343	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
198.826	0.200	visual oddball stimulus presentation	1.000	target	n/a
201.027	0.332	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
201.027	0.200	visual oddball stimulus presentation	1.000	target	n/a
203.824	0.200	visual standard stimulus presentation	0.000	standard	n/a
206.222	0.200	visual standard stimulus presentation	0.000	standard	n/a
208.224	0.200	visual standard stimulus presentation	0.000	standard	n/a
211.220	0.200	visual standard stimulus presentation	0.000	standard	n/a
214.215	0.200	visual standard stimulus presentation	0.000	standard	n/a
216.217	0.200	visual oddball stimulus presentation	1.000	target	n/a
216.217	0.429	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
218.814	0.200	visual standard stimulus presentation	0.000	standard	n/a
220.816	0.200	visual oddball stimulus presentation	1.000	target	n/a
220.816	0.388	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
223.016	0.200	visual standard stimulus presentation	0.000	standard	n/a
225.019	0.200	visual standard stimulus presentation	0.000	standard	n/a
228.013	0.200	visual oddball stimulus presentation	1.000	target	n/a
228.013	0.305	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
230.214	0.200	visual standard stimulus presentation	0.000	standard	n/a
233.011	0.200	visual oddball stimulus presentation	1.000	target	n/a
233.011	0.365	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
235.212	0.469	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
235.212	0.200	visual oddball stimulus presentation	1.000	target	n/a
237.412	0.200	visual standard stimulus presentation	0.000	standard	n/a
240.208	0.200	visual standard stimulus presentation	0.000	standard	n/a
243.005	0.371	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
243.005	0.200	visual oddball stimulus presentation	1.000	target	n/a
245.404	n/a	n/a	0.000	standard	n/a
248.003	0.200	visual standard stimulus presentation	0.000	standard	n/a
250.799	0.200	visual standard stimulus presentation	0.000	standard	n/a
252.801	0.200	visual standard stimulus presentation	0.000	standard	n/a
254.803	0.200	visual standard stimulus presentation	0.000	standard	n/a
256.805	0.200	visual standard stimulus presentation	0.000	standard	n/a
259.403	0.200	visual oddball stimulus presentation	1.000	target	n/a
259.403	0.271	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
262.198	0.200	visual standard stimulus presentation	0.000	standard	n/a
264.399	0.200	visual standard stimulus presentation	0.000	standard	n/a
267.196	0.200	visual standard stimulus presentation	0.000	standard	n/a
269.595	0.200	visual standard stimulus presentation	0.000	standard	n/a
271.995	0.343	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
271.995	0.200	visual oddball stimulus presentation	1.000	target	n/a
274.790	0.200	visual standard stimulus presentation	0.000	standard	n/a
277.388	0.401	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
277.388	0.200	visual oddball stimulus presentation	1.000	target	n/a
280.384	0.200	visual standard stimulus presentation	0.000	standard	n/a
282.585	0.200	visual standard stimulus presentation	0.000	standard	n/a
285.578	0.200	visual standard stimulus presentation	0.000	standard	n/a
288.376	0.200	visual standard stimulus presentation	0.000	standard	n/a
290.972	0.200	visual standard stimulus presentation	0.000	standard	n/a
293.173	0.200	visual standard stimulus presentation	0.000	standard	n/a
296.169	0.200	visual standard stimulus presentation	0.000	standard	n/a
299.163	0.200	visual standard stimulus presentation	0.000	standard	n/a
301.364	0.200	visual standard stimulus presentation	0.000	standard	n/a
304.359	0.200	visual standard stimulus presentation	0.000	standard	n/a
307.353	0.200	visual standard stimulus presentation	0.000	standard	n/a
309.754	n/a	n/a	0.000	standard	n/a
312.351	0.200	visual standard stimulus presentation	0.000	standard	n/a
314.552	0.430	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
314.552	0.200	visual oddball stimulus presentation	1.000	target	n/a
316.950	0.200	visual standard stimulus presentation	0.000	standard	n/a
n/a	n/a	n/a	4.324	0	standard
n/a	n/a	n/a	6.341	0	standard
n/a	n/a	n/a	8.956	0	standard
