onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.281	2.000	feedback	1.160	1	1	14	L	1.363	0	L
4.589	2.000	feedback	-0.840	2	1	2	L	0.742	0	R
9.113	2.000	feedback	-0.840	3	1	10	-	0.000	-1	L
13.698	2.000	feedback	1.160	4	1	14	L	0.993	0	L
18.111	2.000	feedback	1.160	5	1	6	L	0.823	1	L
22.684	n/a	n/a	n/a	6	1	0	R	1.398	-	-
27.170	n/a	n/a	n/a	7	1	0	-	0.000	-	-
31.671	n/a	n/a	n/a	8	1	0	R	0.323	-	-
36.117	2.000	feedback	-0.840	9	1	9	-	0.000	-1	L
40.587	2.000	feedback	-0.840	10	1	3	R	1.068	0	L
45.111	2.000	feedback	1.160	11	1	6	L	0.841	1	L
49.588	2.000	feedback	-0.840	12	1	1	-	0.000	-1	L
54.095	2.000	feedback	1.160	13	1	2	R	1.098	1	R
58.671	n/a	n/a	n/a	14	1	0	L	0.567	-	-
63.169	n/a	n/a	n/a	15	1	0	L	0.594	-	-
67.671	n/a	n/a	n/a	16	1	0	-	0.000	-	-
72.191	2.000	feedback	-0.840	17	1	11	L	1.430	0	R
76.692	2.000	feedback	1.160	18	1	11	R	0.585	1	R
81.191	2.000	feedback	-0.840	19	1	11	-	0.000	-1	R
85.593	2.000	feedback	1.160	20	1	2	R	0.594	1	R
90.117	2.000	feedback	1.160	21	1	8	R	0.647	1	R
94.671	n/a	n/a	n/a	22	1	0	-	0.000	-	-
99.170	n/a	n/a	n/a	23	1	0	L	0.355	-	-
103.672	n/a	n/a	n/a	24	1	0	L	0.333	-	-
108.191	2.000	feedback	1.160	25	1	14	R	0.512	1	R
112.611	2.000	feedback	-0.840	26	1	10	-	0.000	-1	L
117.112	2.000	feedback	1.160	27	1	6	L	0.865	1	L
121.691	2.000	feedback	-0.840	28	1	11	-	0.000	-1	L
126.107	2.000	feedback	-0.840	29	1	10	R	1.532	0	L
130.671	n/a	n/a	n/a	30	1	0	R	1.048	-	-
135.172	n/a	n/a	n/a	31	1	0	R	0.579	-	-
139.671	n/a	n/a	n/a	32	1	0	R	0.360	-	-
144.093	2.000	feedback	-0.840	33	1	2	-	0.000	-1	R
148.584	2.000	feedback	-0.840	34	1	3	L	1.647	1	R
153.190	2.000	feedback	1.160	35	1	14	R	0.850	1	R
157.586	2.000	feedback	1.160	36	1	4	R	0.980	0	R
162.110	2.000	feedback	1.160	37	1	10	R	1.577	0	R
166.671	n/a	n/a	n/a	38	1	0	R	0.809	-	-
171.171	n/a	n/a	n/a	39	1	0	R	0.518	-	-
175.671	n/a	n/a	n/a	40	1	0	R	0.385	-	-
180.117	2.000	feedback	-0.840	41	1	8	-	0.000	-1	R
184.611	2.000	feedback	-0.840	42	1	10	-	0.000	-1	L
189.087	2.000	feedback	1.160	43	1	1	R	1.367	1	R
193.688	2.000	feedback	1.160	44	1	14	R	0.759	1	R
198.116	2.000	feedback	-0.840	45	1	5	-	0.000	-1	R
202.671	n/a	n/a	n/a	46	1	0	R	0.747	-	-
207.170	n/a	n/a	n/a	47	1	0	R	0.409	-	-
211.671	n/a	n/a	n/a	48	1	0	R	0.385	-	-
216.110	2.000	feedback	-0.840	49	1	10	R	0.706	0	L
220.611	2.000	feedback	-0.840	50	1	6	-	0.000	-1	L
225.087	2.000	feedback	-0.840	51	1	3	R	1.307	0	L
229.690	2.000	feedback	-0.840	52	1	13	-	0.000	-1	L
234.110	2.000	feedback	-0.840	53	1	10	-	0.000	-1	L
238.671	n/a	n/a	n/a	54	1	0	R	1.229	-	-
243.170	n/a	n/a	n/a	55	1	0	R	0.330	-	-
247.671	n/a	n/a	n/a	56	1	0	R	0.357	-	-
252.084	2.000	feedback	1.160	57	1	1	R	1.017	1	R
256.688	2.000	feedback	1.160	58	1	11	R	0.570	1	R
261.116	2.000	feedback	-0.840	59	1	8	R	0.649	1	L
265.611	2.000	feedback	-0.840	60	1	6	-	0.000	-1	L
270.192	2.000	feedback	1.160	61	1	11	R	0.927	1	R
274.670	n/a	n/a	n/a	62	1	0	L	0.984	-	-
279.170	n/a	n/a	n/a	63	1	0	L	0.443	-	-
283.671	n/a	n/a	n/a	64	1	0	L	0.407	-	-
288.184	2.000	feedback	1.160	65	1	12	R	1.054	-1	R
292.611	2.000	feedback	-0.840	66	1	6	-	0.000	-1	L
297.086	2.000	feedback	-0.840	67	1	4	-	0.000	-1	L
301.610	2.000	feedback	-0.840	68	1	10	R	1.098	0	L
306.110	2.000	feedback	1.160	69	1	10	L	0.911	1	L
310.671	n/a	n/a	n/a	70	1	0	L	0.897	-	-
315.170	n/a	n/a	n/a	71	1	0	L	0.358	-	-
319.672	n/a	n/a	n/a	72	1	0	L	0.400	-	-
324.117	2.000	feedback	-0.840	73	1	5	L	0.987	0	R
328.582	2.000	feedback	-0.840	74	1	4	L	1.059	1	R
333.188	2.000	feedback	1.160	75	1	14	R	0.768	1	R
337.610	2.000	feedback	-0.840	76	1	10	R	1.604	0	L
342.192	2.000	feedback	-0.840	77	1	13	R	0.593	0	L
346.673	n/a	n/a	n/a	78	1	0	R	0.760	-	-
351.172	n/a	n/a	n/a	79	1	0	R	0.269	-	-
355.673	n/a	n/a	n/a	80	1	0	R	0.312	-	-
