onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
0.123	2.000	classification-probabilistic	1	1	10	R	1.555	0
5.012	2.000	classification-probabilistic	3	1	6	R	1.102	0
9.309	2.000	classification-probabilistic	5	1	1	R	1.104	1
14.895	2.000	classification-probabilistic	7	1	8	R	1.428	1
22.013	2.000	classification-deterministic	9	2	5	R	1.710	1
26.584	2.000	classification-deterministic	11	2	13	L	1.097	1
30.915	2.000	classification-probabilistic	13	1	14	R	0.989	1
37.316	2.000	classification-probabilistic	15	1	1	R	1.029	1
41.116	2.000	classification-probabilistic	17	1	8	-	0.000	-1
44.391	2.000	classification-probabilistic	19	1	5	R	0.819	1
50.678	2.000	classification-deterministic	21	2	10	L	0.969	1
56.120	2.000	classification-probabilistic	23	1	10	L	0.910	1
60.895	2.000	classification-probabilistic	25	1	10	L	0.855	1
64.078	2.000	classification-probabilistic	27	1	14	-	0.000	-1
66.996	2.000	classification-probabilistic	29	1	6	R	1.058	0
71.200	2.000	classification-probabilistic	31	1	2	-	0.000	-1
74.585	2.000	classification-deterministic	33	2	3	R	1.070	1
77.798	2.000	classification-deterministic	35	2	12	-	0.000	-1
82.697	2.000	classification-probabilistic	37	1	4	R	0.988	0
88.023	2.000	classification-probabilistic	39	1	13	R	1.214	0
93.697	2.000	classification-probabilistic	41	1	1	R	1.028	1
100.701	2.000	classification-probabilistic	43	1	4	-	0.000	-1
106.209	2.000	classification-deterministic	45	2	12	R	0.963	1
109.697	2.000	classification-deterministic	47	2	2	R	0.764	1
112.886	2.000	classification-deterministic	49	2	5	L	1.013	0
115.811	2.000	classification-deterministic	51	2	4	-	0.000	-1
118.976	2.000	classification-deterministic	53	2	4	-	0.000	-1
123.712	2.000	classification-probabilistic	55	1	11	R	1.018	1
128.312	2.000	classification-probabilistic	57	1	1	R	0.936	1
135.510	2.000	classification-probabilistic	59	1	10	R	0.878	0
142.096	2.000	classification-deterministic	61	2	12	R	0.769	1
148.482	2.000	classification-deterministic	63	2	4	-	0.000	-1
152.587	2.000	classification-deterministic	65	2	1	-	0.000	-1
157.688	2.000	classification-probabilistic	67	1	11	R	0.827	1
161.000	2.000	classification-probabilistic	69	1	5	R	0.750	1
165.176	2.000	classification-probabilistic	71	1	6	-	0.000	-1
168.383	2.000	classification-probabilistic	73	1	6	L	1.040	1
174.689	2.000	classification-deterministic	75	2	11	R	0.985	1
181.482	2.000	classification-deterministic	77	2	4	L	1.351	1
184.613	2.000	classification-deterministic	79	2	7	L	0.780	1
188.113	2.000	classification-deterministic	81	2	7	L	1.018	1
191.823	2.000	classification-probabilistic	83	1	11	-	0.000	-1
197.403	2.000	classification-deterministic	85	2	9	L	0.835	0
200.478	2.000	classification-probabilistic	87	1	2	R	0.815	1
204.798	2.000	classification-probabilistic	89	1	13	-	0.000	-1
209.085	2.000	classification-deterministic	91	2	4	L	1.314	1
212.697	2.000	classification-deterministic	93	2	3	R	1.571	1
218.577	2.000	classification-deterministic	95	2	13	R	1.470	0
223.801	2.000	classification-deterministic	97	2	12	R	0.951	1
230.785	2.000	classification-probabilistic	99	1	6	L	1.472	1
236.223	2.000	classification-deterministic	101	2	5	L	1.452	0
240.801	2.000	classification-deterministic	103	2	11	L	0.792	0
244.386	2.000	classification-deterministic	105	2	8	R	0.694	1
251.703	2.000	classification-probabilistic	107	1	3	R	1.072	0
257.701	2.000	classification-probabilistic	109	1	4	-	0.000	-1
261.221	2.000	classification-probabilistic	111	1	6	L	1.184	1
266.223	2.000	classification-deterministic	113	2	8	L	0.925	0
269.614	2.000	classification-deterministic	115	2	5	L	1.039	0
272.812	2.000	classification-probabilistic	117	1	2	R	1.106	1
278.497	2.000	classification-probabilistic	119	1	6	L	1.270	1
281.499	2.000	classification-deterministic	121	2	5	L	0.931	0
286.178	2.000	classification-deterministic	123	2	7	L	0.601	1
289.577	2.000	classification-deterministic	125	2	12	L	1.297	0
296.312	2.000	classification-deterministic	127	2	1	R	0.817	0
302.484	2.000	classification-probabilistic	129	1	14	R	0.761	1
309.394	2.000	classification-probabilistic	131	1	10	R	0.840	0
314.096	2.000	classification-deterministic	133	2	1	R	0.747	0
317.808	2.000	classification-probabilistic	135	1	4	R	0.736	0
323.186	2.000	classification-deterministic	137	2	14	R	0.738	1
326.810	2.000	classification-deterministic	139	2	4	L	0.881	1
331.513	2.000	classification-deterministic	141	2	10	-	0.000	-1
335.613	2.000	classification-deterministic	143	2	8	R	0.995	1
339.293	2.000	classification-probabilistic	145	1	12	R	0.968	-1
346.401	2.000	classification-deterministic	147	2	5	L	0.852	0
351.711	2.000	classification-probabilistic	149	1	2	R	1.126	1
355.110	2.000	classification-probabilistic	151	1	10	L	1.000	1
358.998	2.000	classification-deterministic	153	2	7	L	0.940	1
362.899	2.000	classification-deterministic	155	2	5	L	0.839	0
366.498	2.000	classification-deterministic	157	2	8	R	0.863	1
370.501	2.000	classification-probabilistic	159	1	5	R	1.058	1
377.817	2.000	classification-probabilistic	161	1	1	L	1.095	0
382.980	2.000	classification-probabilistic	163	1	3	-	0.000	-1
388.177	2.000	classification-deterministic	165	2	6	R	0.790	0
391.111	2.000	classification-deterministic	167	2	10	R	0.768	0
394.616	2.000	classification-probabilistic	169	1	8	L	1.593	0
398.384	2.000	classification-probabilistic	171	1	10	-	0.000	-1
401.884	2.000	classification-probabilistic	173	1	6	R	0.989	0
405.707	2.000	classification-deterministic	175	2	2	L	1.207	0
408.998	2.000	classification-deterministic	177	2	9	L	1.087	0
412.606	2.000	classification-probabilistic	179	1	10	R	1.022	0
418.712	2.000	classification-probabilistic	181	1	11	L	0.936	0
421.698	2.000	classification-deterministic	183	2	4	L	0.746	1
426.888	2.000	classification-deterministic	185	2	7	-	0.000	-1
430.223	2.000	classification-deterministic	187	2	10	L	1.756	1
434.012	2.000	classification-probabilistic	189	1	8	R	1.098	1
436.994	2.000	classification-probabilistic	191	1	10	R	0.640	0
442.320	2.000	classification-probabilistic	193	1	2	R	1.809	1
446.002	2.000	classification-deterministic	195	2	10	L	0.948	1
450.614	2.000	classification-deterministic	197	2	10	-	0.000	-1
457.388	2.000	classification-deterministic	199	2	7	L	1.044	1
