onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.557	UT	UT	UT	UT
8.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.557	UT	UT	UT	UT
10.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.712	LC-MISS	0.89275	UT	UT
12.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.712	LC-MISS	0.89275	UT	UT
14.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.618	UT	UT	UT	UT
18.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.618	UT	UT	UT	UT
20.001	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.911	LC-MISS	0.74574	UT	UT
22.001	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.911	LC-MISS	0.74574	UT	UT
28.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.779	HC-HIT	 1.3717	1	0.38651
32.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.779	HC-HIT	 1.3717	1	0.38651
34.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.748	LC-MISS	 1.0919	UT	UT
40.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.748	LC-MISS	 1.0919	UT	UT
44.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.766	UT	UT	UT	UT
46.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.766	UT	UT	UT	UT
48.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.677	HC-HIT	 1.0831	0	0.17575
54.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.677	HC-HIT	 1.0831	0	0.17575
56.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.661	UT	UT	UT	UT
62.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.661	UT	UT	UT	UT
64.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.780	UT	UT	UT	UT
70.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.780	UT	UT	UT	UT
74.002	1.000	Invalid HC-Hit Cue: invalid cue where following object was a subsequent high confidence hit	OBJ	NV	1	0.963	HC-HIT	 1.0353	0	1.302
78.002	0.500	Invalid HC-Hit Obj: object that was a subsequent high confidence hit and that followed an invalid cue	OBJ	NV	1	0.963	HC-HIT	 1.0353	0	1.302
80.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.794	LC-MISS	 2.9036	UT	UT
86.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.794	LC-MISS	 2.9036	UT	UT
88.002	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.782	LC-HIT	 2.2646	1	0.10297
90.002	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.782	LC-HIT	 2.2646	1	0.10297
92.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	1.030	LC-MISS	0.99882	UT	UT
98.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	1.030	LC-MISS	0.99882	UT	UT
100.002	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.741	UT	UT	UT	UT
106.002	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.741	UT	UT	UT	UT
108.002	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.704	HC-HIT	 1.0046	1	0.23693
112.002	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.704	HC-HIT	 1.0046	1	0.23693
114.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	1.055	UT	UT	UT	UT
120.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	1.055	UT	UT	UT	UT
122.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.648	LC-MISS	 1.3007	UT	UT
126.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.648	LC-MISS	 1.3007	UT	UT
128.001	1.000	Invalid LC-Hit Cue: invalid cue where following object was a subsequent low confidence hit	OBJ	NV	1	0.641	LC-HIT	 2.5109	1	0.59164
134.001	0.500	Invalid LC-Hit Obj: object that was a subsequent low confidence hit and that followed an invalid cue	OBJ	NV	1	0.641	LC-HIT	 2.5109	1	0.59164
138.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.617	LC-MISS	0.85226	UT	UT
140.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.617	LC-MISS	0.85226	UT	UT
142.002	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.983	LC-HIT	 1.4296	1	0.052819
144.002	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.983	LC-HIT	 1.4296	1	0.052819
146.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.750	UT	UT	UT	UT
