onset	duration	event_sample	event_value	trial_type
25.69	900	28259	17	scrambled_new
28.8809090909091	900	31769	5	famous_new
29.7654545454545	900	32742	0	response
32.1881818181818	900	35407	6	famous_second_early
32.7836363636364	900	36062	0	response
35.1781818181818	900	38696	17	scrambled_new
36.1027272727273	900	39713	0	response
38.3527272727273	900	42188	18	scrambled_second_early
38.8209090909091	900	42703	0	response
41.6436363636364	900	45808	13	unfamiliar_new
44.7172727272727	900	49189	5	famous_new
45.4709090909091	900	50018	0	response
47.7909090909091	900	52570	5	famous_new
48.3845454545455	900	53223	0	response
50.9645454545455	900	56061	19	scrambled_second_late
54.2727272727273	900	59700	13	unfamiliar_new
55.0272727272727	900	60530	0	response
57.3963636363636	900	63136	14	unfamiliar_second_early
58.1136363636364	900	63925	0	response
60.5536363636364	900	66609	5	famous_new
63.7781818181818	900	70156	17	scrambled_new
64.4809090909091	900	70929	0	response
67.0354545454545	900	73739	18	scrambled_second_early
67.6745454545455	900	74442	0	response
70.2427272727273	900	77267	15	unfamiliar_second_late
71.1754545454545	900	78293	0	response
73.4336363636364	900	80777	5	famous_new
74.2554545454545	900	81681	0	response
76.6409090909091	900	84305	6	famous_second_early
77.2963636363636	900	85026	0	response
79.8645454545455	900	87851	7	famous_second_late
80.4727272727273	900	88520	0	response
82.9054545454545	900	91196	17	scrambled_new
83.4909090909091	900	91840	0	response
86.0790909090909	900	94687	18	scrambled_second_early
86.9690909090909	900	95666	0	response
89.3036363636364	900	98234	7	famous_second_late
89.9818181818182	900	98980	0	response
92.41	900	101651	5	famous_new
93.0345454545455	900	102338	0	response
95.5172727272727	900	105069	13	unfamiliar_new
96.16	900	105776	0	response
98.6918181818182	900	108561	7	famous_second_late
101.715454545455	900	111887	17	scrambled_new
104.972727272727	900	115470	18	scrambled_second_early
108.313636363636	900	119145	5	famous_new
111.404545454545	900	122545	6	famous_second_early
114.661818181818	900	126128	5	famous_new
117.669090909091	900	129436	13	unfamiliar_new
120.842727272727	900	132927	7	famous_second_late
121.481818181818	900	133630	0	response
123.983636363636	900	136382	5	famous_new
127.257272727273	900	139983	15	unfamiliar_second_late
127.972727272727	900	140770	0	response
130.548181818182	900	143603	13	unfamiliar_new
131.427272727273	900	144570	0	response
133.656363636364	900	147022	5	famous_new
136.912727272727	900	150604	13	unfamiliar_new
140.12	900	154132	7	famous_second_late
143.410909090909	900	157752	13	unfamiliar_new
146.535454545455	900	161189	14	unfamiliar_second_early
149.842727272727	900	164827	15	unfamiliar_second_late
150.494545454545	900	165544	0	response
152.882727272727	900	168171	17	scrambled_new
156.173636363636	900	171791	18	scrambled_second_early
159.248181818182	900	175173	7	famous_second_late
162.455454545455	900	178701	17	scrambled_new
163.129090909091	900	179442	0	response
165.612727272727	900	182174	18	scrambled_second_early
166.344545454545	900	182979	0	response
168.652727272727	900	185518	15	unfamiliar_second_late
171.96	900	189156	5	famous_new
175.067272727273	900	192574	6	famous_second_early
178.224545454545	900	196047	7	famous_second_late
181.415454545455	900	199557	5	famous_new
182.06	900	200266	0	response
184.706363636364	900	203177	15	unfamiliar_second_late
188.030909090909	900	206834	17	scrambled_new
188.837272727273	900	207721	0	response
191.371818181818	900	210509	18	scrambled_second_early
192.105454545455	900	211316	0	response
194.596363636364	900	214056	5	famous_new
195.278181818182	900	214806	0	response
197.77	900	217547	17	scrambled_new
200.993636363636	900	221093	5	famous_new
204.168181818182	900	224585	6	famous_second_early
207.275454545455	900	228003	5	famous_new
210.482727272727	900	231531	7	famous_second_late
211.121818181818	900	232234	0	response
213.74	900	235114	13	unfamiliar_new
216.78	900	238458	14	unfamiliar_second_early
219.988181818182	900	241987	13	unfamiliar_new
220.91	900	243001	0	response
223.128181818182	900	245441	7	famous_second_late
223.797272727273	900	246177	0	response
226.251818181818	900	248877	17	scrambled_new
229.409090909091	900	252350	18	scrambled_second_early
232.667272727273	900	255934	19	scrambled_second_late
233.303636363636	900	256634	0	response
235.774545454545	900	259352	13	unfamiliar_new
236.664545454545	900	260331	0	response
238.830909090909	900	262714	13	unfamiliar_new
239.495454545455	900	263445	0	response
242.038181818182	900	266242	7	famous_second_late
245.145454545455	900	269660	17	scrambled_new
245.714545454545	900	270286	0	response
248.336363636364	900	273170	18	scrambled_second_early
249.188181818182	900	274107	0	response
251.41	900	276551	5	famous_new
254.667272727273	900	280134	15	unfamiliar_second_late
255.330909090909	900	280864	0	response
257.841818181818	900	283626	13	unfamiliar_new
260.831818181818	900	286915	13	unfamiliar_new
261.647272727273	900	287812	0	response
263.972727272727	900	290370	15	unfamiliar_second_late
264.655454545455	900	291121	0	response
267.18	900	293898	5	famous_new
267.869090909091	900	294656	0	response
270.420909090909	900	297463	6	famous_second_early
270.995454545455	900	298095	0	response
273.728181818182	900	301101	15	unfamiliar_second_late
274.415454545455	900	301857	0	response
276.985454545455	900	304684	5	famous_new
280.21	900	308231	17	scrambled_new
283.3	900	311630	18	scrambled_second_early
286.290909090909	900	314920	7	famous_second_late
289.414545454545	900	318356	17	scrambled_new
292.488181818182	900	321737	18	scrambled_second_early
295.579090909091	900	325137	15	unfamiliar_second_late
298.736363636364	900	328610	13	unfamiliar_new
302.01	900	332211	14	unfamiliar_second_early
305.200909090909	900	335721	15	unfamiliar_second_late
305.900909090909	900	336491	0	response
308.324545454545	900	339157	17	scrambled_new
311.499090909091	900	342649	17	scrambled_new
314.639090909091	900	346103	18	scrambled_second_early
317.83	900	349613	7	famous_second_late
318.526363636364	900	350379	0	response
321.104545454545	900	353215	13	unfamiliar_new
324.395454545455	900	356835	14	unfamiliar_second_early
327.585454545455	900	360344	13	unfamiliar_new
330.76	900	363836	14	unfamiliar_second_early
333.933636363636	900	367327	17	scrambled_new
337.024545454545	900	370727	13	unfamiliar_new
340.331818181818	900	374365	19	scrambled_second_late
341.09	900	375199	0	response
343.672727272727	900	378040	5	famous_new
344.381818181818	900	378820	0	response
346.997272727273	900	381697	6	famous_second_early
347.727272727273	900	382500	0	response
350.304545454545	900	385335	5	famous_new
353.361818181818	900	388698	6	famous_second_early
354.378181818182	900	389816	0	response
356.652727272727	900	392318	13	unfamiliar_new
357.472727272727	900	393220	0	response
359.676363636364	900	395644	5	famous_new
360.317272727273	900	396349	0	response
362.733636363636	900	399007	6	famous_second_early
363.327272727273	900	399660	0	response
365.873636363636	900	402461	19	scrambled_second_late
368.980909090909	900	405879	13	unfamiliar_new
369.765454545455	900	406742	0	response
372.205454545455	900	409426	15	unfamiliar_second_late
375.546363636364	900	413101	17	scrambled_new
376.451818181818	900	414097	0	response
378.887272727273	900	416776	5	famous_new
379.699090909091	900	417669	0	response
382.128181818182	900	420341	17	scrambled_new
382.895454545455	900	421185	0	response
385.335454545455	900	423869	18	scrambled_second_early
388.542727272727	900	427397	15	unfamiliar_second_late
391.666363636364	900	430833	5	famous_new
394.790909090909	900	434270	6	famous_second_early
397.964545454545	900	437761	17	scrambled_new
401.255454545455	900	441381	15	unfamiliar_second_late
402.134545454545	900	442348	0	response
404.429090909091	900	444872	13	unfamiliar_new
407.603636363636	900	448364	14	unfamiliar_second_early
410.61	900	451671	19	scrambled_second_late
413.717272727273	900	455089	13	unfamiliar_new
416.775454545455	900	458453	7	famous_second_late
417.558181818182	900	459314	0	response
420.099090909091	900	462109	17	scrambled_new
421.025454545455	900	463128	0	response
423.406363636364	900	465747	13	unfamiliar_new
424.127272727273	900	466540	0	response
426.630909090909	900	469294	17	scrambled_new
427.516363636364	900	470268	0	response
429.888181818182	900	472877	18	scrambled_second_early
430.667272727273	900	473734	0	response
433.061818181818	900	476368	19	scrambled_second_late
436.302727272727	900	479933	13	unfamiliar_new
439.427272727273	900	483370	14	unfamiliar_second_early
442.533636363636	900	486787	13	unfamiliar_new
445.858181818182	900	490444	15	unfamiliar_second_late
449.132727272727	900	494046	5	famous_new
449.905454545455	900	494896	0	response
452.222727272727	900	497445	6	famous_second_early
452.831818181818	900	498115	0	response
455.480909090909	900	501029	19	scrambled_second_late
456.364545454545	900	502001	0	response
458.670909090909	900	504538	17	scrambled_new
461.895454545455	900	508085	15	unfamiliar_second_late
462.750909090909	900	509026	0	response
464.986363636364	900	511485	5	famous_new
465.601818181818	900	512162	0	response
468.21	900	515031	17	scrambled_new
468.96	900	515856	0	response
471.367272727273	900	518504	18	scrambled_second_early
472.350909090909	900	519586	0	response
474.624545454545	900	522087	17	scrambled_new
475.461818181818	900	523008	0	response
477.865454545455	900	525652	18	scrambled_second_early
481.19	900	529309	15	unfamiliar_second_late
484.313636363636	900	532745	13	unfamiliar_new
487.487272727273	900	536236	17	scrambled_new
490.594545454545	900	539654	18	scrambled_second_early
493.651818181818	900	543017	19	scrambled_second_late
494.481818181818	900	543930	0	response
