onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
10.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
22.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
38.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
54.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
70.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
82.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
98.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
112.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
128.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
144.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
160.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
174.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
190.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
200.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
216.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
228.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
244.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
260.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
276.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
290.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
306.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
316.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
332.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
342.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
358.0	2.0	n/a	0.0	0.0	46.0	1.9940639999999998	0.0
360.0	2.0	n/a	0.0	0.0	46.0	1.9948919999999999	0.0
362.0	2.0	n/a	0.0	0.0	46.0	1.9952470000000002	0.0
364.0	2.0	n/a	0.0	0.0	46.0	1.992387	0.0
366.0	2.0	n/a	0.0	0.0	46.0	1.994225	0.0
368.0	2.0	n/a	2.0	1.0	46.0	1.993025	24.0
370.0	2.0	n/a	2.0	1.0	46.0	1.996276	24.0
372.0	2.0	n/a	2.0	1.0	46.0	1.994386	24.0
374.0	2.0	n/a	2.0	1.0	46.0	1.9948580000000002	24.0
376.0	2.0	n/a	2.0	1.0	46.0	1.9956900000000002	24.0
378.0	2.0	n/a	0.0	0.0	46.0	1.993323	0.0
380.0	2.0	n/a	2.0	1.0	46.0	1.995689	24.0
382.0	2.0	n/a	2.0	1.0	35.0	1.104732	24.0
384.0	2.0	n/a	2.0	1.0	46.0	1.992995	24.0
386.0	2.0	n/a	0.0	0.0	46.0	1.994843	0.0
388.0	2.0	n/a	0.0	0.0	46.0	1.995784	0.0
390.0	2.0	n/a	0.0	0.0	46.0	1.9953880000000002	0.0
392.0	2.0	n/a	0.0	0.0	46.0	1.994073	0.0
394.0	2.0	n/a	0.0	0.0	46.0	1.995507	0.0
396.0	2.0	n/a	2.0	2.0	46.0	1.994315	19.0
398.0	2.0	n/a	2.0	2.0	46.0	1.9944279999999999	19.0
400.0	2.0	n/a	2.0	2.0	46.0	1.9939669999999998	19.0
402.0	2.0	n/a	2.0	2.0	46.0	1.992732	19.0
404.0	2.0	n/a	2.0	2.0	46.0	1.996207	19.0
406.0	2.0	n/a	0.0	0.0	46.0	1.995436	0.0
408.0	2.0	n/a	0.0	0.0	46.0	1.9954560000000001	0.0
410.0	2.0	n/a	0.0	0.0	46.0	1.995455	0.0
412.0	2.0	n/a	2.0	2.0	46.0	1.9945080000000002	19.0
414.0	2.0	n/a	2.0	2.0	30.0	0.2074904	19.0
416.0	2.0	n/a	2.0	2.0	46.0	1.9933470000000002	19.0
418.0	2.0	n/a	0.0	0.0	46.0	1.994272	0.0
420.0	2.0	n/a	0.0	0.0	46.0	1.994159	0.0
422.0	2.0	n/a	0.0	0.0	46.0	1.993523	0.0
424.0	2.0	n/a	0.0	0.0	46.0	1.993021	0.0
426.0	2.0	n/a	0.0	0.0	46.0	1.99442	0.0
428.0	2.0	n/a	2.0	2.0	46.0	1.9929849999999998	18.0
430.0	2.0	n/a	2.0	2.0	46.0	1.9942240000000002	18.0
432.0	2.0	n/a	2.0	2.0	46.0	1.993254	18.0
434.0	2.0	n/a	2.0	2.0	46.0	1.993744	18.0
436.0	2.0	n/a	2.0	2.0	46.0	1.9936180000000001	18.0
438.0	2.0	n/a	0.0	0.0	46.0	1.993585	0.0
440.0	2.0	n/a	2.0	2.0	46.0	1.9941470000000001	18.0
442.0	2.0	n/a	2.0	2.0	30.0	1.279626	18.0
444.0	2.0	n/a	2.0	2.0	46.0	1.993746	18.0
446.0	2.0	n/a	0.0	0.0	46.0	1.996077	0.0
448.0	2.0	n/a	0.0	0.0	46.0	1.995885	0.0
450.0	2.0	n/a	0.0	0.0	46.0	1.993989	0.0
452.0	2.0	n/a	0.0	0.0	46.0	1.9955939999999999	0.0
454.0	2.0	n/a	0.0	0.0	46.0	1.994262	0.0
456.0	2.0	n/a	2.0	2.0	46.0	1.993395	22.0
458.0	2.0	n/a	2.0	2.0	46.0	1.9949919999999999	22.0
460.0	2.0	n/a	2.0	2.0	46.0	1.99527	22.0
462.0	2.0	n/a	2.0	2.0	46.0	1.9933319999999999	22.0
464.0	2.0	n/a	2.0	2.0	46.0	1.9944279999999999	22.0
466.0	2.0	n/a	0.0	0.0	46.0	1.9949419999999998	0.0
468.0	2.0	n/a	0.0	0.0	46.0	1.9928439999999998	0.0
470.0	2.0	n/a	2.0	2.0	46.0	1.9951349999999999	22.0
472.0	2.0	n/a	2.0	2.0	30.0	1.8619419999999998	22.0
474.0	2.0	n/a	2.0	2.0	46.0	2.003742	22.0
476.0	2.0	n/a	0.0	0.0	46.0	1.994202	0.0
478.0	2.0	n/a	0.0	0.0	46.0	1.9880330000000002	0.0
480.0	2.0	n/a	0.0	0.0	46.0	1.9942220000000002	0.0
482.0	2.0	n/a	0.0	0.0	46.0	1.994371	0.0
484.0	2.0	n/a	0.0	0.0	46.0	1.994905	0.0
486.0	2.0	n/a	1.0	1.0	46.0	1.995	4.0
488.0	2.0	n/a	1.0	1.0	46.0	2.001045	4.0
490.0	2.0	n/a	1.0	1.0	46.0	1.996675	4.0
492.0	2.0	n/a	1.0	1.0	46.0	1.986592	4.0
494.0	2.0	n/a	1.0	1.0	46.0	1.995	4.0
496.0	2.0	n/a	0.0	0.0	46.0	1.9955720000000001	0.0
498.0	2.0	n/a	0.0	0.0	46.0	1.993178	0.0
500.0	2.0	n/a	0.0	0.0	46.0	1.9930439999999998	0.0
502.0	2.0	n/a	1.0	1.0	35.0	1.750951	4.0
504.0	2.0	n/a	1.0	1.0	46.0	1.9933169999999998	4.0
506.0	2.0	n/a	1.0	1.0	46.0	1.993846	4.0
508.0	2.0	n/a	0.0	0.0	46.0	2.002977	0.0
510.0	2.0	n/a	0.0	0.0	46.0	1.9944939999999998	0.0
512.0	2.0	n/a	0.0	0.0	46.0	1.994016	0.0
514.0	2.0	n/a	0.0	0.0	46.0	1.992009	0.0
516.0	2.0	n/a	0.0	0.0	46.0	1.9938150000000001	0.0
518.0	2.0	n/a	1.0	2.0	46.0	1.995107	10.0
520.0	2.0	n/a	1.0	2.0	46.0	1.989064	10.0
522.0	2.0	n/a	1.0	2.0	46.0	2.00297	10.0
524.0	2.0	n/a	1.0	2.0	46.0	1.9952580000000002	10.0
526.0	2.0	n/a	1.0	2.0	46.0	1.9925240000000002	10.0
528.0	2.0	n/a	0.0	0.0	46.0	1.993322	0.0
530.0	2.0	n/a	0.0	0.0	46.0	1.992462	0.0
532.0	2.0	n/a	1.0	2.0	30.0	1.7645959999999998	10.0
534.0	2.0	n/a	1.0	2.0	46.0	1.994734	10.0
536.0	2.0	n/a	1.0	2.0	46.0	1.991782	10.0
538.0	2.0	n/a	0.0	0.0	46.0	1.9921389999999999	0.0
540.0	2.0	n/a	0.0	0.0	46.0	1.986463	0.0
542.0	2.0	n/a	0.0	0.0	46.0	2.0030759999999996	0.0
544.0	2.0	n/a	0.0	0.0	46.0	1.9910880000000002	0.0
546.0	2.0	n/a	0.0	0.0	46.0	1.993793	0.0
548.0	2.0	n/a	1.0	1.0	46.0	1.995541	5.0
550.0	2.0	n/a	1.0	1.0	46.0	1.994403	5.0
552.0	2.0	n/a	1.0	1.0	46.0	1.9936169999999998	5.0
554.0	2.0	n/a	1.0	1.0	46.0	1.984332	5.0
556.0	2.0	n/a	1.0	1.0	46.0	1.995112	5.0
558.0	2.0	n/a	1.0	1.0	46.0	2.000912	5.0
560.0	2.0	n/a	1.0	1.0	35.0	0.4970527	5.0
562.0	2.0	n/a	1.0	1.0	46.0	2.000306	5.0
564.0	2.0	n/a	0.0	0.0	46.0	1.9933939999999999	0.0
566.0	2.0	n/a	0.0	0.0	46.0	1.993754	0.0
568.0	2.0	n/a	0.0	0.0	46.0	1.9928130000000002	0.0
570.0	2.0	n/a	0.0	0.0	46.0	1.991909	0.0
572.0	2.0	n/a	0.0	0.0	46.0	1.995148	0.0
574.0	2.0	n/a	2.0	1.0	46.0	1.99285	21.0
576.0	2.0	n/a	2.0	1.0	46.0	1.991564	21.0
578.0	2.0	n/a	2.0	1.0	46.0	1.9956639999999999	21.0
580.0	2.0	n/a	2.0	1.0	46.0	1.996091	21.0
582.0	2.0	n/a	2.0	1.0	46.0	1.991671	21.0
584.0	2.0	n/a	0.0	0.0	46.0	1.9916779999999998	0.0
586.0	2.0	n/a	2.0	1.0	46.0	1.999353	21.0
588.0	2.0	n/a	2.0	1.0	35.0	1.122096	21.0
590.0	2.0	n/a	2.0	1.0	46.0	1.9933310000000002	21.0
592.0	2.0	n/a	0.0	0.0	46.0	1.991179	0.0
594.0	2.0	n/a	0.0	0.0	46.0	1.9926220000000001	0.0
596.0	2.0	n/a	0.0	0.0	46.0	1.991359	0.0
598.0	2.0	n/a	0.0	0.0	46.0	1.9937479999999999	0.0
600.0	2.0	n/a	0.0	0.0	46.0	1.9909919999999999	0.0
602.0	2.0	n/a	1.0	1.0	46.0	1.995116	6.0
604.0	2.0	n/a	1.0	1.0	46.0	1.9943810000000002	6.0
606.0	2.0	n/a	1.0	1.0	46.0	1.994557	6.0
608.0	2.0	n/a	1.0	1.0	46.0	1.99455	6.0
610.0	2.0	n/a	1.0	1.0	46.0	1.997061	6.0
612.0	2.0	n/a	0.0	0.0	46.0	1.995195	0.0
614.0	2.0	n/a	0.0	0.0	46.0	1.993529	0.0
616.0	2.0	n/a	0.0	0.0	46.0	1.992387	0.0
618.0	2.0	n/a	1.0	1.0	35.0	1.840955	6.0
620.0	2.0	n/a	1.0	1.0	46.0	1.992343	6.0
622.0	2.0	n/a	1.0	1.0	46.0	1.992818	6.0
624.0	2.0	n/a	0.0	0.0	46.0	1.9919490000000002	0.0
626.0	2.0	n/a	0.0	0.0	46.0	1.9936639999999999	0.0
628.0	2.0	n/a	0.0	0.0	46.0	1.992749	0.0
630.0	2.0	n/a	0.0	0.0	46.0	1.992688	0.0
632.0	2.0	n/a	0.0	0.0	46.0	1.9935759999999998	0.0
634.0	2.0	n/a	2.0	1.0	46.0	1.9956900000000002	17.0
636.0	2.0	n/a	2.0	1.0	46.0	1.99302	17.0
638.0	2.0	n/a	2.0	1.0	46.0	1.99673	17.0
640.0	2.0	n/a	2.0	1.0	46.0	1.994503	17.0
642.0	2.0	n/a	2.0	1.0	46.0	1.994737	17.0
644.0	2.0	n/a	0.0	0.0	46.0	1.9959740000000001	0.0
646.0	2.0	n/a	0.0	0.0	46.0	1.9941659999999999	0.0
648.0	2.0	n/a	2.0	1.0	46.0	1.995622	17.0
650.0	2.0	n/a	2.0	1.0	35.0	0.21513539999999998	17.0
652.0	2.0	n/a	2.0	1.0	46.0	1.993428	17.0
654.0	2.0	n/a	0.0	0.0	46.0	1.9935180000000001	0.0
656.0	2.0	n/a	0.0	0.0	46.0	1.994902	0.0
658.0	2.0	n/a	0.0	0.0	46.0	1.992739	0.0
660.0	2.0	n/a	0.0	0.0	46.0	1.99344	0.0
662.0	2.0	n/a	0.0	0.0	46.0	1.993675	0.0
664.0	2.0	n/a	1.0	2.0	46.0	1.993498	12.0
666.0	2.0	n/a	1.0	2.0	46.0	1.9934830000000001	12.0
668.0	2.0	n/a	1.0	2.0	46.0	1.992189	12.0
670.0	2.0	n/a	1.0	2.0	46.0	1.99315	12.0
672.0	2.0	n/a	1.0	2.0	46.0	1.995348	12.0
674.0	2.0	n/a	1.0	2.0	46.0	1.992968	12.0
676.0	2.0	n/a	1.0	2.0	30.0	0.2018297	12.0
678.0	2.0	n/a	1.0	2.0	46.0	1.992234	12.0
680.0	2.0	n/a	0.0	0.0	46.0	1.995064	0.0
682.0	2.0	n/a	0.0	0.0	46.0	1.991673	0.0
684.0	2.0	n/a	0.0	0.0	46.0	1.9945680000000001	0.0
686.0	2.0	n/a	0.0	0.0	46.0	1.991514	0.0
688.0	2.0	n/a	0.0	0.0	46.0	1.994002	0.0
690.0	2.0	n/a	1.0	1.0	46.0	1.9944950000000001	2.0
692.0	2.0	n/a	1.0	1.0	46.0	1.9948869999999999	2.0
694.0	2.0	n/a	1.0	1.0	46.0	1.995766	2.0
696.0	2.0	n/a	1.0	1.0	46.0	1.991093	2.0
698.0	2.0	n/a	1.0	1.0	46.0	1.9943560000000002	2.0
700.0	2.0	n/a	1.0	1.0	35.0	1.684911	2.0
702.0	2.0	n/a	1.0	1.0	46.0	1.996547	2.0
704.0	2.0	n/a	1.0	1.0	46.0	1.994318	2.0
706.0	2.0	n/a	0.0	0.0	46.0	1.994068	0.0
708.0	2.0	n/a	0.0	0.0	46.0	1.992193	0.0
710.0	2.0	n/a	0.0	0.0	46.0	1.99102	0.0
712.0	2.0	n/a	0.0	0.0	46.0	1.9927130000000002	0.0
714.0	2.0	n/a	0.0	0.0	n/a	2.051456	0.0
