onset	duration	trial_type	Response	Stimulus	response_time
5.126	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.543	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
9.578	0.200	auditory oddball stimulus presentation	n/a	n/a	n/a
9.578	0.372	behavioral response time following auditory oddball stimulus onset	n/a	n/a	n/a
11.811	0.200	auditory standard stimulus presentation	0.000	standard	n/a
14.044	0.200	auditory standard stimulus presentation	0.000	standard	n/a
16.874	0.200	auditory standard stimulus presentation	0.000	standard	n/a
19.505	0.374	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
19.505	0.200	auditory oddball stimulus presentation	1.000	target	n/a
21.541	0.200	auditory standard stimulus presentation	0.000	standard	n/a
24.187	0.416	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
24.187	0.200	auditory oddball stimulus presentation	1.000	target	n/a
27.018	0.367	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
27.018	0.200	auditory oddball stimulus presentation	1.000	target	n/a
29.252	0.200	auditory standard stimulus presentation	0.000	standard	n/a
31.502	0.200	auditory standard stimulus presentation	0.000	standard	n/a
34.330	0.200	auditory standard stimulus presentation	0.000	standard	n/a
37.376	0.200	auditory oddball stimulus presentation	1.000	target	n/a
37.376	0.376	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
40.006	0.200	auditory standard stimulus presentation	0.000	standard	n/a
42.835	0.200	auditory standard stimulus presentation	0.000	standard	n/a
45.466	0.372	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
45.466	0.200	auditory oddball stimulus presentation	1.000	target	n/a
47.898	0.200	auditory standard stimulus presentation	0.000	standard	n/a
50.745	0.349	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
50.745	0.200	auditory oddball stimulus presentation	1.000	target	n/a
53.028	0.200	auditory standard stimulus presentation	0.000	standard	n/a
55.460	0.200	auditory oddball stimulus presentation	1.000	target	n/a
55.460	0.378	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
57.910	0.372	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
57.910	0.200	auditory oddball stimulus presentation	1.000	target	n/a
59.944	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.775	0.200	auditory standard stimulus presentation	0.000	standard	n/a
64.809	0.200	auditory standard stimulus presentation	0.000	standard	n/a
66.862	0.200	auditory standard stimulus presentation	0.000	standard	n/a
69.309	0.200	auditory standard stimulus presentation	0.000	standard	n/a
71.544	0.200	auditory standard stimulus presentation	0.000	standard	n/a
74.588	0.200	auditory standard stimulus presentation	0.000	standard	n/a
76.822	0.200	auditory standard stimulus presentation	0.000	standard	n/a
79.669	0.200	auditory standard stimulus presentation	0.000	standard	n/a
82.515	0.324	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
82.515	0.200	auditory oddball stimulus presentation	1.000	target	n/a
85.145	0.200	auditory standard stimulus presentation	0.000	standard	n/a
88.173	0.200	auditory standard stimulus presentation	0.000	standard	n/a
90.622	0.200	auditory standard stimulus presentation	0.000	standard	n/a
93.649	0.200	auditory standard stimulus presentation	0.000	standard	n/a
95.684	0.200	auditory standard stimulus presentation	0.000	standard	n/a
97.936	0.200	auditory standard stimulus presentation	0.000	standard	n/a
100.764	0.200	auditory standard stimulus presentation	0.000	standard	n/a
103.610	0.200	auditory standard stimulus presentation	0.000	standard	n/a
105.629	0.200	auditory standard stimulus presentation	0.000	standard	n/a
108.078	0.200	auditory standard stimulus presentation	0.000	standard	n/a
110.527	0.200	auditory standard stimulus presentation	0.000	standard	n/a
113.373	0.200	auditory standard stimulus presentation	0.000	standard	n/a
116.417	0.200	auditory standard stimulus presentation	0.000	standard	n/a
118.866	0.200	auditory standard stimulus presentation	0.000	standard	n/a
121.315	0.200	auditory standard stimulus presentation	0.000	standard	n/a
124.029	0.200	auditory standard stimulus presentation	0.000	standard	n/a
126.263	0.200	auditory standard stimulus presentation	0.000	standard	n/a
129.308	0.200	auditory oddball stimulus presentation	1.000	target	n/a
129.308	0.351	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
131.358	n/a	n/a	0.000	standard	n/a
133.411	0.200	auditory standard stimulus presentation	0.000	standard	n/a
135.860	0.200	auditory standard stimulus presentation	0.000	standard	n/a
137.895	0.200	auditory standard stimulus presentation	0.000	standard	n/a
140.128	0.200	auditory standard stimulus presentation	0.000	standard	n/a
142.562	0.200	auditory standard stimulus presentation	0.000	standard	n/a
145.191	0.200	auditory standard stimulus presentation	0.000	standard	n/a
148.220	0.200	auditory standard stimulus presentation	0.000	standard	n/a
150.653	0.200	auditory standard stimulus presentation	0.000	standard	n/a
152.885	0.200	auditory standard stimulus presentation	0.000	standard	n/a
155.533	0.200	auditory standard stimulus presentation	0.000	standard	n/a
158.181	0.200	auditory standard stimulus presentation	0.000	standard	n/a
160.415	0.200	auditory standard stimulus presentation	0.000	standard	n/a
162.847	0.200	auditory oddball stimulus presentation	1.000	target	n/a
162.847	0.393	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
165.477	0.200	auditory oddball stimulus presentation	1.000	target	n/a
165.477	0.468	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
167.910	0.364	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
167.910	0.200	auditory oddball stimulus presentation	1.000	target	n/a
169.979	0.200	auditory standard stimulus presentation	0.000	standard	n/a
172.428	0.200	auditory standard stimulus presentation	0.000	standard	n/a
175.273	0.340	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
175.273	0.200	auditory oddball stimulus presentation	1.000	target	n/a
178.302	0.200	auditory standard stimulus presentation	0.000	standard	n/a
181.329	0.200	auditory standard stimulus presentation	0.000	standard	n/a
184.176	0.200	auditory standard stimulus presentation	0.000	standard	n/a
186.425	0.200	auditory standard stimulus presentation	0.000	standard	n/a
189.254	0.200	auditory standard stimulus presentation	0.000	standard	n/a
191.902	0.200	auditory standard stimulus presentation	0.000	standard	n/a
194.946	0.200	auditory standard stimulus presentation	0.000	standard	n/a
197.395	0.200	auditory standard stimulus presentation	0.000	standard	n/a
199.629	0.200	auditory standard stimulus presentation	0.000	standard	n/a
201.863	0.200	auditory standard stimulus presentation	0.000	standard	n/a
204.097	0.200	auditory standard stimulus presentation	0.000	standard	n/a
206.331	0.200	auditory oddball stimulus presentation	1.000	target	n/a
206.331	0.403	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
208.564	0.396	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
208.564	0.200	auditory oddball stimulus presentation	1.000	target	n/a
210.600	0.200	auditory standard stimulus presentation	0.000	standard	n/a
213.627	0.200	auditory standard stimulus presentation	0.000	standard	n/a
215.862	0.200	auditory standard stimulus presentation	0.000	standard	n/a
218.111	0.200	auditory standard stimulus presentation	0.000	standard	n/a
220.148	0.200	auditory standard stimulus presentation	0.000	standard	n/a
222.182	0.200	auditory standard stimulus presentation	0.000	standard	n/a
225.226	0.200	auditory standard stimulus presentation	0.000	standard	n/a
227.659	0.200	auditory standard stimulus presentation	0.000	standard	n/a
229.893	0.200	auditory standard stimulus presentation	0.000	standard	n/a
232.937	0.200	auditory standard stimulus presentation	0.000	standard	n/a
234.973	0.200	auditory standard stimulus presentation	0.000	standard	n/a
237.421	0.200	auditory standard stimulus presentation	0.000	standard	n/a
240.053	0.200	auditory standard stimulus presentation	0.000	standard	n/a
242.882	0.200	auditory standard stimulus presentation	0.000	standard	n/a
245.514	0.350	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
245.514	0.200	auditory oddball stimulus presentation	1.000	target	n/a
248.343	0.200	auditory standard stimulus presentation	0.000	standard	n/a
251.171	0.200	auditory standard stimulus presentation	0.000	standard	n/a
253.421	0.200	auditory standard stimulus presentation	0.000	standard	n/a
255.855	0.200	auditory standard stimulus presentation	0.000	standard	n/a
258.700	0.413	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
258.700	0.200	auditory oddball stimulus presentation	1.000	target	n/a
260.718	0.200	auditory standard stimulus presentation	0.000	standard	n/a
263.151	0.200	auditory standard stimulus presentation	0.000	standard	n/a
266.195	0.200	auditory standard stimulus presentation	0.000	standard	n/a
268.430	0.375	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
268.430	0.200	auditory oddball stimulus presentation	1.000	target	n/a
270.879	0.200	auditory standard stimulus presentation	0.000	standard	n/a
273.708	0.410	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
273.708	0.200	auditory oddball stimulus presentation	1.000	target	n/a
275.742	0.200	auditory standard stimulus presentation	0.000	standard	n/a
277.795	0.200	auditory standard stimulus presentation	0.000	standard	n/a
279.830	0.200	auditory standard stimulus presentation	0.000	standard	n/a
282.064	0.200	auditory standard stimulus presentation	0.000	standard	n/a
285.092	0.200	auditory standard stimulus presentation	0.000	standard	n/a
288.136	0.200	auditory standard stimulus presentation	0.000	standard	n/a
