onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.139	n/a	n/a	20	15	3.060	3	0	0.933
4.000	3.000	parametric gain	-0.189	n/a	n/a	18	12	4.450	3	0	0.771
8.000	3.000	parametric gain	-0.389	n/a	n/a	10	15	-6.940	4	0	1.044
18.000	3.000	parametric gain	0.211	n/a	n/a	34	16	15.930	2	1	1.086
24.000	3.000	parametric gain	-0.189	n/a	n/a	18	5	12.350	1	1	0.887
28.000	3.000	parametric gain	0.011	n/a	n/a	26	13	11.320	2	1	0.892
38.000	3.000	parametric gain	0.161	n/a	n/a	32	17	12.800	2	1	0.813
42.000	3.000	parametric gain	-0.239	n/a	n/a	16	5	10.350	1	1	0.915
46.000	3.000	parametric gain	-0.089	n/a	n/a	22	7	14.090	1	1	0.767
52.000	3.000	parametric gain	0.261	n/a	n/a	36	8	26.970	1	1	0.775
56.000	3.000	parametric gain	-0.239	n/a	n/a	16	10	4.710	2	1	0.828
62.000	3.000	parametric gain	0.111	n/a	n/a	30	13	15.320	2	1	1.120
74.000	3.000	parametric gain	-0.289	n/a	n/a	14	17	-5.200	4	0	0.807
78.000	3.000	parametric gain	0.061	n/a	n/a	28	19	6.540	2	1	1.012
82.000	3.000	parametric gain	-0.289	n/a	n/a	14	20	-8.590	4	0	1.084
86.000	3.000	parametric gain	0.011	n/a	n/a	26	16	7.930	2	1	0.968
90.000	3.000	parametric gain	0.361	n/a	n/a	40	5	34.350	1	1	0.756
94.000	3.000	parametric gain	0.061	n/a	n/a	28	12	14.450	2	1	1.188
98.000	3.000	parametric gain	-0.139	n/a	n/a	20	16	1.930	3	0	0.981
102.000	3.000	parametric gain	0.011	n/a	n/a	26	5	20.350	1	1	1.007
106.000	3.000	parametric gain	0.161	n/a	n/a	32	20	9.410	2	1	1.236
110.000	3.000	parametric gain	-0.189	n/a	n/a	18	17	-1.200	4	0	0.844
116.000	3.000	parametric gain	-0.139	n/a	n/a	20	6	13.220	1	1	0.824
120.000	3.000	parametric gain	-0.139	n/a	n/a	20	18	-0.330	3	0	0.933
126.000	3.000	parametric gain	0.361	n/a	n/a	40	7	32.090	1	1	0.792
130.000	3.000	parametric gain	0.261	n/a	n/a	36	6	29.220	1	1	0.773
134.000	3.000	parametric gain	-0.239	n/a	n/a	16	20	-6.590	3	0	1.029
