onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
142.000	3.000	parametric gain	0.183	n/a	n/a	32	14	16.190	2	1	1.455
146.000	3.000	parametric gain	0.234	n/a	n/a	34	11	21.580	1	1	1.210
152.000	3.000	parametric gain	0.334	n/a	n/a	38	19	16.540	2	1	1.249
156.000	3.000	parametric gain	-0.267	n/a	n/a	14	10	2.710	3	0	1.533
160.000	3.000	parametric gain	0.234	n/a	n/a	34	8	24.970	1	1	0.798
164.000	3.000	parametric gain	0.134	n/a	n/a	30	11	17.580	2	1	1.425
168.000	3.000	parametric gain	0.183	n/a	n/a	32	13	17.320	2	1	1.459
174.000	3.000	parametric gain	-0.167	n/a	n/a	18	11	5.580	2	1	1.901
178.000	3.000	parametric gain	0.134	n/a	n/a	30	7	22.090	1	1	0.789
186.000	3.000	parametric gain	-0.167	n/a	n/a	18	13	3.320	3	0	0.793
190.000	3.000	parametric gain	-0.267	n/a	n/a	14	19	-7.460	3	0	0.934
198.000	3.000	parametric gain	-0.317	n/a	n/a	12	11	-0.420	4	0	1.144
202.000	3.000	parametric gain	-0.366	n/a	n/a	10	13	-4.680	4	0	1.431
206.000	3.000	parametric gain	-0.067	n/a	n/a	22	16	3.930	2	1	1.198
212.000	3.000	parametric gain	-0.317	n/a	n/a	12	16	-6.070	4	0	1.321
218.000	3.000	parametric gain	0.334	n/a	n/a	38	17	18.800	2	1	1.273
226.000	3.000	parametric gain	0.384	n/a	n/a	40	14	24.190	2	1	1.745
230.000	3.000	parametric gain	-0.067	n/a	n/a	22	5	16.350	1	1	0.838
234.000	3.000	parametric gain	-0.216	n/a	n/a	16	16	-2.070	3	0	1.125
240.000	3.000	parametric gain	0.234	n/a	n/a	34	5	28.350	1	1	0.729
250.000	3.000	parametric gain	-0.366	n/a	n/a	10	19	-11.460	4	0	0.793
254.000	3.000	parametric gain	-0.267	n/a	n/a	14	16	-4.070	4	0	0.782
258.000	3.000	parametric gain	0.134	n/a	n/a	30	8	20.970	1	1	0.742
262.000	3.000	parametric gain	0.234	n/a	n/a	34	14	18.190	2	1	1.070
266.000	3.000	parametric gain	0.134	n/a	n/a	30	14	14.190	2	1	0.857
274.000	3.000	parametric gain	0.034	n/a	n/a	26	15	9.060	2	1	1.098
282.000	3.000	parametric gain	-0.366	n/a	n/a	10	20	-12.590	4	0	1.066
286.000	3.000	parametric gain	0.234	n/a	n/a	34	7	26.090	1	1	0.967
292.000	3.000	parametric gain	-0.366	n/a	n/a	10	5	4.350	2	1	1.851
296.000	3.000	parametric gain	-0.117	n/a	n/a	20	20	-2.590	3	0	1.040
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	5.410	2	1	0.988
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	30.350	1	1	1.081
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	18.090	1	1	0.720
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	6.800	2	1	1.499
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	-0.940	3	0	1.278
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	14.710	2	1	1.113
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	21.060	2	1	1.284
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	13.580	2	1	1.132
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	22.350	1	1	0.980
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-6.330	4	0	0.804
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	8.450	2	1	1.323
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	17.060	1	1	0.873
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	23.320	2	1	1.457
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	0.970	3	0	1.529
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	1.840	3	0	1.157
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	23.580	1	1	1.121
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	8.350	2	1	1.581
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	9.580	2	1	1.033
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-3.460	4	0	1.394
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	12.970	2	1	1.189
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	31.220	1	1	0.788
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	2.970	3	0	1.077
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	1.580	3	0	1.241
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	18.450	2	1	1.242
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	7.580	2	1	1.374
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	10.190	3	0	0.933
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	22.970	1	1	0.979
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	20.800	2	1	1.413
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	0.800	3	0	1.345
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	2.540	3	0	1.081
