onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	2	7	153	0	rocknroll_000.wav	rocknroll	4	0	0.0079000000000633	1137.358
10.0	6.0	metal	2	7	158	5	metal_004.wav	metal	4	0	0.0027999999999792635	1147.3586
20.0	6.0	symphonic	2	7	163	10	symphonic_002.wav	symphonic	6	0	0.0035000000000309233	1157.3581
32.0	6.0	country	2	7	169	16	country_004.wav	country	6	0	0.0035000000000309233	1169.3579
44.0	6.0	country	2	7	175	22	country_003.wav	country	4	0	0.0035000000000309233	1181.3581
54.02	6.0	ambient	2	7	180	27	ambient_001.wav	ambient	8	1	0.019800000000032014	1191.3579
68.0	6.0	rocknroll	2	7	187	34	rocknroll_001.wav	rocknroll	6	0	0.0027000000000043656	1205.3587
80.01	6.0	country	2	7	193	40	country_001.wav	country	8	1	0.013799999999946522	1217.3578
94.01	6.0	symphonic	2	7	200	47	symphonic_004.wav	symphonic	8	1	0.00980000000004111	1231.3578
108.0	6.0	metal	2	7	207	54	metal_002.wav	metal	6	0	0.0027000000000043656	1245.3578
120.0	6.0	metal	2	7	213	60	metal_003.wav	metal	6	0	0.0035000000000309233	1257.3578
132.0	6.0	rocknroll	2	7	219	66	rocknroll_003.wav	rocknroll	6	0	0.0035000000000309233	1269.358
144.0	6.0	symphonic	2	7	225	72	symphonic_001.wav	symphonic	6	0	0.0039000000001578883	1281.3581
156.0	6.0	rocknroll	2	7	231	78	rocknroll_004.wav	rocknroll	6	0	0.0035000000000309233	1293.3579
168.0	6.0	ambient	2	7	237	84	ambient_000.wav	ambient	6	0	0.0035000000000309233	1305.3581
180.0	6.0	country	2	7	243	90	country_000.wav	country	6	0	0.0036999999999807187	1317.3581
192.01	6.0	metal	2	7	249	96	metal_000.wav	metal	8	1	0.013000000000147338	1329.358
206.0	6.0	ambient	2	7	256	103	ambient_004.wav	ambient	6	0	0.002600000000029468	1343.3579
218.0	6.0	ambient	2	7	262	109	ambient_003.wav	ambient	4	0	0.0035000000000309233	1355.3581
228.0	6.0	symphonic	2	7	267	114	symphonic_000.wav	symphonic	4	0	0.0022999999998774	1365.3586
238.0	6.0	symphonic	2	7	272	119	symphonic_003.wav	symphonic	6	0	0.0025000000000545697	1375.3587
250.0	6.0	ambient	2	7	278	125	ambient_002.wav	ambient	6	0	0.003600000000005821	1387.358
262.01	6.0	metal	2	7	284	131	metal_001.wav	metal	6	0	0.0057000000001607995	1399.358
274.0	6.0	country	2	7	290	137	country_002.wav	country	6	0	0.0024000000000796717	1411.3578
286.01	6.0	rocknroll	2	7	296	143	rocknroll_002.wav	rocknroll	8	1	0.011199999999917054	1423.3579
