onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	1	6	0	0	rocknroll_002.wav	rocknroll	6	0	0.006899999999973261	791.0719
12.0	6.0	symphonic	1	6	6	6	symphonic_003.wav	symphonic	6	0	0.002899999999954161	803.0727
24.0	6.0	rocknroll	1	6	12	12	rocknroll_001.wav	rocknroll	6	0	0.0035000000000309233	815.072
36.0	6.0	metal	1	6	18	18	metal_004.wav	metal	6	0	0.0036999999999807187	827.072
48.01	6.0	symphonic	1	6	24	24	symphonic_002.wav	symphonic	8	1	0.013799999999946522	839.0727
62.0	6.0	country	1	6	31	31	country_003.wav	country	6	0	0.004500000000007276	853.0717
74.0	6.0	country	1	6	37	37	country_002.wav	country	6	0	0.0035000000000309233	865.072
86.0	6.0	ambient	1	6	43	43	ambient_001.wav	ambient	6	0	0.0039000000000442014	877.0721
98.01	6.0	ambient	1	6	49	49	ambient_004.wav	ambient	8	1	0.007899999999949614	889.072
112.0	6.0	country	1	6	56	56	country_000.wav	country	4	0	0.0027000000000043656	903.0719
122.0	6.0	symphonic	1	6	61	61	symphonic_001.wav	symphonic	6	0	0.0025000000000545697	913.0722
134.0	6.0	symphonic	1	6	67	67	symphonic_004.wav	symphonic	4	0	0.0025000000000545697	925.0717
144.0	6.0	ambient	1	6	72	72	ambient_003.wav	ambient	6	0	0.003499999999917236	935.0718
156.0	6.0	metal	1	6	78	78	metal_003.wav	metal	4	0	0.0035000000000309233	947.072
166.0	6.0	metal	1	6	83	83	metal_000.wav	metal	6	0	0.0023999999999659853	957.0727
178.0	6.0	ambient	1	6	89	89	ambient_000.wav	ambient	6	0	0.002499999999940883	969.072
190.02	6.0	rocknroll	1	6	95	95	rocknroll_003.wav	rocknroll	8	1	0.015700000000038017	981.072
204.0	6.0	country	1	6	102	102	country_004.wav	country	6	0	0.002899999999954161	995.0718
216.0	6.0	rocknroll	1	6	108	108	rocknroll_004.wav	rocknroll	4	0	0.003899999999930515	1007.0718
226.0	6.0	ambient	1	6	113	113	ambient_002.wav	ambient	4	0	0.0023999999999659853	1017.0727
236.0	6.0	symphonic	1	6	118	118	symphonic_000.wav	symphonic	6	0	0.0034999999998035487	1027.0721
248.01	6.0	metal	1	6	124	124	metal_002.wav	metal	8	1	0.010399999999890495	1039.0721
262.01	6.0	country	1	6	131	131	country_001.wav	country	8	1	0.01269999999999527	1053.0719
276.0	6.0	metal	1	6	138	138	metal_001.wav	metal	6	0	0.003400000000056025	1067.0717
288.0	6.0	rocknroll	1	6	144	144	rocknroll_000.wav	rocknroll	6	0	0.002399999999852298	1079.0723
