onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.814	.572	FAMOUS	5	7	1.335	func/f006.bmp
3.123	.820	.538	UNFAMILIAR	13	4	.997	func/u002.bmp
6.364	.815	.547	UNFAMILIAR	14	4	.978	func/u002.bmp
9.454	.846	.512	FAMOUS	5	7	.601	func/f014.bmp
12.628	.970	.558	FAMOUS	6	7	1.110	func/f014.bmp
15.852	.905	.484	UNFAMILIAR	13	4	1.037	func/u001.bmp
19.059	.835	.522	UNFAMILIAR	14	4	1.000	func/u001.bmp
22.082	.830	.418	UNFAMILIAR	13	7	1.165	func/u009.bmp
25.122	.912	.448	FAMOUS	5	4	1.249	func/f015.bmp
28.363	.839	.557	FAMOUS	7	4	1.268	func/f006.bmp
30.952	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.447	.978	.462	SCRAMBLED	17	7	1.284	func/s012.bmp
54.671	.837	.480	SCRAMBLED	18	7	1.164	func/s012.bmp
57.828	.883	.545	UNFAMILIAR	13	7	1.016	func/u011.bmp
60.935	.993	.462	UNFAMILIAR	14	7	1.136	func/u011.bmp
64.159	1.000	.466	FAMOUS	5	7	1.262	func/f009.bmp
67.399	.945	.480	FAMOUS	6	7	1.120	func/f009.bmp
70.69	.863	.576	SCRAMBLED	17	4	1.151	func/s002.bmp
73.813	.806	.496	UNFAMILIAR	15	7	.984	func/u009.bmp
76.904	.950	.510	SCRAMBLED	17	4	1.078	func/s003.bmp
80.194	.805	.568	FAMOUS	7	7	.899	func/f015.bmp
83.301	.999	.520	FAMOUS	5	4	1.304	func/f007.bmp
86.475	.815	.404	FAMOUS	6	4	1.014	func/f007.bmp
89.481	.890	.431	FAMOUS	5	7	.840	func/f005.bmp
92.555	.885	.414	FAMOUS	5	7	1.260	func/f002.bmp
95.745	.911	.544	FAMOUS	6	4	1.211	func/f002.bmp
98.969	.931	.547	FAMOUS	5	7	.908	func/f004.bmp
102.109	.925	.446	SCRAMBLED	19	4	.980	func/s002.bmp
105.35	.932	.539	UNFAMILIAR	13	4	1.038	func/u015.bmp
108.524	.822	.470	SCRAMBLED	19	4	1.054	func/s003.bmp
111.096	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.591	.943	.463	SCRAMBLED	17	7	.752	func/s006.bmp
134.715	.802	.416	SCRAMBLED	17	7	1.204	func/s007.bmp
137.738	.927	.460	FAMOUS	7	4	1.047	func/f005.bmp
140.845	.995	.405	FAMOUS	5	4	1.099	func/f003.bmp
144.086	.944	.480	FAMOUS	6	4	1.091	func/f003.bmp
147.276	.928	.482	UNFAMILIAR	13	7	1.010	func/u006.bmp
150.416	.850	.441	UNFAMILIAR	14	7	.734	func/u006.bmp
153.507	.961	.481	FAMOUS	7	7	.976	func/f004.bmp
156.714	.910	.479	UNFAMILIAR	13	4	1.422	func/u016.bmp
159.887	.914	.498	UNFAMILIAR	14	4	1.177	func/u016.bmp
163.011	.931	.438	UNFAMILIAR	15	4	1.203	func/u015.bmp
166.235	.981	.528	SCRAMBLED	17	7	.721	func/s004.bmp
169.409	.820	.429	SCRAMBLED	18	7	.669	func/s004.bmp
172.482	.949	.474	SCRAMBLED	19	4	.996	func/s006.bmp
175.689	.878	.486	UNFAMILIAR	13	7	.858	func/u010.bmp
178.863	.965	.523	SCRAMBLED	19	7	.936	func/s007.bmp
182.17	.952	.582	FAMOUS	5	4	1.161	func/f016.bmp
185.427	.880	.543	SCRAMBLED	17	4	1.083	func/s013.bmp
188.668	.883	.588	SCRAMBLED	18	4	.972	func/s013.bmp
191.29	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
211.836	.867	.504	FAMOUS	5	7	.978	func/f010.bmp
215.01	.977	.549	FAMOUS	6	7	1.068	func/f010.bmp
218.233	.938	.482	UNFAMILIAR	13	4	1.040	func/u004.bmp
221.541	.981	.597	UNFAMILIAR	14	4	.987	func/u004.bmp
224.731	.919	.441	SCRAMBLED	17	7	.835	func/s015.bmp
227.938	.828	.483	UNFAMILIAR	15	7	1.202	func/u010.bmp
231.129	.998	.586	SCRAMBLED	17	4	.764	func/s005.bmp
234.419	.859	.526	FAMOUS	7	7	1.090	func/f016.bmp
237.509	.830	.466	UNFAMILIAR	13	4	1.271	func/u012.bmp
240.616	.870	.503	SCRAMBLED	17	7	.946	func/s008.bmp
243.823	.860	.556	SCRAMBLED	18	7	1.092	func/s008.bmp
246.847	.898	.400	SCRAMBLED	17	4	1.016	func/s014.bmp
250.104	.855	.592	UNFAMILIAR	13	4	1.337	func/u013.bmp
253.177	.948	.445	UNFAMILIAR	14	7	.815	func/u013.bmp
256.302	.890	.418	SCRAMBLED	19	4	.970	func/s015.bmp
259.508	.932	.539	FAMOUS	5	4	1.062	func/f001.bmp
262.699	.952	.495	SCRAMBLED	19	7	.713	func/s005.bmp
265.856	1.000	.437	UNFAMILIAR	13	7	1.035	func/u007.bmp
269.096	.838	.471	UNFAMILIAR	14	7	.712	func/u007.bmp
272.253	.874	.550	UNFAMILIAR	15	4	1.004	func/u012.bmp
274.876	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
295.438	.813	.533	SCRAMBLED	17	7	1.121	func/s011.bmp
298.578	.988	.556	SCRAMBLED	17	7	1.000	func/s016.bmp
301.768	.860	.423	SCRAMBLED	19	4	1.005	func/s014.bmp
304.909	.978	.508	SCRAMBLED	17	4	1.226	func/s001.bmp
308.166	.853	.504	SCRAMBLED	18	4	1.014	func/s001.bmp
311.34	.801	.547	SCRAMBLED	17	7	1.014	func/s010.bmp
314.447	.947	.541	FAMOUS	7	4	1.027	func/f001.bmp
317.687	.813	.531	SCRAMBLED	17	7	1.095	func/s009.bmp
320.811	.861	.546	UNFAMILIAR	13	4	.817	func/u008.bmp
323.917	.942	.482	UNFAMILIAR	14	4	.996	func/u008.bmp
327.058	.943	.421	SCRAMBLED	19	4	1.259	func/s011.bmp
330.265	.856	.485	FAMOUS	5	4	1.038	func/f013.bmp
333.456	.880	.568	FAMOUS	6	4	.677	func/f013.bmp
336.696	.973	.591	SCRAMBLED	19	7	.676	func/s016.bmp
339.853	.993	.414	FAMOUS	5	7	1.078	func/f008.bmp
343.06	.933	.435	FAMOUS	5	4	1.337	func/f011.bmp
346.167	.846	.414	SCRAMBLED	19	7	1.007	func/s010.bmp
348.756	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
369.251	.982	.456	UNFAMILIAR	13	4	1.193	func/u003.bmp
372.525	.834	.531	UNFAMILIAR	14	4	.970	func/u003.bmp
375.699	.804	.579	SCRAMBLED	19	7	1.057	func/s009.bmp
378.689	.902	.407	UNFAMILIAR	13	7	.937	func/u014.bmp
381.796	.994	.447	UNFAMILIAR	13	4	1.205	func/u005.bmp
385.086	.859	.532	UNFAMILIAR	14	4	.771	func/u005.bmp
388.193	.841	.468	FAMOUS	5	7	.907	func/f012.bmp
391.233	.932	.423	FAMOUS	6	7	.705	func/f012.bmp
394.357	.971	.428	FAMOUS	7	7	1.095	func/f008.bmp
397.113	.012	0	n/a	999	0	0	func/Circle.bmp
