onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.08	6.0	rocknroll	1	6	0	0	rocknroll_002.wav	rocknroll	6	0	0.07579999999995835	699.5322
12.04	6.0	symphonic	1	6	6	6	symphonic_003.wav	symphonic	6	0	0.043499999999994536	711.5327
24.03	6.0	rocknroll	1	6	12	12	rocknroll_001.wav	rocknroll	6	0	0.03340000000002874	723.5327
36.05	6.0	metal	1	6	18	18	metal_004.wav	metal	6	0	0.04599999999993543	735.5321
48.06	6.0	symphonic	1	6	24	24	symphonic_002.wav	symphonic	8	1	0.060399999999958716	747.5321
62.05	6.0	country	1	6	31	31	country_003.wav	country	6	0	0.04509999999993397	761.5319999999999
74.03	6.0	country	1	6	37	37	country_002.wav	country	6	0	0.03350000000000364	773.5319999999999
86.04	6.0	ambient	1	6	43	43	ambient_001.wav	ambient	6	0	0.044499999999970896	785.5321
98.04	6.0	ambient	1	6	49	49	ambient_004.wav	ambient	8	1	0.038699999999948886	797.5326
112.03	6.0	country	1	6	56	56	country_000.wav	country	4	0	0.03459999999995489	811.5319999999999
122.03	6.0	symphonic	1	6	61	61	symphonic_001.wav	symphonic	6	0	0.03350000000000364	821.5323
134.05	6.0	symphonic	1	6	67	67	symphonic_004.wav	symphonic	4	0	0.04899999999997817	833.5319999999999
144.05	6.0	ambient	1	6	72	72	ambient_003.wav	ambient	6	0	0.048599999999964894	843.5322
156.04	6.0	metal	1	6	78	78	metal_003.wav	metal	4	0	0.044399999999996	855.5321
166.03	6.0	metal	1	6	83	83	metal_000.wav	metal	6	0	0.03340000000002874	865.5328
178.03	6.0	ambient	1	6	89	89	ambient_000.wav	ambient	6	0	0.033199999999965264	877.5322
190.06	6.0	rocknroll	1	6	95	95	rocknroll_003.wav	rocknroll	8	1	0.06419999999991433	889.5319999999999
204.05	6.0	country	1	6	102	102	country_004.wav	country	6	0	0.04890000000000328	903.5321
216.05	6.0	rocknroll	1	6	108	108	rocknroll_004.wav	rocknroll	4	0	0.04519999999990887	915.5333
226.03	6.0	ambient	1	6	113	113	ambient_002.wav	ambient	4	0	0.03450000000009368	925.5319
236.03	6.0	symphonic	1	6	118	118	symphonic_000.wav	symphonic	6	0	0.03340000000002874	935.5328
248.05	6.0	metal	1	6	124	124	metal_002.wav	metal	8	1	0.047899999999913234	947.5324
262.05	6.0	country	1	6	131	131	country_001.wav	country	8	1	0.05130000000008295	961.5319
276.03	6.0	metal	1	6	138	138	metal_001.wav	metal	6	0	0.03370000000006712	975.5322
288.03	6.0	rocknroll	1	6	144	144	rocknroll_000.wav	rocknroll	6	0	0.034400000000005086	987.5322
