onset	duration	onset_sample	stim_type	trigger	stim_file
24.6036	0	27064	Famous	5	meg/f096.bmp
27.8436	0	30628	Unfamiliar	13	meg/u083.bmp
30.9345	0	34028	Unfamiliar	13	meg/u122.bmp
34.0582	0	37464	Unfamiliar	14	meg/u122.bmp
37.35	0	41085	Unfamiliar	13	meg/u116.bmp
40.5736	0	44631	Unfamiliar	14	meg/u116.bmp
43.8645	0	48251	Famous	5	meg/f034.bmp
46.9545	0	51650	Famous	6	meg/f034.bmp
50.1618	0	55178	Scrambled	17	meg/s033.bmp
53.3527	0	58688	Famous	7	meg/f096.bmp
56.5273	0	62180	Scrambled	17	meg/s027.bmp
59.7673	0	65744	Scrambled	18	meg/s027.bmp
62.9582	0	69254	Unfamiliar	15	meg/u083.bmp
66.1655	0	72782	Unfamiliar	13	meg/u052.bmp
69.29	0	76219	Unfamiliar	14	meg/u052.bmp
72.4636	0	79710	Famous	5	meg/f095.bmp
75.5873	0	83146	Famous	5	meg/f062.bmp
78.6109	0	86472	Unfamiliar	13	meg/u109.bmp
81.8518	0	90037	Scrambled	19	meg/s033.bmp
84.9427	0	93437	Famous	5	meg/f136.bmp
88.1327	0	96946	Famous	6	meg/f136.bmp
91.2736	0	100401	Scrambled	17	meg/s002.bmp
94.2473	0	103672	Scrambled	18	meg/s002.bmp
97.3209	0	107053	Unfamiliar	13	meg/u006.bmp
100.562	0	110618	Unfamiliar	14	meg/u006.bmp
103.703	0	114073	Famous	7	meg/f095.bmp
106.893	0	117582	Unfamiliar	13	meg/u026.bmp
109.934	0	120927	Famous	7	meg/f062.bmp
113.124	0	124436	Scrambled	17	meg/s042.bmp
116.248	0	127873	Unfamiliar	15	meg/u109.bmp
119.422	0	131364	Scrambled	17	meg/s013.bmp
122.513	0	134764	Scrambled	18	meg/s013.bmp
125.836	0	138420	Famous	5	meg/f141.bmp
129.077	0	141985	Famous	5	meg/f130.bmp
132.203	0	145423	Famous	5	meg/f128.bmp
135.258	0	148784	Unfamiliar	15	meg/u026.bmp
138.483	0	152331	Famous	5	meg/f105.bmp
141.656	0	155822	Famous	6	meg/f105.bmp
145.015	0	159516	Scrambled	19	meg/s042.bmp
148.322	0	163154	Scrambled	17	meg/s139.bmp
151.479	0	166627	Scrambled	17	meg/s062.bmp
154.586	0	170045	Famous	7	meg/f141.bmp
157.777	0	173555	Famous	5	meg/f138.bmp
160.784	0	176862	Famous	6	meg/f138.bmp
164.025	0	180427	Famous	7	meg/f130.bmp
167.132	0	183845	Unfamiliar	13	meg/u074.bmp
170.323	0	187355	Unfamiliar	14	meg/u074.bmp
173.664	0	191030	Famous	7	meg/f128.bmp
176.837	0	194521	Famous	5	meg/f144.bmp
179.995	0	197994	Famous	6	meg/f144.bmp
183.052	0	201357	Famous	5	meg/f129.bmp
186.176	0	204794	Famous	6	meg/f129.bmp
189.216	0	208138	Scrambled	19	meg/s139.bmp
192.374	0	211611	Unfamiliar	13	meg/u107.bmp
195.447	0	214992	Scrambled	19	meg/s062.bmp
198.738	0	218612	Unfamiliar	13	meg/u044.bmp
201.912	0	222103	Unfamiliar	14	meg/u044.bmp
204.953	0	225448	Scrambled	17	meg/s143.bmp
208.21	0	229031	Scrambled	18	meg/s143.bmp
211.25	0	232375	Famous	5	meg/f111.bmp
214.425	0	235867	Famous	6	meg/f111.bmp
217.448	0	239193	Famous	5	meg/f022.bmp
220.588	0	242647	Famous	5	meg/f133.bmp
223.612	0	245973	Unfamiliar	15	meg/u107.bmp
226.653	0	249318	Famous	5	meg/f122.bmp
229.81	0	252791	Famous	6	meg/f122.bmp
233.051	0	256356	Unfamiliar	13	meg/u059.bmp
236.125	0	259737	Unfamiliar	14	meg/u059.bmp
239.398	0	263338	Unfamiliar	13	meg/u118.bmp
242.555	0	266811	Unfamiliar	14	meg/u118.bmp
245.88	0	270468	Scrambled	17	meg/s136.bmp
248.987	0	273886	Scrambled	18	meg/s136.bmp
252.228	0	277451	Famous	7	meg/f022.bmp
255.452	0	280997	Unfamiliar	13	meg/u090.bmp
258.776	0	284654	Unfamiliar	14	meg/u090.bmp
261.834	0	288017	Famous	7	meg/f133.bmp
265.075	0	291582	Unfamiliar	13	meg/u005.bmp
268.182	0	295000	Scrambled	17	meg/s097.bmp
271.339	0	298473	Unfamiliar	13	meg/u075.bmp
274.596	0	302056	Unfamiliar	14	meg/u075.bmp
277.854	0	305639	Scrambled	17	meg/s093.bmp
280.945	0	309039	Unfamiliar	13	meg/u070.bmp
284.102	0	312512	Famous	5	meg/f061.bmp
287.175	0	315893	Unfamiliar	15	meg/u005.bmp
290.299	0	319329	Scrambled	17	meg/s117.bmp
293.556	0	322912	Scrambled	19	meg/s097.bmp
296.597	0	326257	Unfamiliar	13	meg/u141.bmp
299.737	0	329711	Famous	5	meg/f121.bmp
302.878	0	333166	Famous	6	meg/f121.bmp
306.085	0	336694	Scrambled	19	meg/s093.bmp
309.143	0	340057	Scrambled	17	meg/s072.bmp
312.316	0	343548	Unfamiliar	15	meg/u070.bmp
315.507	0	347058	Unfamiliar	13	meg/u032.bmp
318.597	0	350457	Famous	7	meg/f061.bmp
321.755	0	353930	Famous	5	meg/f070.bmp
325.079	0	357587	Scrambled	19	meg/s117.bmp
328.236	0	361060	Famous	5	meg/f064.bmp
331.477	0	364625	Unfamiliar	15	meg/u141.bmp
334.651	0	368116	Famous	5	meg/f040.bmp
337.909	0	371700	Famous	6	meg/f040.bmp
341.266	0	375393	Famous	5	meg/f083.bmp
344.474	0	378921	Famous	6	meg/f083.bmp
347.732	0	382505	Scrambled	19	meg/s072.bmp
350.788	0	385867	Scrambled	17	meg/s116.bmp
353.996	0	389396	Scrambled	18	meg/s116.bmp
357.086	0	392795	Unfamiliar	15	meg/u032.bmp
360.361	0	396397	Scrambled	17	meg/s127.bmp
363.518	0	399870	Famous	7	meg/f070.bmp
366.708	0	403379	Famous	5	meg/f021.bmp
369.883	0	406871	Famous	6	meg/f021.bmp
372.906	0	410197	Famous	7	meg/f064.bmp
376.214	0	413835	Unfamiliar	13	meg/u038.bmp
379.405	0	417345	Unfamiliar	14	meg/u038.bmp
382.528	0	420781	Scrambled	17	meg/s138.bmp
385.719	0	424291	Scrambled	18	meg/s138.bmp
388.876	0	427764	Unfamiliar	13	meg/u063.bmp
392.017	0	431219	Unfamiliar	13	meg/u129.bmp
395.124	0	434636	Scrambled	19	meg/s127.bmp
398.248	0	438073	Famous	5	meg/f075.bmp
401.405	0	441546	Famous	6	meg/f075.bmp
404.412	0	444853	Scrambled	17	meg/s150.bmp
407.486	0	448235	Scrambled	18	meg/s150.bmp
410.61	0	451671	Famous	5	meg/f069.bmp
413.667	0	455034	Unfamiliar	13	meg/u015.bmp
416.791	0	458470	Unfamiliar	15	meg/u063.bmp
419.965	0	461961	Unfamiliar	13	meg/u103.bmp
423.239	0	465563	Unfamiliar	15	meg/u129.bmp
426.413	0	469054	Scrambled	17	meg/s046.bmp
429.654	0	472619	Scrambled	18	meg/s046.bmp
432.878	0	476166	Scrambled	17	meg/s118.bmp
435.968	0	479565	Scrambled	17	meg/s007.bmp
439.193	0	483112	Famous	7	meg/f069.bmp
442.333	0	486566	Scrambled	17	meg/s110.bmp
445.44	0	489984	Unfamiliar	15	meg/u015.bmp
448.614	0	493475	Unfamiliar	13	meg/u066.bmp
451.755	0	496930	Unfamiliar	14	meg/u066.bmp
454.979	0	500477	Unfamiliar	15	meg/u103.bmp
458.103	0	503913	Scrambled	17	meg/s039.bmp
461.193	0	507312	Scrambled	18	meg/s039.bmp
464.384	0	510822	Unfamiliar	13	meg/u020.bmp
467.525	0	514277	Scrambled	19	meg/s118.bmp
470.682	0	517750	Scrambled	17	meg/s068.bmp
473.955	0	521351	Scrambled	19	meg/s007.bmp
477.146	0	524861	Scrambled	17	meg/s038.bmp
480.354	0	528389	Scrambled	19	meg/s110.bmp
483.712	0	532083	Scrambled	17	meg/s066.bmp
486.82	0	535502	Scrambled	18	meg/s066.bmp
