onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.139	n/a	n/a	20	15	3.740	0	-1	0.000
4.000	3.000	parametric gain	-0.189	n/a	n/a	18	12	4.990	2	1	2.926
8.000	3.000	parametric gain	-0.389	n/a	n/a	10	15	-6.260	3	0	2.653
18.000	3.000	parametric gain	0.211	n/a	n/a	34	16	16.650	2	1	2.728
24.000	3.000	parametric gain	-0.189	n/a	n/a	18	5	12.580	1	1	1.792
28.000	3.000	parametric gain	0.011	n/a	n/a	26	13	11.900	1	1	2.478
38.000	3.000	parametric gain	0.161	n/a	n/a	32	17	13.570	1	1	2.320
42.000	3.000	parametric gain	-0.239	n/a	n/a	16	5	10.580	1	1	1.341
46.000	3.000	parametric gain	-0.089	n/a	n/a	22	7	14.410	1	1	1.678
52.000	3.000	parametric gain	0.261	n/a	n/a	36	8	27.330	1	1	1.265
56.000	3.000	parametric gain	-0.239	n/a	n/a	16	10	5.160	2	1	1.358
62.000	3.000	parametric gain	0.111	n/a	n/a	30	13	15.900	1	1	1.577
74.000	3.000	parametric gain	-0.289	n/a	n/a	14	17	-4.430	3	0	2.762
78.000	3.000	parametric gain	0.061	n/a	n/a	28	19	7.400	2	1	2.318
82.000	3.000	parametric gain	-0.289	n/a	n/a	14	20	-7.680	3	0	2.462
86.000	3.000	parametric gain	0.011	n/a	n/a	26	16	8.650	2	1	1.945
90.000	3.000	parametric gain	0.361	n/a	n/a	40	5	34.580	1	1	1.502
94.000	3.000	parametric gain	0.061	n/a	n/a	28	12	14.990	1	1	1.782
98.000	3.000	parametric gain	-0.139	n/a	n/a	20	16	2.650	2	1	1.878
102.000	3.000	parametric gain	0.011	n/a	n/a	26	5	20.580	1	1	1.137
106.000	3.000	parametric gain	0.161	n/a	n/a	32	20	10.320	2	1	1.848
110.000	3.000	parametric gain	-0.189	n/a	n/a	18	17	-0.430	3	0	2.697
116.000	3.000	parametric gain	-0.139	n/a	n/a	20	6	13.490	1	1	1.470
120.000	3.000	parametric gain	-0.139	n/a	n/a	20	18	0.480	0	-1	0.000
126.000	3.000	parametric gain	0.361	n/a	n/a	40	7	32.410	1	1	1.124
130.000	3.000	parametric gain	0.261	n/a	n/a	36	6	29.490	1	1	1.857
134.000	3.000	parametric gain	-0.239	n/a	n/a	16	20	-5.680	3	0	1.998
140.000	3.000	parametric gain	0.361	n/a	n/a	40	15	23.740	1	1	1.681
148.000	3.000	parametric gain	-0.389	n/a	n/a	10	6	3.490	2	1	1.746
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-4.260	3	0	1.626
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	15.570	2	1	2.191
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	2.820	2	1	2.103
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	25.900	1	1	1.322
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	11.400	2	1	2.143
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	0.990	3	0	2.287
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	21.160	2	1	2.362
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	17.570	1	1	2.410
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	13.900	2	1	1.586
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	19.900	1	1	2.082
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	22.820	1	1	1.863
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	20.070	1	1	2.603
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	22.240	1	1	1.456
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	12.650	2	1	1.467
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	23.160	1	1	1.600
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	9.330	2	1	2.203
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	12.320	2	1	1.784
