onset	duration	label	channels
n/a	n/a	chan_manual	["EEG008","EEG009","EEG010","EEG011","EEG012","EEG025","EEG026","EEG065","EEG074","EEG128"]
n/a	n/a	chan_ch_sd	["EEG065","EEG074"]
n/a	n/a	chan_bridge	["EEG008","EEG009","EEG010","EEG011","EEG012","EEG025","EEG026","EEG128"]
n/a	n/a	chan_rank	["EEG125"]
n/a	n/a	comp_manual	["ICA001","ICA002","ICA009","ICA012","ICA013","ICA014","ICA015","ICA016","ICA019","ICA020","ICA023","ICA025","ICA027","ICA028","ICA030","ICA031","ICA032","ICA033","ICA035","ICA036","ICA037","ICA038","ICA039","ICA040","ICA041","ICA042","ICA045","ICA046","ICA047","ICA048","ICA049","ICA050","ICA051","ICA052","ICA053","ICA054","ICA055","ICA057","ICA058","ICA059","ICA060","ICA061","ICA062","ICA065","ICA066","ICA067","ICA068","ICA069","ICA070","ICA071","ICA072","ICA073","ICA074","ICA075","ICA076","ICA077","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA086","ICA087","ICA088","ICA089","ICA090","ICA091","ICA092","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA101","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115","ICA116","ICA117"]
n/a	n/a	comp_ic_rt	["ICA011","ICA017","ICA018","ICA026","ICA029","ICA035","ICA044","ICA046","ICA047","ICA063","ICA064","ICA076","ICA077","ICA078","ICA084","ICA086","ICA088","ICA090","ICA104","ICA106","ICA109","ICA112","ICA113","ICA114"]
n/a	n/a	comp_brain	["ICA002","ICA003","ICA004","ICA005","ICA006","ICA007","ICA008","ICA010","ICA014","ICA017","ICA018","ICA021","ICA022","ICA024","ICA026","ICA029","ICA034","ICA044","ICA056","ICA063","ICA064","ICA077","ICA093"]
n/a	n/a	comp_muscle	["ICA009","ICA012","ICA013","ICA015","ICA016","ICA019","ICA023","ICA025","ICA027","ICA030","ICA032","ICA033","ICA037","ICA038","ICA045","ICA047","ICA053","ICA066","ICA069","ICA070","ICA072"]
n/a	n/a	comp_eye	["ICA001","ICA052"]
n/a	n/a	comp_line_noise	["ICA043","ICA078"]
n/a	n/a	comp_chan_noise	["ICA020","ICA028","ICA031","ICA035","ICA036","ICA039","ICA040","ICA041","ICA042","ICA046","ICA048","ICA049","ICA050","ICA051","ICA054","ICA055","ICA057","ICA058","ICA059","ICA060","ICA061","ICA062","ICA065","ICA067","ICA068","ICA071","ICA073","ICA074","ICA075","ICA076","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA086","ICA087","ICA088","ICA089","ICA090","ICA091","ICA092","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA101","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115","ICA116","ICA117"]
n/a	n/a	comp_other	["ICA011"]
0.0019531	10.0938	manual	n/a
0.0019531	3.0938	out_task	n/a
2.0918	8.0039	in_leadup_fhbc_fade	n/a
3.0938	225.0098	in_task_fhbc_fade	n/a
228.1016	11.5254	manual	n/a
228.1016	4.5254	out_task	n/a
231.623	8.0039	in_leadup_fhbc_fade	n/a
232.625	218.2031	in_task_fhbc_fade	n/a
450.8262	12.7637	manual	n/a
450.8262	5.7637	out_task	n/a
455.5859	8.0039	in_leadup_fhbc_fade	n/a
456.5879	222.1797	in_task_fhbc_fade	n/a
678.7656	27.5723	manual	n/a
678.7656	20.5723	out_task	n/a
698.334	8.0039	in_leadup_fhbc_fade	n/a
699.3359	223.0625	in_task_fhbc_fade	n/a
922.3965	13.8613	manual	n/a
922.3965	6.8613	out_task	n/a
928.2539	8.0039	in_leadup_fhbc_onset	n/a
929.2559	268.9121	in_task_fhbc_onset	n/a
1198.166	12.7422	manual	n/a
1198.166	5.7422	out_task	n/a
1202.9043	8.0039	in_leadup_fhbc_onset	n/a
1203.9062	269.7129	in_task_fhbc_onset	n/a
1473.6172	40.5879	manual	n/a
1473.6172	33.5879	out_task	n/a
1506.2012	8.0039	in_leadup_fhbc_onset	n/a
1507.2031	270.5605	in_task_fhbc_onset	n/a
1777.7617	18.3848	manual	n/a
1777.7617	11.3848	out_task	n/a
1788.1426	8.0039	in_leadup_fhbc_onset	n/a
1789.1445	255.8594	in_task_fhbc_onset	n/a
2038.002	3.002	manual	n/a
