onset	duration	label	channels
n/a	n/a	chan_manual	["EEG008","EEG009","EEG010","EEG011","EEG012","EEG025","EEG026","EEG065","EEG074","EEG128"]
n/a	n/a	chan_ch_sd	["EEG065","EEG074"]
n/a	n/a	chan_bridge	["EEG008","EEG009","EEG010","EEG011","EEG012","EEG025","EEG026","EEG128"]
n/a	n/a	chan_rank	["EEG125"]
n/a	n/a	comp_manual	["ICA001","ICA009","ICA012","ICA013","ICA015","ICA016","ICA019","ICA020","ICA023","ICA025","ICA026","ICA027","ICA029","ICA030","ICA032","ICA033","ICA034","ICA036","ICA037","ICA038","ICA039","ICA040","ICA041","ICA042","ICA043","ICA044","ICA045","ICA046","ICA048","ICA049","ICA050","ICA051","ICA052","ICA053","ICA055","ICA056","ICA057","ICA058","ICA059","ICA060","ICA061","ICA062","ICA064","ICA065","ICA066","ICA067","ICA068","ICA069","ICA070","ICA071","ICA072","ICA073","ICA074","ICA075","ICA077","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA086","ICA087","ICA088","ICA089","ICA090","ICA091","ICA092","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA101","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115","ICA116","ICA117"]
n/a	n/a	comp_ic_rt	["ICA003","ICA005","ICA006","ICA007","ICA008","ICA010","ICA011","ICA017","ICA018","ICA021","ICA022","ICA024","ICA026","ICA028","ICA029","ICA030","ICA031","ICA034","ICA035","ICA037","ICA038","ICA041","ICA042","ICA043","ICA045","ICA046","ICA047","ICA049","ICA052","ICA054","ICA056","ICA059","ICA061","ICA063","ICA064","ICA065","ICA066","ICA068","ICA069","ICA070","ICA071","ICA073","ICA074","ICA076","ICA077","ICA078","ICA079","ICA081","ICA082","ICA083","ICA084","ICA086","ICA088","ICA089","ICA090","ICA091","ICA092","ICA093","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115","ICA116","ICA117"]
n/a	n/a	comp_brain	["ICA002","ICA003","ICA004","ICA005","ICA006","ICA007","ICA008","ICA010","ICA011","ICA014","ICA017","ICA018","ICA021","ICA022","ICA024","ICA028","ICA031","ICA035","ICA047","ICA054","ICA063","ICA078","ICA093"]
n/a	n/a	comp_muscle	["ICA009","ICA012","ICA013","ICA015","ICA016","ICA019","ICA023","ICA025","ICA026","ICA029","ICA032","ICA033","ICA037","ICA038","ICA044","ICA046","ICA053","ICA067","ICA069","ICA070","ICA072"]
n/a	n/a	comp_eye	["ICA001","ICA052"]
n/a	n/a	comp_line_noise	["ICA076"]
n/a	n/a	comp_chan_noise	["ICA020","ICA027","ICA030","ICA034","ICA036","ICA039","ICA040","ICA041","ICA042","ICA043","ICA045","ICA048","ICA049","ICA050","ICA051","ICA055","ICA056","ICA057","ICA058","ICA059","ICA060","ICA061","ICA062","ICA064","ICA065","ICA066","ICA068","ICA071","ICA073","ICA074","ICA075","ICA077","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA086","ICA087","ICA088","ICA089","ICA090","ICA091","ICA092","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA101","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115","ICA116","ICA117"]
0.0019531	10.0918	manual	n/a
0.0019531	3.0918	out_task	n/a
2.0918	8.002	in_leadup_fhbc_fade	n/a
3.0938	225.0078	in_task_fhbc_fade	n/a
228.1016	11.5234	manual	n/a
228.1016	4.5234	out_task	n/a
231.623	8.002	in_leadup_fhbc_fade	n/a
232.625	218.2012	in_task_fhbc_fade	n/a
450.8262	12.7617	manual	n/a
450.8262	5.7617	out_task	n/a
455.5859	8.002	in_leadup_fhbc_fade	n/a
456.5879	222.1777	in_task_fhbc_fade	n/a
678.7656	27.5703	manual	n/a
678.7656	20.5703	out_task	n/a
698.334	8.002	in_leadup_fhbc_fade	n/a
699.3359	223.0605	in_task_fhbc_fade	n/a
922.3965	13.8594	manual	n/a
922.3965	6.8594	out_task	n/a
928.2539	8.002	in_leadup_fhbc_onset	n/a
929.2559	268.9102	in_task_fhbc_onset	n/a
1198.166	12.7402	manual	n/a
1198.166	5.7402	out_task	n/a
1202.9043	8.002	in_leadup_fhbc_onset	n/a
1203.9062	269.7109	in_task_fhbc_onset	n/a
1473.6172	40.5859	manual	n/a
1473.6172	33.5859	out_task	n/a
1506.2012	8.002	in_leadup_fhbc_onset	n/a
1507.2031	270.5586	in_task_fhbc_onset	n/a
1777.7617	18.3828	manual	n/a
1777.7617	11.3828	out_task	n/a
1788.1426	8.002	in_leadup_fhbc_onset	n/a
1789.1445	255.8574	in_task_fhbc_onset	n/a
2038.002	3	manual	n/a
