onset	duration	trial_type	0	1	2	3
0.120	2.000	English-English-Concrete-Novel	iron	EECn_37	4984	8
5.120	2.000	Spanish-English-Concrete-Novel	brazo	SECn_37	2984	112
8.120	2.000	English-English-Concrete-Repeat	iron	EECr_37	6984	8
15.120	2.000	Spanish-Spanish-Concrete-Novel	cobre	SSCn_37	2984	11
18.120	2.000	English-English-Abstract-Novel	reprisal	EEAn_37	3984	36
22.120	2.000	English-Spanish-Abstract-Novel	discovery	ESAn_37	1984	78
24.120	2.000	Spanish-English-Abstract-Novel	tonter�as	SEAn_37	1984	47
26.120	2.000	Spanish-Spanish-Concrete-Repeat	cobre	SSCr_37	2984	11
29.120	2.000	English-English-Concrete-Novel	hatchet	EECn_38	5984	6
35.120	2.000	English-English-Concrete-Repeat	hatchet	EECr_38	7984	6
43.120	2.000	English-Spanish-Concrete-Novel	sea	ESCn_37	3984	64
47.120	2.000	Spanish-Spanish-Concrete-Novel	�rbol	SSCn_38	6984	10
54.120	2.000	English-English-Abstract-Repeat	reprisal	EEAr_37	2984	36
57.120	2.000	Spanish-Spanish-Concrete-Repeat	�rbol	SSCr_38	4984	10
62.120	2.000	English-English-Abstract-Novel	month	EEAn_38	8984	47
71.120	2.000	Spanish-English-Abstract-Repeat	nonsense	SEAr_37	4984	47
76.120	2.000	English-English-Concrete-Novel	blister	EECn_39	3984	54
80.120	2.000	Spanish-English-Abstract-Novel	encanto	SEAn_38	1984	2
82.120	2.000	Spanish-English-Abstract-Repeat	charm	SEAr_38	3984	2
86.120	2.000	Spanish-Spanish-Abstract-Novel	fuerza	SSAn_37	2984	3
89.120	2.000	Spanish-Spanish-Abstract-Repeat	fuerza	SSAr_37	8984	3
98.120	2.000	Spanish-English-Abstract-Novel	socorro	SEAn_39	1984	29
100.120	2.000	English-Spanish-Abstract-Repeat	descubrimiento	ESAr_37	6984	78
107.120	2.000	English-Spanish-Concrete-Repeat	mar	ESCr_37	1984	64
109.120	2.000	English-English-Abstract-Repeat	month	EEAr_38	2984	47
112.120	2.000	English-Spanish-Concrete-Novel	turtle	ESCn_38	1984	10
114.120	2.000	English-Spanish-Abstract-Novel	slavery	ESAn_38	2984	23
117.120	2.000	Spanish-English-Concrete-Repeat	arm	SECr_37	2984	112
120.120	2.000	Spanish-Spanish-Abstract-Novel	apuro	SSAn_38	1984	49
122.120	2.000	English-Spanish-Concrete-Repeat	tortuga	ESCr_38	2984	10
125.120	2.000	Spanish-Spanish-Concrete-Novel	tapicer�a	SSCn_39	1984	9
127.120	2.000	Spanish-English-Abstract-Repeat	assistance	SEAr_39	2984	29
130.120	2.000	English-English-Concrete-Repeat	blister	EECr_39	3984	54
134.120	2.000	Spanish-Spanish-Concrete-Repeat	tapicer�a	SSCr_39	2984	9
137.120	2.000	English-Spanish-Abstract-Repeat	esclavitud	ESAr_38	1984	23
139.120	2.000	English-Spanish-Concrete-Novel	fight	ESCn_39	3984	18
143.120	2.000	English-Spanish-Abstract-Novel	topic	ESAn_39	2984	38
146.120	2.000	English-English-Abstract-Novel	boredom	EEAn_39	1984	19
148.120	2.000	Spanish-English-Concrete-Novel	moneda	SECn_38	1984	2
