onset	duration	event_sample	event_value	trial_type
25.0245454545455	900	27527	13	unfamiliar_new
25.8127272727273	900	28394	0	response
28.1645454545455	900	30981	17	scrambled_new
28.8145454545455	900	31696	0	response
31.2718181818182	900	34399	17	scrambled_new
31.79	900	34969	0	response
34.2954545454545	900	37725	5	famous_new
34.9590909090909	900	38455	0	response
37.3690909090909	900	41106	17	scrambled_new
37.8881818181818	900	41677	0	response
40.66	900	44726	18	scrambled_second_early
41.1536363636364	900	45269	0	response
43.6509090909091	900	48016	5	famous_new
44.8890909090909	900	49378	0	response
46.7409090909091	900	51415	6	famous_second_early
47.1781818181818	900	51896	0	response
49.9318181818182	900	54925	15	unfamiliar_second_late
51.3390909090909	900	56473	0	response
53.0390909090909	900	58343	5	famous_new
53.6254545454545	900	58988	0	response
56.0790909090909	900	61687	6	famous_second_early
56.6181818181818	900	62280	0	response
59.22	900	65142	19	scrambled_second_late
59.7881818181818	900	65767	0	response
62.4609090909091	900	68707	5	famous_new
63.2263636363636	900	69549	0	response
65.7345454545455	900	72308	6	famous_second_early
66.1881818181818	900	72807	0	response
69.0254545454546	900	75928	19	scrambled_second_late
69.8	900	76780	0	response
72.15	900	79365	13	unfamiliar_new
72.7963636363636	900	80076	0	response
75.3072727272727	900	82838	14	unfamiliar_second_early
75.7618181818182	900	83338	0	response
78.4472727272727	900	86292	7	famous_second_late
79.1336363636364	900	87047	0	response
81.6381818181818	900	89802	5	famous_new
82.3045454545454	900	90535	0	response
84.7454545454546	900	93220	6	famous_second_early
85.4554545454545	900	94001	0	response
87.8363636363636	900	96620	5	famous_new
89.1136363636364	900	98025	0	response
91.16	900	100276	6	famous_second_early
91.6254545454545	900	100788	0	response
94.2336363636364	900	103657	17	scrambled_new
94.8318181818182	900	104315	0	response
97.4409090909091	900	107185	13	unfamiliar_new
98.2427272727273	900	108067	0	response
100.665454545455	900	110732	14	unfamiliar_second_early
101.228181818182	900	111351	0	response
103.805454545455	900	114186	5	famous_new
104.53	900	114983	0	response
106.996363636364	900	117696	6	famous_second_early
107.526363636364	900	118279	0	response
110.187272727273	900	121206	13	unfamiliar_new
110.779090909091	900	121857	0	response
113.394545454545	900	124734	14	unfamiliar_second_early
113.890909090909	900	125280	0	response
116.685454545455	900	128354	13	unfamiliar_new
117.362727272727	900	129099	0	response
120.01	900	132011	14	unfamiliar_second_early
120.771818181818	900	132849	0	response
123.250909090909	900	135576	17	scrambled_new
123.96	900	136356	0	response
126.491818181818	900	139141	19	scrambled_second_late
127.107272727273	900	139818	0	response
129.749090909091	900	142724	17	scrambled_new
131.060909090909	900	144167	0	response
133.006363636364	900	146307	17	scrambled_new
133.818181818182	900	147200	0	response
136.263636363636	900	149890	17	scrambled_new
137.031818181818	900	150735	0	response
139.338181818182	900	153272	5	famous_new
139.926363636364	900	153919	0	response
142.495454545455	900	156745	5	famous_new
143.116363636364	900	157428	0	response
145.619090909091	900	160181	19	scrambled_second_late
146.469090909091	900	161116	0	response
148.759090909091	900	163635	17	scrambled_new
149.507272727273	900	164458	0	response
151.983636363636	900	167182	18	scrambled_second_early
152.64	900	167904	0	response
155.274545454545	900	170802	19	scrambled_second_late
156.290909090909	900	171920	0	response
158.314545454545	900	174146	5	famous_new
158.922727272727	900	174815	0	response
161.505454545455	900	177656	19	scrambled_second_late
162.36	900	178596	0	response
164.662727272727	900	181129	17	scrambled_new
165.260909090909	900	181787	0	response
167.803636363636	900	184584	19	scrambled_second_late
168.541818181818	900	185396	0	response
170.977272727273	900	188075	17	scrambled_new
171.680909090909	900	188849	0	response
174.134545454545	900	191548	18	scrambled_second_early
175.16	900	192676	0	response
177.175454545455	900	194893	7	famous_second_late
177.769090909091	900	195546	0	response
180.482727272727	900	198531	13	unfamiliar_new
181.079090909091	900	199187	0	response
183.656363636364	900	202022	7	famous_second_late
184.374545454545	900	202812	0	response
186.897272727273	900	205587	13	unfamiliar_new
187.801818181818	900	206582	0	response
190.155454545455	900	209171	14	unfamiliar_second_early
190.861818181818	900	209948	0	response
193.379090909091	900	212717	13	unfamiliar_new
194.322727272727	900	213755	0	response
196.52	900	216172	14	unfamiliar_second_early
199.56	900	219516	7	famous_second_late
200.497272727273	900	220547	0	response
202.733636363636	900	223007	17	scrambled_new
203.54	900	223894	0	response
205.774545454545	900	226352	19	scrambled_second_late
206.326363636364	900	226959	0	response
208.864545454545	900	229751	5	famous_new
