onset	duration	trial_type
0.0	0.35	Objects
1.0	0.35	Objects
2.0	0.35	Objects
3.0	0.35	Objects
4.0	0.35	Objects
5.0	0.35	Objects
6.0	0.35	Objects
7.0	0.35	Objects
8.0	0.35	Objects
9.1	0.35	Objects
10.1	0.35	Objects
11.1	0.35	Objects
12.1	0.35	Objects
13.1	0.35	Objects
14.1	0.35	Objects
15.1	0.35	Objects
16.3	0.35	Consonant strings
17.3	0.35	Consonant strings
18.3	0.35	Consonant strings
19.4	0.35	Consonant strings
20.4	0.35	Consonant strings
21.4	0.35	Consonant strings
22.5	0.35	Consonant strings
23.5	0.35	Consonant strings
24.6	0.35	Consonant strings
25.6	0.35	Consonant strings
26.6	0.35	Consonant strings
27.7	0.35	Consonant strings
28.7	0.35	Consonant strings
29.7	0.35	Consonant strings
30.8	0.35	Consonant strings
31.8	0.35	Consonant strings
32.8	0.35	Scrambled objects
33.9	0.35	Scrambled objects
34.9	0.35	Scrambled objects
35.9	0.35	Scrambled objects
36.9	0.35	Scrambled objects
37.9	0.35	Scrambled objects
39.0	0.35	Scrambled objects
40.0	0.35	Scrambled objects
41.0	0.35	Scrambled objects
42.0	0.35	Scrambled objects
43.1	0.35	Scrambled objects
44.1	0.35	Scrambled objects
45.1	0.35	Scrambled objects
46.1	0.35	Scrambled objects
47.2	0.35	Scrambled objects
48.2	0.35	Scrambled objects
49.2	0.35	Words
50.2	0.35	Words
51.2	0.35	Words
52.2	0.35	Words
53.2	0.35	Words
54.2	0.35	Words
55.2	0.35	Words
56.2	0.35	Words
57.2	0.35	Words
58.2	0.35	Words
59.3	0.35	Words
60.3	0.35	Words
61.3	0.35	Words
62.3	0.35	Words
63.3	0.35	Words
64.3	0.35	Words
81.0	0.35	Scrambled objects
82.1	0.35	Scrambled objects
83.1	0.35	Scrambled objects
84.1	0.35	Scrambled objects
85.1	0.35	Scrambled objects
86.1	0.35	Scrambled objects
87.2	0.35	Scrambled objects
88.2	0.35	Scrambled objects
89.2	0.35	Scrambled objects
90.2	0.35	Scrambled objects
91.2	0.35	Scrambled objects
92.3	0.35	Scrambled objects
93.3	0.35	Scrambled objects
94.3	0.35	Scrambled objects
95.3	0.35	Scrambled objects
96.4	0.35	Scrambled objects
97.4	0.35	Objects
98.4	0.35	Objects
99.4	0.35	Objects
100.4	0.35	Objects
101.4	0.35	Objects
102.4	0.35	Objects
103.4	0.35	Objects
104.4	0.35	Objects
105.4	0.35	Objects
106.4	0.35	Objects
107.4	0.35	Objects
108.4	0.35	Objects
109.4	0.35	Objects
110.4	0.35	Objects
111.5	0.35	Objects
112.5	0.35	Objects
113.5	0.35	Words
114.5	0.35	Words
115.5	0.35	Words
116.5	0.35	Words
117.5	0.35	Words
118.5	0.35	Words
119.5	0.35	Words
120.5	0.35	Words
121.5	0.35	Words
122.5	0.35	Words
123.6	0.35	Words
124.6	0.35	Words
125.6	0.35	Words
126.6	0.35	Words
127.6	0.35	Words
128.6	0.35	Words
129.6	0.35	Consonant strings
130.6	0.35	Consonant strings
131.7	0.35	Consonant strings
132.7	0.35	Consonant strings
133.8	0.35	Consonant strings
134.8	0.35	Consonant strings
135.8	0.35	Consonant strings
136.9	0.35	Consonant strings
137.9	0.35	Consonant strings
138.9	0.35	Consonant strings
140.0	0.35	Consonant strings
141.0	0.35	Consonant strings
142.0	0.35	Consonant strings
143.1	0.35	Consonant strings
144.1	0.35	Consonant strings
145.2	0.35	Consonant strings
162.0	0.35	Consonant strings
163.1	0.35	Consonant strings
164.1	0.35	Consonant strings
165.1	0.35	Consonant strings
166.2	0.35	Consonant strings
167.2	0.35	Consonant strings
168.2	0.35	Consonant strings
169.3	0.35	Consonant strings
170.3	0.35	Consonant strings
171.3	0.35	Consonant strings
172.4	0.35	Consonant strings
173.4	0.35	Consonant strings
174.5	0.35	Consonant strings
175.5	0.35	Consonant strings
176.5	0.35	Consonant strings
177.6	0.35	Consonant strings
178.6	0.35	Objects
179.6	0.35	Objects
180.6	0.35	Objects
181.6	0.35	Objects
182.6	0.35	Objects
183.6	0.35	Objects
184.6	0.35	Objects
185.6	0.35	Objects
186.6	0.35	Objects
187.6	0.35	Objects
188.6	0.35	Objects
189.6	0.35	Objects
190.6	0.35	Objects
191.6	0.35	Objects
192.6	0.35	Objects
193.6	0.35	Objects
194.7	0.35	Words
195.7	0.35	Words
196.7	0.35	Words
197.7	0.35	Words
198.7	0.35	Words
199.7	0.35	Words
200.7	0.35	Words
201.7	0.35	Words
202.7	0.35	Words
203.7	0.35	Words
204.7	0.35	Words
205.7	0.35	Words
