name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
Rigid4_eul_x	ORNT	rad	480.119107379739	PhaseSpace4	Rigid4	x	Rigid4
Rigid4_eul_y	ORNT	rad	480.119107379739	PhaseSpace4	Rigid4	y	Rigid4
Rigid4_eul_z	ORNT	rad	480.119107379739	PhaseSpace4	Rigid4	z	Rigid4
Rigid4_cart_x	POS	m	480.119107379739	PhaseSpace4	Rigid4	x	Rigid4
Rigid4_cart_y	POS	m	480.119107379739	PhaseSpace4	Rigid4	y	Rigid4
Rigid4_cart_z	POS	m	480.119107379739	PhaseSpace4	Rigid4	z	Rigid4
Rigid4_Conf	MISC	n/a	480.119107379739	PhaseSpace4	Rigid4	n/a	Rigid4
PhaseSpace4_latency	LATENCY	seconds	480.119107379739	PhaseSpace4	n/a	n/a	n/a
