name	x	y	z	size	type	manufacturer
1	29.4129432400714	-19.99374902676	65.7954899405872	4	surface	AdTech
2	23.1445044402564	-12.2341424213502	66.9049242637	4	surface	AdTech
3	24.6482340708886	-1.55539039686917	63.8945972405258	4	surface	AdTech
4	19.8119082576689	8.1778047747969	60.9817518942779	4	surface	AdTech
5	26.0090154830917	17.4382215200555	58.117647386493	4	surface	AdTech
6	26.8022843679161	24.8899994203107	51.6211899170524	4	surface	AdTech
7	31.6630106150717	32.3905652662884	45.5970543822424	4	surface	AdTech
8	27.3971164714245	40.983051802249	40.8924029743981	4	surface	AdTech
9	38.2090593798533	-23.1719352052632	62.7816814289514	4	surface	AdTech
10	35.6373631157434	-13.7651546228367	61.3345427250585	4	surface	AdTech
11	38.0195938436364	-4.60231376902338	57.5257943480124	4	surface	AdTech
12	38.4483584966538	5.60365982905015	54.5642081633013	4	surface	AdTech
13	36.2128672797059	15.3368550007162	51.6513628170534	4	surface	AdTech
14	33.1509076553295	23.4565631102694	46.9954522476722	4	surface	AdTech
15	36.1917126542645	31.9514737547847	41.3461569705666	4	surface	AdTech
16	33.8840531280906	40.9679507714301	36.1204427896285	4	surface	AdTech
17	43.5616519273199	-26.545273166657	57.878585178793	4	surface	AdTech
18	45.0733028994731	-16.2417236771382	55.8616428633432	4	surface	AdTech
19	47.1691387265343	-6.65489234264003	51.5318317132033	4	surface	AdTech
20	46.6134894628475	3.97507173611832	48.0491827553985	4	surface	AdTech
21	44.9658519808285	13.1867005356543	44.712756312983	4	surface	AdTech
22	42.4434101635695	21.8279750173375	40.4804268397694	4	surface	AdTech
23	41.6104690459504	30.8932399797056	35.727034593462	4	surface	AdTech
24	41.8428248249032	39.4369385699436	30.550061250987	4	surface	AdTech
25	49.8999097073207	-28.6954276317189	50.9399786747227	4	surface	AdTech
26	51.8630068476596	-18.8646565686076	48.971777197736	4	surface	AdTech
27	53.5160058773013	-8.65868297053405	46.0101910130249	4	surface	AdTech
28	52.7174896182597	0.976936309686744	42.1527017975157	4	surface	AdTech
29	52.8425244467459	10.5149796984623	37.3505687127452	4	surface	AdTech
30	51.4717231287476	19.1562541801455	33.1182392395315	4	surface	AdTech
31	48.1695046599083	28.2703070882362	28.8371689278547	4	surface	AdTech
32	48.432540230776	36.7164297870289	22.7155517161185	4	surface	AdTech
33	56.6518116408675	-31.2695725774657	44.5224349437461	4	surface	AdTech
34	57.5658363990719	-20.9660230879469	42.5054926282963	4	surface	AdTech
35	57.6427619820733	-1.69478452750528	34.7905141972778	4	surface	AdTech
36	57.4616080951982	7.32169248914015	29.5648000163398	4	surface	AdTech
37	55.8496568936735	16.4845333429535	25.7560516392937	4	surface	AdTech
38	54.5788778900486	25.9737887860064	20.4815966198925	4	surface	AdTech
39	52.9401074136364	34.5174873762443	15.3046232774175	4	surface	AdTech
40	59.6600847600387	-34.3164959496199	38.1536320512326	4	surface	AdTech
41	62.183863234324	-24.6808766693991	34.2961428357234	4	surface	AdTech
42	61.7684476197201	-14.5724789627708	30.3899127817511	4	surface	AdTech
43	60.3459597424879	-5.40963810895749	26.5811644047049	4	surface	AdTech
44	60.1733884419524	4.60118370622549	21.7302904814713	4	surface	AdTech
45	61.4113505930662	13.6176607228709	16.5045763005332	4	surface	AdTech
46	58.4343183394804	23.2044920573691	12.1747651503933	4	surface	AdTech
47	55.7648982223636	31.7969785933297	7.47011374254904	4	surface	AdTech
48	63.5826944471148	-36.3841755540554	27.3877092316541	4	surface	AdTech
49	65.1157188959356	-28.0205277158891	25.0934083354261	4	surface	AdTech
50	65.3365019544033	-17.9121300092609	21.1871782814537	4	surface	AdTech
51	64.6085821952638	-8.27651072904006	17.3296890659445	4	surface	AdTech
52	63.6024593132918	1.73431108614292	12.4788151427109	4	surface	AdTech
53	58.9364689094695	10.799576048511	7.72542289640344	4	surface	AdTech
54	58.6996392511551	19.3920625844716	3.02077148855913	4	surface	AdTech
55	55.6404486452304	28.5061154925623	-1.26029882311764	4	surface	AdTech
56	64.4489242588661	-40.2453929726756	17.7613936351892	4	surface	AdTech
57	65.4559455047715	-31.4089667081018	15.4183519004981	4	surface	AdTech
58	65.7819729156352	-21.7245594821583	12.0331846196195	4	surface	AdTech
59	65.6907560280827	-12.0401522562149	8.64801733874094	4	surface	AdTech
60	64.2817581689643	-2.02933044103193	3.79714341550729	4	surface	AdTech
61	59.5100331444326	6.13916561424385	-0.386445219243254	4	surface	AdTech
62	55.7494246081634	15.5796331115741	-6.13322217327507	4	surface	AdTech
63	49.730290803938	24.1233317018121	-11.31019551575	4	surface	AdTech
