onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
12.9799999999996	22.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	7.89312810000047	1	stimulus	n/a	n/a	QOGOCQQQ	1	1	0	test trial
35.3850149000009	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
36.0890598000005	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
36.6730046000011	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
37.3368886000007	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
37.9291725000003	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
38.5850241999997	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
39.1856776000004	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
39.7770526000004	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
40.4010393000008	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
40.9930447000006	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
41.5690551000007	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
42.1769886000002	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
42.8999999999996	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
58.7999999999993	23.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
81.8144735000005	10.1826930000007	2	stimulus	n/a	n/a	OGOOOCCG	1	2	1	n/a
82.4969629000007	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
83.1135180000001	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
83.7049566000005	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
84.2814228000007	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
84.8807152999998	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
85.5769541000009	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
86.2409641000013	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
86.8808423999999	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
87.5127337000013	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
88.1850496000006	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
88.7531806000006	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
89.3127107	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
92	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
101.879999999999	23.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
124.902272000001	10.9676740999985	3	stimulus	n/a	n/a	OQGCGCGG	3	4	1	n/a
125.584803400001	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
126.2488269	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
126.832739900001	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
127.505135400001	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
128.136918300001	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
128.793521200001	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
129.4007117	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
130.120750100001	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
130.728685600001	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
131.4169432	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
132.0648621	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
132.680978600001	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
