onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
12	23	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50376710000091	1	stimulus	n/a	n/a	red X	0	test trial
35.4322212999996	0	1	finger press	2	2	n/a	0	test trial
36.0040994999999	0	1	finger press	1	1	n/a	0	test trial
36.5948042	0	1	finger press	2	2	n/a	0	test trial
37.2094255000011	0	1	finger press	3	3	n/a	0	test trial
37.808237700001	0	1	finger press	2	2	n/a	0	test trial
38.4412169000007	0	1	finger press	1	1	n/a	0	test trial
38.9922917000004	0	1	finger press	3	3	n/a	0	test trial
39.5305664999996	0	1	finger press	2	2	n/a	0	test trial
40.1697098000004	0	1	finger press	4	4	n/a	0	test trial
40.7239663	0	1	finger press	2	2	n/a	0	test trial
41.2925202999995	0	1	finger press	4	4	n/a	0	test trial
41.8555027000002	0	1	finger press	1	1	n/a	0	test trial
44.5	5	1	stimulus	n/a	n/a	white X	0	test trial
51.3799999999992	22	2	stimulus	n/a	n/a	white X	1	n/a
73.3766753	9.50344050000058	2	stimulus	n/a	n/a	red X	1	n/a
73.7752180000007	0	2	finger press	2	2	n/a	1	n/a
74.4010326999996	0	2	finger press	1	1	n/a	1	n/a
74.9709542000001	0	2	finger press	2	2	n/a	1	n/a
75.547411900001	0	2	finger press	3	3	n/a	1	n/a
76.1632384999994	0	2	finger press	2	2	n/a	1	n/a
76.7911396	0	2	finger press	1	1	n/a	1	n/a
77.4683908000006	0	2	finger press	3	3	n/a	1	n/a
78.0152467000007	0	2	finger press	2	2	n/a	1	n/a
78.6915893999994	0	2	finger press	4	4	n/a	1	n/a
79.2997371000001	0	2	finger press	2	2	n/a	1	n/a
79.8984713000009	0	2	finger press	4	4	n/a	1	n/a
80.4757307	0	2	finger press	1	1	n/a	1	n/a
82.8799999999992	5	2	stimulus	n/a	n/a	white X	1	n/a
89.5599999999995	21.02	3	stimulus	n/a	n/a	white X	1	n/a
110.572653700001	9.50317859999996	3	stimulus	n/a	n/a	red X	1	n/a
111.2632371	0	3	finger press	2	2	n/a	1	n/a
111.857602399999	0	3	finger press	1	1	n/a	1	n/a
112.4907881	0	3	finger press	2	2	n/a	1	n/a
113.104465100001	0	3	finger press	3	3	n/a	1	n/a
113.675288	0	3	finger press	2	2	n/a	1	n/a
114.372968900001	0	3	finger press	1	1	n/a	1	n/a
