onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.838	.426	SCRAMBLED	17	7	1.537	func/s141.bmp
3.174	.819	.556	SCRAMBLED	18	7	1.191	func/s141.bmp
6.264	.835	.404	FAMOUS	5	4	2.033	func/f146.bmp
9.288	.900	.434	UNFAMILIAR	13	4	1.442	func/u138.bmp
12.545	.933	.589	UNFAMILIAR	14	4	1.149	func/u138.bmp
15.652	.821	.414	UNFAMILIAR	13	4	1.337	func/u145.bmp
18.775	.955	.525	UNFAMILIAR	14	4	.969	func/u145.bmp
21.967	.931	.468	SCRAMBLED	17	7	2.265	func/s132.bmp
25.256	.840	.598	UNFAMILIAR	13	7	1.818	func/u131.bmp
28.28	.826	.409	UNFAMILIAR	14	7	1.310	func/u131.bmp
30.852	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.314	.830	.425	FAMOUS	5	7	1.370	func/f137.bmp
54.354	.864	.440	FAMOUS	7	4	1.159	func/f146.bmp
57.578	.862	.595	UNFAMILIAR	13	4	1.340	func/u141.bmp
60.651	.905	.437	UNFAMILIAR	14	4	.630	func/u141.bmp
63.775	.824	.439	SCRAMBLED	17	7	.991	func/s131.bmp
66.798	.943	.418	UNFAMILIAR	13	7	1.581	func/u136.bmp
70.039	.969	.527	SCRAMBLED	19	7	1.314	func/s132.bmp
73.196	.876	.423	FAMOUS	5	7	1.095	func/f143.bmp
76.403	.876	.565	FAMOUS	6	7	.559	func/f143.bmp
79.593	.950	.535	SCRAMBLED	17	7	1.392	func/s133.bmp
82.717	.800	.405	FAMOUS	7	7	.996	func/f137.bmp
85.79	.839	.503	UNFAMILIAR	13	7	1.323	func/u144.bmp
88.964	.821	.560	UNFAMILIAR	14	7	1.695	func/u144.bmp
92.138	.964	.580	SCRAMBLED	17	7	2.161	func/s144.bmp
95.462	.850	.588	SCRAMBLED	19	7	1.826	func/s131.bmp
98.485	.991	.402	SCRAMBLED	17	n/a	0	func/s142.bmp
101.692	.823	.437	UNFAMILIAR	15	4	2.024	func/u136.bmp
104.849	.910	.564	UNFAMILIAR	13	n/a	0	func/u139.bmp
108.089	.892	.555	UNFAMILIAR	14	4	1.562	func/u139.bmp
110.729	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.324	.821	.554	UNFAMILIAR	13	7	1.210	func/u140.bmp
134.464	.988	.542	SCRAMBLED	19	4	1.546	func/s133.bmp
137.805	.868	.572	SCRAMBLED	17	7	.714	func/s139.bmp
140.979	.878	.550	SCRAMBLED	18	7	.694	func/s139.bmp
144.037	.855	.418	SCRAMBLED	17	4	1.574	func/s134.bmp
147.243	.839	.576	SCRAMBLED	18	4	.839	func/s134.bmp
150.316	.948	.465	SCRAMBLED	19	7	1.311	func/s144.bmp
153.59	.999	.552	FAMOUS	5	4	1.969	func/f145.bmp
156.881	.832	.527	SCRAMBLED	19	7	1.234	func/s142.bmp
160.005	.963	.534	FAMOUS	5	4	1.069	func/f131.bmp
163.312	.972	.570	FAMOUS	5	4	1.036	func/f133.bmp
166.502	.810	.437	UNFAMILIAR	15	4	1.641	func/u140.bmp
169.509	.979	.429	FAMOUS	5	4	.952	func/f141.bmp
172.816	.919	.559	FAMOUS	6	4	.953	func/f141.bmp
176.056	.901	.556	UNFAMILIAR	13	4	1.408	func/u146.bmp
179.213	.985	.495	UNFAMILIAR	14	4	.864	func/u146.bmp
182.521	.974	.560	SCRAMBLED	17	4	1.923	func/s143.bmp
185.828	.888	.563	FAMOUS	7	4	1.725	func/f145.bmp
