onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.977	.446	UNFAMILIAR	13	7	1.051	func/u044.bmp
3.29	.815	.537	FAMOUS	5	4	1.084	func/f041.bmp
6.414	.867	.448	FAMOUS	5	7	1.288	func/f043.bmp
9.621	.991	.580	SCRAMBLED	17	7	1.164	func/s035.bmp
12.911	.839	.527	SCRAMBLED	18	7	.452	func/s035.bmp
15.935	.869	.411	SCRAMBLED	17	7	.704	func/s042.bmp
19.075	.830	.512	SCRAMBLED	18	7	.742	func/s042.bmp
22.266	.977	.595	FAMOUS	5	7	.840	func/f036.bmp
25.506	.852	.489	FAMOUS	6	7	.718	func/f036.bmp
28.546	.931	.430	UNFAMILIAR	15	7	.731	func/u044.bmp
31.219	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.848	.939	.591	SCRAMBLED	17	7	1.004	func/s040.bmp
55.021	.845	.459	SCRAMBLED	18	7	.886	func/s040.bmp
58.061	.983	.429	FAMOUS	7	7	.586	func/f041.bmp
61.319	.813	.513	SCRAMBLED	17	7	.650	func/s033.bmp
64.392	.889	.492	SCRAMBLED	18	7	.899	func/s033.bmp
67.466	.849	.414	FAMOUS	7	7	.995	func/f043.bmp
70.539	.985	.458	SCRAMBLED	17	7	1.127	func/s046.bmp
73.763	.828	.475	UNFAMILIAR	13	7	1.280	func/u035.bmp
76.803	.832	.440	FAMOUS	5	4	1.172	func/f040.bmp
79.843	.807	.446	UNFAMILIAR	13	7	1.199	func/u034.bmp
82.983	.934	.554	SCRAMBLED	17	7	.985	func/s036.bmp
86.257	.867	.572	SCRAMBLED	18	7	.644	func/s036.bmp
89.447	.997	.560	SCRAMBLED	17	7	.974	func/s048.bmp
92.738	.929	.525	SCRAMBLED	19	7	.853	func/s046.bmp
96.029	.996	.589	SCRAMBLED	17	7	.541	func/s034.bmp
99.319	.848	.520	SCRAMBLED	18	7	.787	func/s034.bmp
102.476	.807	.545	UNFAMILIAR	15	7	.755	func/u035.bmp
105.583	.834	.527	FAMOUS	5	7	.898	func/f047.bmp
108.657	.978	.480	FAMOUS	6	7	.890	func/f047.bmp
111.997	.981	.600	FAMOUS	7	4	1.158	func/f040.bmp
114.72	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.182	.995	.432	FAMOUS	5	4	1.053	func/f039.bmp
138.439	.882	.492	UNFAMILIAR	15	7	.983	func/u034.bmp
141.529	.840	.449	UNFAMILIAR	13	7	.704	func/u045.bmp
144.569	.969	.422	UNFAMILIAR	13	4	1.201	func/u036.bmp
