onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.983	.492	SCRAMBLED	17	7	1.553	func/s008.bmp
3.24	.971	.488	SCRAMBLED	17	7	1.904	func/s004.bmp
6.498	.832	.409	SCRAMBLED	18	4	1.548	func/s004.bmp
9.538	.898	.441	FAMOUS	5	4	1.685	func/f002.bmp
12.644	.993	.445	FAMOUS	6	4	1.482	func/f002.bmp
16.002	.952	.585	FAMOUS	5	7	1.135	func/f016.bmp
19.309	.915	.591	SCRAMBLED	17	7	1.334	func/s001.bmp
22.483	.946	.500	SCRAMBLED	18	7	.955	func/s001.bmp
25.774	.998	.584	SCRAMBLED	17	7	.826	func/s010.bmp
28.947	.830	.415	SCRAMBLED	18	7	1.163	func/s010.bmp
32.004	.898	.453	SCRAMBLED	19	4	1.317	func/s008.bmp
34.643	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.088	.970	.415	UNFAMILIAR	13	4	1.583	func/u002.bmp
58.245	.955	.426	UNFAMILIAR	13	7	1.571	func/u010.bmp
61.553	.848	.570	UNFAMILIAR	14	7	.861	func/u010.bmp
64.609	.844	.445	FAMOUS	5	7	.976	func/f012.bmp
67.65	.888	.425	FAMOUS	7	4	1.682	func/f016.bmp
70.857	.855	.542	FAMOUS	5	7	1.069	func/f003.bmp
73.947	.810	.463	FAMOUS	6	7	.750	func/f003.bmp
76.953	.932	.420	UNFAMILIAR	13	7	.973	func/u003.bmp
80.161	.851	.504	UNFAMILIAR	14	7	.963	func/u003.bmp
83.201	.989	.433	UNFAMILIAR	13	7	1.462	func/u004.bmp
86.408	.835	.448	UNFAMILIAR	15	7	1.595	func/u002.bmp
89.598	.973	.589	UNFAMILIAR	13	7	1.091	func/u008.bmp
92.855	.859	.511	SCRAMBLED	17	7	1.311	func/s012.bmp
95.963	.906	.484	FAMOUS	7	7	.981	func/f012.bmp
99.153	.967	.516	SCRAMBLED	17	4	1.025	func/s007.bmp
102.31	.843	.429	SCRAMBLED	18	4	.823	func/s007.bmp
105.4	.840	.472	SCRAMBLED	17	7	.997	func/s014.bmp
107.989	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
128.484	.855	.457	FAMOUS	5	4	1.569	func/f013.bmp
131.558	.950	.437	UNFAMILIAR	15	7	.766	func/u004.bmp
134.681	.927	.408	UNFAMILIAR	13	7	.760	func/u005.bmp
