filename	acq_time
eeg/sub-03_ses-body_task-Rotation_eeg.vhdr	1800-12-31T05:05:05.000
motion/sub-03_ses-body_task-Rotation_tracksys-HTCVive_motion.tsv	1800-12-31T05:05:05.005
motion/sub-03_ses-body_task-Rotation_tracksys-PhaseSpace_motion.tsv	1800-12-31T05:05:04.998
