onset	duration	trial_type	0	1	2	3
0.120	2.000	English-Spanish-Concrete-Novel	magazine	ESCn_25	1984	91
2.120	2.000	English-Spanish-Abstract-Novel	empty	ESAn_25	1984	5
4.120	2.000	Spanish-English-Abstract-Novel	trayecto	SEAn_25	2984	15
7.120	2.000	English-Spanish-Abstract-Repeat	vac�o	ESAr_25	3984	5
11.120	2.000	Spanish-Spanish-Abstract-Novel	tregua	SSAn_25	1984	5
13.120	2.000	English-English-Concrete-Novel	bullet	EECn_25	2984	48
16.120	2.000	Spanish-Spanish-Abstract-Repeat	tregua	SSAr_25	2984	5
19.120	2.000	Spanish-English-Abstract-Repeat	haul	SEAr_25	1984	15
21.120	2.000	Spanish-Spanish-Concrete-Novel	pantano	SSCn_25	14984	19
36.120	2.000	Spanish-English-Abstract-Novel	desfalco	SEAn_26	3984	79
40.120	2.000	Spanish-Spanish-Concrete-Repeat	pantano	SSCr_25	6984	19
47.120	2.000	Spanish-English-Concrete-Novel	cuna	SECn_25	1984	10
49.120	2.000	Spanish-Spanish-Abstract-Novel	cumplido	SSAn_26	2984	22
52.120	2.000	English-English-Abstract-Novel	goddess	EEAn_25	4984	81
57.120	2.000	Spanish-English-Concrete-Repeat	cradle	SECr_25	3984	10
61.120	2.000	English-English-Concrete-Repeat	bullet	EECr_25	3984	48
65.120	2.000	English-Spanish-Abstract-Novel	predicament	ESAn_26	5984	59
71.120	2.000	Spanish-Spanish-Abstract-Repeat	cumplido	SSAr_26	6984	22
78.120	2.000	Spanish-Spanish-Concrete-Novel	risco	SSCn_26	4984	9
83.120	2.000	Spanish-English-Concrete-Novel	madera	SECn_26	3984	19
87.120	2.000	Spanish-Spanish-Concrete-Repeat	risco	SSCr_26	1984	9
89.120	2.000	Spanish-Spanish-Concrete-Novel	lat�n	SSCn_27	1984	20
91.120	2.000	English-Spanish-Concrete-Repeat	revista	ESCr_25	4984	91
96.120	2.000	English-Spanish-Concrete-Novel	wool	ESCn_26	1984	2
98.120	2.000	English-Spanish-Concrete-Repeat	lana	ESCr_26	3984	2
102.120	2.000	Spanish-English-Concrete-Repeat	wood	SECr_26	2984	19
105.120	2.000	Spanish-Spanish-Abstract-Novel	augurio	SSAn_27	1984	118
107.120	2.000	English-English-Concrete-Novel	grandmother	EECn_26	1984	13
109.120	2.000	Spanish-Spanish-Concrete-Repeat	lat�n	SSCr_27	5984	20
115.120	2.000	Spanish-English-Abstract-Repeat	embezzlement	SEAr_26	4984	79
120.120	2.000	English-English-Concrete-Repeat	grandmother	EECr_26	3984	13
124.120	2.000	English-Spanish-Abstract-Repeat	apuro	ESAr_26	3984	59
128.120	2.000	English-English-Concrete-Novel	lobster	EECn_27	4984	11
133.120	2.000	English-English-Abstract-Repeat	goddess	EEAr_25	2984	81
136.120	2.000	Spanish-English-Concrete-Novel	escritorio	SECn_27	2984	8
139.120	2.000	English-English-Concrete-Repeat	lobster	EECr_27	2984	11
142.120	2.000	English-Spanish-Abstract-Novel	courtship	ESAn_27	1984	48
144.120	2.000	Spanish-English-Concrete-Repeat	desk	SECr_27	1984	8
146.120	2.000	Spanish-English-Abstract-Novel	facilidad	SEAn_27	8984	81
155.120	2.000	Spanish-English-Concrete-Novel	m�rmol	SECn_28	1984	8
157.120	2.000	English-Spanish-Concrete-Novel	mother	ESCn_27	1984	11
159.120	2.000	English-English-Abstract-Novel	nonsense	EEAn_26	1984	2
161.120	2.000	English-English-Abstract-Repeat	nonsense	EEAr_26	1984	2
163.120	2.000	Spanish-English-Concrete-Repeat	marble	SECr_28	4984	8
168.120	2.000	English-Spanish-Concrete-Repeat	madre	ESCr_27	6984	11
175.120	2.000	English-English-Abstract-Novel	hue	EEAn_27	2984	9
178.120	2.000	Spanish-Spanish-Concrete-Novel	llovizna	SSCn_28	3984	99
182.120	2.000	Spanish-English-Concrete-Novel	franja	SECn_29	1984	12
184.120	2.000	English-English-Abstract-Repeat	hue	EEAr_27	5984	9
190.120	2.000	English-Spanish-Abstract-Repeat	cortejo	ESAr_27	3984	48
194.120	2.000	Spanish-English-Concrete-Repeat	stripe	SECr_29	6984	12
201.120	2.000	English-English-Concrete-Novel	window	EECn_28	8984	74
210.120	2.000	English-English-Abstract-Novel	amazement	EEAn_28	3984	35
214.120	2.000	English-Spanish-Concrete-Novel	brain	ESCn_28	8984	22
223.120	2.000	Spanish-Spanish-Abstract-Repeat	augurio	SSAr_27	3984	118
227.120	2.000	Spanish-English-Abstract-Repeat	ease	SEAr_27	6984	81
234.120	2.000	Spanish-Spanish-Abstract-Novel	muerte	SSAn_28	1984	9
236.120	2.000	English-Spanish-Concrete-Repeat	cerebro	ESCr_28	3984	22
240.120	2.000	Spanish-English-Concrete-Novel	brisa	SECn_30	2984	96
243.120	2.000	Spanish-Spanish-Abstract-Repeat	muerte	SSAr_28	1984	9
245.120	2.000	English-English-Abstract-Repeat	amazement	EEAr_28	5984	35
251.120	2.000	English-English-Abstract-Novel	suffrage	EEAn_29	2984	73
254.120	2.000	English-Spanish-Abstract-Novel	devil	ESAn_28	3984	27
258.120	2.000	Spanish-English-Abstract-Novel	mejora	SEAn_28	5984	31
264.120	2.000	English-Spanish-Concrete-Novel	cherry	ESCn_29	7984	8
272.120	2.000	English-Spanish-Concrete-Repeat	cereza	ESCr_29	2984	8
275.120	2.000	English-English-Concrete-Repeat	window	EECr_28	1984	74
277.120	2.000	Spanish-Spanish-Concrete-Repeat	llovizna	SSCr_28	3984	99
281.120	2.000	English-Spanish-Abstract-Repeat	diablo	ESAr_28	2984	27
284.120	2.000	English-Spanish-Abstract-Novel	relief	ESAn_29	4984	63
289.120	2.000	Spanish-English-Abstract-Repeat	improvement	SEAr_28	1984	31
291.120	2.000	Spanish-Spanish-Abstract-Novel	traslado	SSAn_29	3984	7
295.120	2.000	English-English-Concrete-Novel	face	EECn_29	2984	9
298.120	2.000	Spanish-Spanish-Abstract-Repeat	traslado	SSAr_29	5984	7
304.120	2.000	English-English-Concrete-Repeat	face	EECr_29	3984	9
