onset	duration	trial_type	0	1	2	3
0.120	2.000	English-English-Abstract-Novel	dismissal	EEAn_43	2984	67
3.120	2.000	English-Spanish-Concrete-Novel	cotton	ESCn_43	3984	12
7.120	2.000	Spanish-English-Concrete-Novel	venda	SECn_43	3984	4
11.120	2.000	Spanish-English-Concrete-Repeat	bandage	SECr_43	3984	4
15.120	2.000	English-Spanish-Concrete-Repeat	algod�n	ESCr_43	5984	12
21.120	2.000	Spanish-Spanish-Abstract-Novel	pobreza	SSAn_43	1984	10
23.120	2.000	Spanish-English-Concrete-Novel	puente	SECn_44	2984	41
26.120	2.000	English-Spanish-Concrete-Novel	essay	ESCn_44	4984	33
31.120	2.000	Spanish-Spanish-Abstract-Repeat	pobreza	SSAr_43	5984	10
37.120	2.000	Spanish-English-Abstract-Novel	da�o	SEAn_43	6984	70
44.120	2.000	English-English-Concrete-Novel	liver	EECn_43	7984	18
52.120	2.000	Spanish-Spanish-Concrete-Novel	nube	SSCn_43	1984	23
54.120	2.000	English-Spanish-Abstract-Novel	loss	ESAn_43	4984	56
59.120	2.000	English-Spanish-Concrete-Repeat	ensayo	ESCr_44	2984	33
62.120	2.000	English-English-Concrete-Repeat	liver	EECr_43	1984	18
64.120	2.000	Spanish-English-Concrete-Repeat	bridge	SECr_44	2984	41
67.120	2.000	English-English-Abstract-Repeat	dismissal	EEAr_43	7984	67
75.120	2.000	Spanish-Spanish-Concrete-Repeat	nube	SSCr_43	1984	23
77.120	2.000	English-Spanish-Concrete-Novel	worm	ESCn_45	2984	21
80.120	2.000	English-English-Abstract-Novel	soul	EEAn_44	1984	70
82.120	2.000	English-English-Concrete-Novel	star	EECn_44	2984	45
85.120	2.000	Spanish-Spanish-Abstract-Novel	desaf�o	SSAn_44	4984	32
90.120	2.000	Spanish-English-Concrete-Novel	hierro	SECn_45	2984	111
93.120	2.000	Spanish-Spanish-Concrete-Novel	cerdo	SSCn_44	4984	9
98.120	2.000	English-Spanish-Concrete-Repeat	gusano	ESCr_45	3984	21
102.120	2.000	Spanish-Spanish-Concrete-Repeat	cerdo	SSCr_44	2984	9
105.120	2.000	Spanish-Spanish-Concrete-Novel	herramienta	SSCn_45	1984	55
107.120	2.000	Spanish-English-Abstract-Repeat	harm	SEAr_43	2984	70
110.120	2.000	English-Spanish-Abstract-Repeat	p�rdida	ESAr_43	2984	56
113.120	2.000	English-Spanish-Abstract-Novel	curse	ESAn_44	3984	11
117.120	2.000	Spanish-Spanish-Abstract-Repeat	desaf�o	SSAr_44	3984	32
121.120	2.000	Spanish-English-Abstract-Novel	codicia	SEAn_44	2984	26
124.120	2.000	English-Spanish-Abstract-Repeat	maldici�n	ESAr_44	2984	11
127.120	2.000	English-English-Concrete-Repeat	star	EECr_44	3984	45
131.120	2.000	English-English-Concrete-Novel	brick	EECn_45	3984	4
135.120	2.000	English-English-Concrete-Repeat	brick	EECr_45	6984	4
142.120	2.000	Spanish-Spanish-Abstract-Novel	sue�o	SSAn_45	4984	20
147.120	2.000	Spanish-English-Abstract-Repeat	greed	SEAr_44	2984	26
150.120	2.000	English-English-Abstract-Repeat	soul	EEAr_44	1984	70
152.120	2.000	English-Spanish-Concrete-Novel	doctor	ESCn_46	4984	15
157.120	2.000	English-English-Concrete-Novel	passenger	EECn_46	2984	13
160.120	2.000	Spanish-Spanish-Concrete-Repeat	herramienta	SSCr_45	1984	55
162.120	2.000	Spanish-Spanish-Abstract-Repeat	sue�o	SSAr_45	1984	20
164.120	2.000	Spanish-English-Abstract-Novel	amistad	SEAn_45	2984	11
167.120	2.000	English-Spanish-Concrete-Repeat	m�dico	ESCr_46	2984	15
170.120	2.000	English-English-Concrete-Repeat	passenger	EECr_46	2984	13
173.120	2.000	English-Spanish-Abstract-Novel	rarity	ESAn_45	1984	14
175.120	2.000	Spanish-English-Abstract-Repeat	friendship	SEAr_45	2984	11
178.120	2.000	Spanish-Spanish-Concrete-Novel	yodo	SSCn_46	8984	30
187.120	2.000	English-Spanish-Abstract-Repeat	rareza	ESAr_45	5984	14
193.120	2.000	Spanish-Spanish-Abstract-Novel	tema	SSAn_46	2984	25
196.120	2.000	English-Spanish-Abstract-Novel	childhood	ESAn_46	4984	26
201.120	2.000	Spanish-English-Concrete-Repeat	iron	SECr_45	2984	111
204.120	2.000	Spanish-English-Concrete-Novel	codo	SECn_46	1984	50
206.120	2.000	English-Spanish-Concrete-Novel	prison	ESCn_47	1984	80
208.120	2.000	Spanish-Spanish-Concrete-Repeat	yodo	SSCr_46	7984	30
216.120	2.000	English-English-Abstract-Novel	success	EEAn_45	1984	30
218.120	2.000	Spanish-Spanish-Abstract-Repeat	tema	SSAr_46	3984	25
222.120	2.000	English-Spanish-Abstract-Repeat	ni�ez	ESAr_46	2984	26
225.120	2.000	Spanish-English-Abstract-Novel	rencor	SEAn_46	10984	40
236.120	2.000	Spanish-Spanish-Abstract-Novel	empresa	SSAn_47	2984	33
239.120	2.000	Spanish-Spanish-Concrete-Novel	semilla	SSCn_47	2984	3
242.120	2.000	Spanish-Spanish-Concrete-Repeat	semilla	SSCr_47	3984	3
246.120	2.000	English-English-Abstract-Repeat	success	EEAr_45	1984	30
248.120	2.000	English-English-Abstract-Novel	loan	EEAn_46	5984	35
254.120	2.000	Spanish-English-Concrete-Repeat	elbow	SECr_46	10984	50
265.120	2.000	Spanish-English-Abstract-Repeat	spite	SEAr_46	3984	40
269.120	2.000	Spanish-Spanish-Abstract-Repeat	empresa	SSAr_47	3984	33
273.120	2.000	Spanish-English-Abstract-Novel	suceso	SEAn_47	9984	50
283.120	2.000	English-English-Abstract-Repeat	loan	EEAr_46	2984	35
286.120	2.000	English-Spanish-Concrete-Repeat	c�rcel	ESCr_47	4984	80
291.120	2.000	English-English-Concrete-Novel	army	EECn_47	7984	58
299.120	2.000	Spanish-Spanish-Abstract-Novel	actitud	SSAn_48	9984	15
309.120	2.000	English-Spanish-Concrete-Novel	furniture	ESCn_48	2984	8
312.120	2.000	English-Spanish-Abstract-Novel	strength	ESAn_47	1984	39
314.120	2.000	Spanish-Spanish-Abstract-Repeat	actitud	SSAr_48	2984	15
317.120	2.000	English-Spanish-Concrete-Repeat	muebles	ESCr_48	5984	8
323.120	2.000	Spanish-English-Abstract-Repeat	event	SEAr_47	3984	50
327.120	2.000	English-English-Abstract-Novel	anger	EEAn_47	3984	9
331.120	2.000	Spanish-English-Abstract-Novel	negocios	SEAn_48	4984	36
336.120	2.000	English-English-Abstract-Repeat	anger	EEAr_47	4984	9
341.120	2.000	English-English-Abstract-Novel	claim	EEAn_48	2984	15
344.120	2.000	Spanish-Spanish-Concrete-Novel	pl�tano	SSCn_48	4984	37
349.120	2.000	English-English-Concrete-Repeat	army	EECr_47	1984	58
351.120	2.000	English-Spanish-Abstract-Repeat	fuerza	ESAr_47	1984	39
353.120	2.000	Spanish-English-Concrete-Novel	bandera	SECn_47	2984	17
356.120	2.000	English-English-Abstract-Repeat	claim	EEAr_48	2984	15
359.120	2.000	English-Spanish-Abstract-Novel	size	ESAn_48	4984	38
364.120	2.000	English-English-Concrete-Novel	pot	EECn_48	2984	23
367.120	2.000	Spanish-English-Abstract-Repeat	business	SEAr_48	2984	36
370.120	2.000	Spanish-English-Concrete-Repeat	flag	SECr_47	3984	17
374.120	2.000	Spanish-English-Concrete-Novel	melaza	SECn_48	6984	21
381.120	2.000	Spanish-Spanish-Concrete-Repeat	pl�tano	SSCr_48	5984	37
387.120	2.000	English-English-Concrete-Repeat	pot	EECr_48	7984	23
395.120	2.000	Spanish-English-Concrete-Repeat	molasses	SECr_48	1984	21
397.120	2.000	English-Spanish-Abstract-Repeat	tama�o	ESAr_48	2984	38
