onset	duration	trial_type	0	1	2	3
0.120	2.000	Spanish-English-Abstract-Novel	amor	SEAn_07	1984	10
2.120	2.000	Spanish-English-Concrete-Novel	ampolla	SECn_07	1984	11
4.120	2.000	English-English-Abstract-Novel	hope	EEAn_07	3984	26
8.120	2.000	English-Spanish-Abstract-Novel	abduction	ESAn_07	1984	48
10.120	2.000	Spanish-English-Abstract-Repeat	love	SEAr_07	2984	10
13.120	2.000	Spanish-English-Concrete-Repeat	blister	SECr_07	1984	11
15.120	2.000	Spanish-English-Abstract-Novel	inquietud	SEAn_08	4984	9
20.120	2.000	English-Spanish-Concrete-Novel	thorn	ESCn_07	3984	19
24.120	2.000	Spanish-English-Abstract-Repeat	anxiety	SEAr_08	5984	9
30.120	2.000	English-English-Abstract-Repeat	hope	EEAr_07	4984	26
35.120	2.000	English-English-Concrete-Novel	student	EECn_07	3984	14
39.120	2.000	English-Spanish-Concrete-Repeat	espina	ESCr_07	4984	19
44.120	2.000	Spanish-English-Abstract-Novel	represalia	SEAn_09	2984	78
47.120	2.000	Spanish-Spanish-Concrete-Novel	maiz	SSCn_07	1984	54
49.120	2.000	English-English-Concrete-Repeat	student	EECr_07	2984	14
52.120	2.000	Spanish-English-Concrete-Novel	paraguas	SECn_08	3984	34
56.120	2.000	English-Spanish-Abstract-Repeat	rapto	ESAr_07	4984	48
61.120	2.000	Spanish-Spanish-Abstract-Novel	sorpresa	SSAn_07	3984	23
65.120	2.000	English-English-Concrete-Novel	cider	EECn_08	3984	64
69.120	2.000	English-Spanish-Abstract-Novel	clue	ESAn_08	2984	84
72.120	2.000	English-English-Abstract-Novel	freedom	EEAn_08	7984	34
80.120	2.000	English-Spanish-Concrete-Novel	school	ESCn_08	3984	30
84.120	2.000	Spanish-Spanish-Abstract-Repeat	sorpresa	SSAr_07	1984	23
86.120	2.000	Spanish-English-Concrete-Repeat	umbrella	SECr_08	2984	34
89.120	2.000	Spanish-English-Concrete-Novel	flor	SECn_09	11984	51
101.120	2.000	Spanish-Spanish-Concrete-Repeat	maiz	SSCr_07	4984	54
106.120	2.000	English-English-Abstract-Repeat	freedom	EEAr_08	3984	34
110.120	2.000	English-Spanish-Concrete-Repeat	escuela	ESCr_08	3984	30
114.120	2.000	English-English-Abstract-Novel	knowledge	EEAn_09	3984	18
118.120	2.000	Spanish-Spanish-Abstract-Novel	presi�n	SSAn_08	3984	20
122.120	2.000	Spanish-English-Abstract-Repeat	reprisal	SEAr_09	1984	78
124.120	2.000	Spanish-Spanish-Concrete-Novel	espada	SSCn_08	2984	3
127.120	2.000	Spanish-Spanish-Concrete-Repeat	espada	SSCr_08	1984	3
129.120	2.000	English-English-Concrete-Repeat	cider	EECr_08	2984	64
