onset	duration	trial_type
25.438	0.000	face-inverted
26.369	0.000	checker-right
26.664	0.000	press-right
27.135	0.000	checker-left
27.451	0.000	press-left
28.084	0.000	house-upright
28.933	0.000	house-inverted
29.715	0.000	face-upright
30.548	0.000	house-inverted
31.497	0.000	face-inverted
32.495	0.000	checker-right
32.771	0.000	press-right
33.411	0.000	face-upright
34.177	0.000	house-upright
34.977	0.000	checker-left
35.326	0.000	press-left
35.792	0.000	house-inverted
36.741	0.000	face-upright
37.656	0.000	house-upright
38.556	0.000	checker-left
38.930	0.000	press-left
39.488	0.000	checker-right
39.949	0.000	press-right
40.470	0.000	face-inverted
41.286	0.000	house-inverted
42.185	0.000	face-inverted
43.150	0.000	checker-right
43.473	0.000	press-right
44.017	0.000	checker-left
44.432	0.000	press-left
44.999	0.000	face-upright
45.848	0.000	house-upright
46.847	0.000	face-upright
47.829	0.000	checker-left
48.127	0.000	press-left
48.744	0.000	checker-right
49.086	0.000	press-right
49.511	0.000	house-upright
50.359	0.000	face-inverted
51.226	0.000	house-inverted
52.124	0.000	face-inverted
53.106	0.000	face-upright
54.089	0.000	checker-left
54.426	0.000	press-left
55.071	0.000	house-inverted
55.937	0.000	house-upright
56.886	0.000	checker-right
57.151	0.000	press-right
57.734	0.000	house-upright
58.501	0.000	face-inverted
59.350	0.000	house-inverted
60.282	0.000	checker-right
60.564	0.000	press-right
61.048	0.000	face-upright
62.030	0.000	checker-left
62.331	0.000	press-left
62.979	0.000	face-inverted
63.944	0.000	house-upright
64.811	0.000	face-upright
65.776	0.000	checker-left
66.116	0.000	press-left
66.741	0.000	checker-right
67.187	0.000	press-right
67.591	0.000	house-inverted
68.540	0.000	face-inverted
69.339	0.000	checker-left
69.670	0.000	press-left
70.271	0.000	house-inverted
71.187	0.000	house-upright
71.952	0.000	face-upright
72.918	0.000	checker-right
73.224	0.000	press-right
73.817	0.000	face-inverted
74.800	0.000	face-upright
75.781	0.000	house-inverted
76.581	0.000	house-upright
77.396	0.000	checker-right
77.676	0.000	press-right
78.312	0.000	checker-left
78.735	0.000	press-left
79.128	0.000	checker-left
79.533	0.000	press-left
80.127	0.000	checker-right
80.422	0.000	press-right
80.926	0.000	face-inverted
81.842	0.000	house-inverted
82.624	0.000	house-upright
83.606	0.000	face-upright
84.539	0.000	house-inverted
85.305	0.000	house-upright
86.070	0.000	face-upright
86.937	0.000	face-inverted
87.901	0.000	checker-left
88.185	0.000	press-left
88.884	0.000	checker-right
89.134	0.000	press-right
89.750	0.000	house-upright
90.632	0.000	checker-left
90.900	0.000	press-left
91.432	0.000	face-upright
92.413	0.000	face-inverted
93.329	0.000	house-inverted
94.312	0.000	checker-right
94.636	0.000	press-right
95.261	0.000	checker-right
95.816	0.000	press-right
96.026	0.000	house-inverted
96.875	0.000	house-upright
97.857	0.000	checker-left
98.229	0.000	press-left
98.790	0.000	face-inverted
99.655	0.000	face-upright
100.571	0.000	face-inverted
101.521	0.000	house-upright
102.436	0.000	face-upright
103.302	0.000	house-inverted
104.101	0.000	checker-right
104.367	0.000	press-right
104.983	0.000	checker-left
105.356	0.000	press-left
105.982	0.000	house-inverted
106.931	0.000	house-upright
107.946	0.000	face-inverted
108.862	0.000	checker-left
109.152	0.000	press-left
109.678	0.000	face-upright
110.610	0.000	checker-right
110.909	0.000	press-right
111.609	0.000	house-inverted
112.592	0.000	house-upright
113.507	0.000	face-inverted
114.323	0.000	checker-left
114.614	0.000	press-left
115.288	0.000	checker-right
115.634	0.000	press-right
116.088	0.000	face-upright
117.070	0.000	checker-left
117.380	0.000	press-left
117.936	0.000	checker-right
118.269	0.000	press-right
118.802	0.000	face-upright
119.700	0.000	face-inverted
120.550	0.000	house-upright
121.382	0.000	house-inverted
122.197	0.000	checker-left
122.600	0.000	press-left
123.163	0.000	house-inverted
124.129	0.000	house-upright
124.928	0.000	checker-right
125.274	0.000	press-right
125.744	0.000	face-upright
126.743	0.000	face-inverted
127.625	0.000	checker-right
127.970	0.000	press-right
128.541	0.000	house-inverted
129.374	0.000	checker-left
129.696	0.000	press-left
130.272	0.000	face-upright
131.271	0.000	face-inverted
132.087	0.000	house-upright
133.069	0.000	house-upright
134.052	0.000	house-inverted
134.900	0.000	face-upright
