onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.061	1.2229999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.061	0.772	pumps_demean	n/a	n/a	n/a	-1.0
3.465	1.9140000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
3.465	0.772	pumps_demean	n/a	n/a	n/a	0.0
6.609	2.0980000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
6.609	0.772	pumps_demean	n/a	n/a	n/a	1.0
11.079	0.772	explode_demean	n/a	n/a	0.5	n/a
17.118	1.126	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
17.118	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
21.179000000000002	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
21.179000000000002	0.513	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
23.991	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
23.991	0.581	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
27.293000000000003	0.408	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
27.293000000000003	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
29.517	1.631	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
29.517	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
33.168	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
33.168	0.451	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
35.101	0.5429999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
35.101	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
45.206	0.772	pumps_demean	n/a	n/a	n/a	-0.5
45.206	0.782	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
47.33	0.772	pumps_demean	n/a	n/a	n/a	0.5
47.33	0.514	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
49.923	3.8	cash_fixed_real_RT	n/a	n/a	n/a	n/a
49.923	0.772	cash_demean	-0.23800000000000002	n/a	n/a	n/a
61.576	0.772	pumps_demean	n/a	n/a	n/a	-1.0
61.576	0.524	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
64.916	0.772	pumps_demean	n/a	n/a	n/a	0.0
64.916	0.44	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
68.429	0.772	pumps_demean	n/a	n/a	n/a	1.0
68.429	1.183	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
72.457	3.2760000000000002	cash_fixed_real_RT	n/a	n/a	n/a	n/a
72.457	0.772	cash_demean	0.762	n/a	n/a	n/a
80.456	0.861	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
80.456	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
83.00399999999999	0.32799999999999996	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
83.00399999999999	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
84.654	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
84.654	0.374	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
87.46700000000001	0.289	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
87.46700000000001	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
89.801	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
89.801	0.244	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
92.36	0.38799999999999996	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
92.36	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
101.94200000000001	0.623	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
101.94200000000001	0.772	pumps_demean	n/a	n/a	n/a	-0.5
104.65899999999999	0.772	pumps_demean	n/a	n/a	n/a	0.5
104.65899999999999	1.489	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
108.80799999999999	0.772	cash_demean	-0.23800000000000002	n/a	n/a	n/a
108.80799999999999	0.631	cash_fixed_real_RT	n/a	n/a	n/a	n/a
117.264	0.772	pumps_demean	n/a	n/a	n/a	-1.0
117.264	0.597	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
120.882	0.507	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
120.882	0.772	pumps_demean	n/a	n/a	n/a	0.0
