onset	duration	label	channels
n/a	n/a	chan_manual	["EEG009","EEG010","EEG048","EEG049","EEG050","EEG051","EEG059","EEG060","EEG106","EEG107","EEG127","EEG128"]
n/a	n/a	chan_bridge	["EEG009","EEG010","EEG048","EEG049","EEG050","EEG051","EEG059","EEG060","EEG106","EEG107","EEG127","EEG128"]
n/a	n/a	chan_rank	["EEG065"]
n/a	n/a	comp_manual	["ICA001","ICA003","ICA009","ICA010","ICA013","ICA014","ICA015","ICA016","ICA019","ICA020","ICA021","ICA022","ICA024","ICA025","ICA029","ICA030","ICA031","ICA032","ICA033","ICA034","ICA036","ICA037","ICA038","ICA039","ICA041","ICA042","ICA049","ICA050","ICA051","ICA052","ICA053","ICA056","ICA057","ICA059","ICA060","ICA061","ICA064","ICA066","ICA067","ICA068","ICA069","ICA070","ICA071","ICA072","ICA073","ICA074","ICA075","ICA076","ICA077","ICA078","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA086","ICA087","ICA088","ICA089","ICA090","ICA091","ICA092","ICA093","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA101","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115"]
n/a	n/a	comp_ic_rt	["ICA004","ICA005","ICA006","ICA011","ICA013","ICA020","ICA023","ICA026","ICA027","ICA028","ICA033","ICA034","ICA035","ICA040","ICA041","ICA043","ICA044","ICA045","ICA046","ICA047","ICA048","ICA050","ICA051","ICA052","ICA054","ICA055","ICA056","ICA058","ICA060","ICA062","ICA063","ICA065","ICA066","ICA067","ICA068","ICA070","ICA071","ICA072","ICA073","ICA074","ICA077","ICA078","ICA082","ICA083","ICA085","ICA086","ICA087","ICA091","ICA092","ICA094","ICA096","ICA097","ICA098","ICA100","ICA101","ICA104","ICA106","ICA107","ICA108","ICA109","ICA110","ICA113","ICA115"]
n/a	n/a	comp_brain	["ICA002","ICA004","ICA005","ICA006","ICA007","ICA008","ICA011","ICA012","ICA017","ICA018","ICA023","ICA026","ICA027","ICA028","ICA033","ICA035","ICA040","ICA043","ICA044","ICA045","ICA047","ICA048","ICA054","ICA055","ICA058","ICA062","ICA063","ICA065","ICA070","ICA083","ICA086","ICA101","ICA108"]
n/a	n/a	comp_muscle	["ICA009","ICA010","ICA013","ICA014","ICA015","ICA016","ICA019","ICA020","ICA022","ICA024","ICA029","ICA030","ICA031","ICA032","ICA036","ICA038","ICA041","ICA042","ICA049","ICA057","ICA059","ICA061","ICA064","ICA069","ICA081","ICA088","ICA090"]
n/a	n/a	comp_eye	["ICA001","ICA053","ICA066","ICA075","ICA079"]
n/a	n/a	comp_heart	["ICA003"]
n/a	n/a	comp_line_noise	["ICA025"]
n/a	n/a	comp_chan_noise	["ICA021","ICA034","ICA037","ICA039","ICA046","ICA050","ICA051","ICA052","ICA056","ICA060","ICA067","ICA068","ICA071","ICA072","ICA073","ICA074","ICA076","ICA078","ICA080","ICA082","ICA084","ICA085","ICA087","ICA089","ICA091","ICA092","ICA093","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115"]
n/a	n/a	comp_other	["ICA077"]
0.0019531	24.0664	manual	n/a
0.0019531	17.0664	out_task	n/a
16.0645	8.0039	in_leadup_fhbc_fade	n/a
17.0664	219.7012	in_task_fhbc_fade	n/a
82.002	1.002	ic_hg	n/a
110.002	3.002	manual	n/a
128.002	2.002	ic_hg	n/a
128.002	2.002	ic_lg	n/a
132.002	1.002	ic_hg	n/a
132.002	1.002	ic_lg	n/a
144.002	1.002	ic_hg	n/a
144.002	1.002	ic_lg	n/a
236.7656	47.7852	manual	n/a
236.7656	40.7852	out_task	n/a
276.5469	8.0039	in_leadup_fhbc_fade	n/a
277.5488	222.1133	in_task_fhbc_fade	n/a
285.002	1.002	ic_hg	n/a
499.6602	51.4473	manual	n/a
499.6602	44.4473	out_task	n/a
543.1035	8.0039	in_leadup_fhbc_fade	n/a
544.1055	223.1113	in_task_fhbc_fade	n/a
767.2148	60.459	manual	n/a
767.2148	53.459	out_task	n/a
819.6699	8.0039	in_leadup_fhbc_fade	n/a
820.6719	224.7109	in_task_fhbc_fade	n/a
1045.3809	50.5527	manual	n/a
1045.3809	43.5527	out_task	n/a
1087.9297	8.0039	in_leadup_fhbc_onset	n/a
1088.9316	269.9941	in_task_fhbc_onset	n/a
1171.002	1.002	ic_hg	n/a
1171.002	1.002	ic_lg	n/a
1245.002	1.002	ic_hg	n/a
1245.002	1.002	ic_lg	n/a
1340.002	1.002	ic_lg	n/a
1341.002	1.002	ic_hg	n/a
1357.002	1.002	ic_hg	n/a
1358.9238	51.1602	manual	n/a
1358.9238	44.1602	out_task	n/a
1402.0801	8.0039	in_leadup_fhbc_onset	n/a
1403.082	270.0293	in_task_fhbc_onset	n/a
1673.1094	54.5996	manual	n/a
1673.1094	47.5996	out_task	n/a
1719.7051	8.0039	in_leadup_fhbc_onset	n/a
1720.707	270.8438	in_task_fhbc_onset	n/a
1991.5488	47.1641	manual	n/a
1991.5488	40.1641	out_task	n/a
2030.709	8.0039	in_leadup_fhbc_onset	n/a
2031.7109	270.9277	in_task_fhbc_onset	n/a
2302.6367	15.3672	manual	n/a
2302.6367	15.3672	out_task	n/a
