onset	duration	label	channels
n/a	n/a	chan_manual	["EEG009","EEG010","EEG048","EEG049","EEG050","EEG051","EEG059","EEG060","EEG106","EEG107","EEG127","EEG128"]
n/a	n/a	chan_bridge	["EEG009","EEG010","EEG048","EEG049","EEG050","EEG051","EEG059","EEG060","EEG106","EEG107","EEG127","EEG128"]
n/a	n/a	chan_rank	["EEG065"]
n/a	n/a	comp_manual	["ICA001","ICA003","ICA009","ICA011","ICA013","ICA014","ICA015","ICA018","ICA019","ICA020","ICA021","ICA022","ICA026","ICA028","ICA030","ICA031","ICA032","ICA034","ICA036","ICA037","ICA038","ICA039","ICA041","ICA042","ICA043","ICA048","ICA050","ICA052","ICA053","ICA054","ICA056","ICA059","ICA060","ICA061","ICA063","ICA064","ICA067","ICA068","ICA069","ICA070","ICA071","ICA072","ICA073","ICA074","ICA075","ICA076","ICA078","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA086","ICA087","ICA088","ICA089","ICA091","ICA092","ICA093","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115"]
n/a	n/a	comp_ic_rt	["ICA005","ICA014","ICA019","ICA023","ICA024","ICA027","ICA035","ICA040","ICA041","ICA042","ICA044","ICA045","ICA046","ICA047","ICA049","ICA051","ICA052","ICA054","ICA055","ICA057","ICA058","ICA061","ICA062","ICA064","ICA065","ICA066","ICA067","ICA070","ICA071","ICA072","ICA073","ICA077","ICA079","ICA084","ICA086","ICA087","ICA090","ICA092","ICA094","ICA096","ICA097","ICA099","ICA101","ICA106","ICA107","ICA108","ICA109","ICA110","ICA113","ICA115"]
n/a	n/a	comp_brain	["ICA002","ICA004","ICA005","ICA006","ICA007","ICA008","ICA010","ICA012","ICA016","ICA017","ICA023","ICA024","ICA027","ICA029","ICA033","ICA035","ICA040","ICA044","ICA045","ICA046","ICA047","ICA049","ICA051","ICA055","ICA057","ICA058","ICA062","ICA065","ICA066","ICA085","ICA090","ICA101","ICA108"]
n/a	n/a	comp_muscle	["ICA009","ICA011","ICA013","ICA014","ICA015","ICA018","ICA019","ICA020","ICA021","ICA026","ICA028","ICA030","ICA031","ICA032","ICA034","ICA037","ICA041","ICA043","ICA048","ICA056","ICA059","ICA060","ICA063","ICA068","ICA074","ICA081","ICA088","ICA091"]
n/a	n/a	comp_eye	["ICA001","ICA053","ICA061","ICA078"]
n/a	n/a	comp_heart	["ICA003"]
n/a	n/a	comp_line_noise	["ICA025"]
n/a	n/a	comp_chan_noise	["ICA022","ICA036","ICA038","ICA039","ICA042","ICA050","ICA052","ICA054","ICA064","ICA067","ICA069","ICA070","ICA071","ICA072","ICA073","ICA075","ICA076","ICA079","ICA080","ICA082","ICA083","ICA084","ICA086","ICA087","ICA089","ICA092","ICA093","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115"]
n/a	n/a	comp_other	["ICA077"]
0.0019531	24.0645	manual	n/a
0.0019531	17.0645	out_task	n/a
16.0645	8.002	in_leadup_fhbc_fade	n/a
17.0664	219.6992	in_task_fhbc_fade	n/a
82.002	1	ic_hg	n/a
110.002	3	manual	n/a
128.002	2	ic_lg	n/a
128.002	2	ic_hg	n/a
132.002	1	ic_lg	n/a
132.002	1	ic_hg	n/a
144.002	1	ic_lg	n/a
144.002	1	ic_hg	n/a
236.7656	47.7832	manual	n/a
236.7656	40.7832	out_task	n/a
276.5469	8.002	in_leadup_fhbc_fade	n/a
277.5488	222.1113	in_task_fhbc_fade	n/a
285.002	1	ic_hg	n/a
499.6602	51.4453	manual	n/a
499.6602	44.4453	out_task	n/a
543.1035	8.002	in_leadup_fhbc_fade	n/a
544.1055	223.1094	in_task_fhbc_fade	n/a
767.2148	60.457	manual	n/a
767.2148	53.457	out_task	n/a
819.6699	8.002	in_leadup_fhbc_fade	n/a
820.6719	224.709	in_task_fhbc_fade	n/a
1045.3809	50.5508	manual	n/a
1045.3809	43.5508	out_task	n/a
1087.9297	8.002	in_leadup_fhbc_onset	n/a
1088.9316	269.9922	in_task_fhbc_onset	n/a
1171.002	1	ic_lg	n/a
1171.002	1	ic_hg	n/a
1245.002	1	ic_lg	n/a
1245.002	1	ic_hg	n/a
1340.002	1	ic_lg	n/a
1341.002	1	ic_hg	n/a
1357.002	53.0801	manual	n/a
1357.002	1	ic_sd2	n/a
1357.002	1	ic_hg	n/a
1358	0.92578	mark_gap	n/a
1358.9238	44.1582	out_task	n/a
1402.0801	8.002	in_leadup_fhbc_onset	n/a
1403.082	270.0273	in_task_fhbc_onset	n/a
1673.1094	54.5977	manual	n/a
1673.1094	47.5977	out_task	n/a
1719.7051	8.002	in_leadup_fhbc_onset	n/a
1720.707	270.8418	in_task_fhbc_onset	n/a
1991.5488	47.1621	manual	n/a
1991.5488	40.1621	out_task	n/a
2030.709	8.002	in_leadup_fhbc_onset	n/a
2031.7109	270.9258	in_task_fhbc_onset	n/a
2302.6367	15.3652	manual	n/a
2302.6367	15.3652	out_task	n/a
