name	x	y	z
g1	11.322	71.024	-20.82
g2	11.932	81.139	5.792
g3	9.263	81.739	36.021
g4	20.142	80.295	64.167
g5	35.12	68.49	-27.103
g6	32.519	75.993	-0.111
g7	35.561	75.839	27.295
g8	51.167	76.174	51.302
g9	57.361	67.98	-5.424
g10	54.621	62.204	23.211
g11	81.76	67.933	43.794
g12	77.386	55.146	32.325
g13	101.527	47.795	41.443
g14	97.881	31.039	26.705
g15	112.124	14.577	34.781
g16	68.42	35.377	-24.713
g17	117.532	-20.196	37.041
g18	105.581	-23.357	23.918
g19	106.411	-52.2	36.58
g20	88.183	-51.613	23.189
g21	82.451	-69.477	29.953
g22	57.297	-65.138	14.383
g23	53.712	-68.841	-20.094
g24	52.091	-84.359	37.555
g25	36.565	-82.77	13.067
g26	31.966	-75.691	-15.053
g27	29.32	-66.736	-41.521
g28	25.157	-91.794	46.346
g29	15.326	-89.786	19.711
g30	12.292	-81.085	-10.683
g31	1.941	-71.515	-34.195
g32	65.614	-34.494	-30.887
y1	16.44	75.171	87.521
y2	40.143	63.095	105.85
y3	31.523	45.91	132.409
y4	25.138	13.905	151.999
y5	41.115	73.334	77.775
y6	66.911	55.705	97.728
y7	58.294	40.173	122.605
y8	51.929	15.733	139.25
y9	68.69	65.419	70.555
y10	94.134	48.98	67.769
y11	87.909	42.88	91.184
y12	78.797	20.655	120.046
y13	110.689	25.832	63.253
y14	104.557	12.064	90.952
y15	114.474	-4.423	58.735
y16	90.617	-6.241	114.631
y17	106.286	-21.927	86.983
y18	112.407	-34.412	56.54
y19	67.757	-4.561	131.76
y20	81.096	-32.414	114.241
y21	92.526	-50.078	84.058
y22	93.955	-58.886	56.802
y23	71.061	-76.701	57.528
y24	54.48	-33.83	134.298
y25	61.463	-54.506	116.34
y26	69.13	-70.411	87.871
y27	45.654	-88.079	63.675
y28	14.228	-9.208	157.269
y29	26.023	-37.795	147.63
y30	37.613	-65.601	124.217
y31	43.091	-82.209	93.343
y32	22.132	-92.646	71.719
r1	-38.787	80.015	52.359
r2	-12.754	79.304	72.747
r3	-32.534	70.386	81.802
r4	-56.625	56.191	94.334
r5	-76.609	36.314	105.816
r6	-10.951	71.319	98.356
r7	-35.48	60.48	114.169
r8	-54.137	39.225	125.953
r9	-69.061	9.403	133.359
r10	12.523	65.487	123.969
r11	-14.328	53.105	135.428
r12	-33.582	33.301	145.489
r13	-45.883	-1.003	150.937
r14	6.607	38.325	149.781
r15	-12.6	14.274	159.469
r16	-17.278	-14.544	159.876
r17	-6.333	-41.653	152.135
r18	12.976	-59.897	140.662
r19	-43.444	-33.654	147.509
r20	-25.825	-60.695	135.879
r21	-8.358	-76.37	124.029
r22	16.987	-82.554	109.375
r23	-71.436	-16.549	132.306
r24	-62.279	-46.218	125.795
r25	-45.075	-67.878	113.529
r26	-25.585	-81.654	100.585
r27	-1.626	-89.49	85.039
r28	-64.414	-64.773	91.051
r29	-45.009	-80.339	80.923
r30	-26.49	-87.357	68.847
r31	-0.534	-91.441	57.845
r32	-18.267	-90.477	33.623
w1	-49.15	67.832	6.797
w2	-69.86	58.491	18.942
w3	-89.901	38.553	29.597
w4	-100.2	14.205	31.635
w5	-45.851	72.895	27.464
w6	-58.442	64.822	37.338
w7	-78.394	48.822	48.772
w8	-92.645	33.259	54.294
w9	-101.306	6.835	54.33
w10	-49.241	68.223	62.534
w11	-69.809	51.542	72.252
w12	-87.128	33.126	79.487
w13	-96.497	8.39	81.379
w14	-87.089	8.916	109.405
w15	-87.799	-18.662	108.06
w16	-80.949	-48.461	102.174
w17	-97.547	-16.6	81.698
w18	-90.324	-43.619	75.737
w19	-72.749	-62.553	66.108
w20	-56.317	-75.857	55.883
w21	-37.427	-86.037	45.282
w22	-100.844	-13.243	53.993
w23	-95.965	-33.952	49.716
w24	-79.294	-58.796	40.65
w25	-65.458	-69.378	31.441
w26	-49.585	-79.157	18.44
w27	-36.541	-86.917	7.354
w28	-99.087	-13.203	29.033
w29	-93.351	-38.377	25.114
w30	-74.388	-62.258	13.345
w31	-55.048	-72.703	-2.535
w32	-36.382	-74.093	-16.878
n1	-18.212	47.376	-70.154
n2	-36.828	54.119	-43.094
n3	-68.299	42.954	-19.534
n4	-95.424	17.544	-7.566
n5	-97.385	-18.398	-7.883
n6	-76.401	-42.603	-20.349
n7	-48.606	-57.696	-38.741
n8	-23.957	-56.509	-62.765
n9	-41.457	52.735	-68.423
n10	-62.693	46.765	-37.205
n11	-86.72	33.74	-27.184
n12	-105.607	-4.592	-23.81
n13	-94.891	-33.141	-29.122
n14	-72.17	-52.236	-39.669
n15	-43.484	-58.727	-61.844
n16	-60.093	54.295	-63.48
n17	-87.976	41.484	-38.685
n18	-110.099	14.004	-31.48
n19	-96.405	-34.589	-25.093
n20	-94.025	-44.157	-44.663
n21	-65.34	-63.365	-63.771
n22	-58.73	54.937	-89.87
n23	-83.828	58.955	-61.085
n24	-110.833	35.638	-46.514
n25	-123.142	-4.121	-42.436
n26	-116.396	-35.635	-48.902
n27	-94.327	-61.412	-54.758
n28	-67.506	-63.871	-79.19
n32	41.382	-10.891	151.182
