filename	acq_time	duration
meg/sub-08_ses-meg_task-facerecognition_run-01_meg.fif	2009-05-15T14:22:50	450
meg/sub-08_ses-meg_task-facerecognition_run-02_meg.fif	2009-05-15T14:35:48	450
meg/sub-08_ses-meg_task-facerecognition_run-03_meg.fif	2009-05-15T14:46:12	450
meg/sub-08_ses-meg_task-facerecognition_run-04_meg.fif	2009-05-15T14:56:06	450
meg/sub-08_ses-meg_task-facerecognition_run-05_meg.fif	2009-05-15T15:07:22	450
meg/sub-08_ses-meg_task-facerecognition_run-06_meg.fif	2009-05-15T15:17:59	450
