onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.116	2.000	feedback	-1.000	1	1	3	L	2.957	0	R
4.612	2.000	feedback	1.000	2	1	6	R	1.127	1	R
9.082	2.000	feedback	1.000	3	1	4	R	1.351	1	R
13.589	2.000	feedback	1.000	4	1	4	R	1.150	1	R
18.206	2.000	feedback	-1.000	5	1	11	R	2.359	0	L
22.677	n/a	n/a	n/a	6	1	0	R	2.060	-	-
27.178	n/a	n/a	n/a	7	1	0	R	0.471	-	-
31.677	n/a	n/a	n/a	8	1	0	R	0.872	-	-
36.109	2.000	feedback	-1.000	9	1	10	L	1.539	0	R
40.585	2.000	feedback	-1.000	10	1	3	-	0.000	-1	L
45.124	2.000	feedback	-1.000	11	1	9	-	0.000	-1	R
49.613	2.000	feedback	-1.000	12	1	10	L	1.544	0	R
54.188	2.000	feedback	1.000	13	1	14	L	1.698	1	L
58.677	n/a	n/a	n/a	14	1	0	L	1.149	-	-
63.177	n/a	n/a	n/a	15	1	0	R	0.562	-	-
67.717	n/a	n/a	n/a	16	1	0	R	0.501	-	-
72.195	2.000	feedback	-1.000	17	1	11	L	1.159	1	R
76.689	2.000	feedback	-1.000	18	1	14	R	2.495	0	L
81.113	2.000	feedback	1.000	19	1	6	R	1.909	1	R
85.609	2.000	feedback	-1.000	20	1	10	L	1.728	0	R
90.113	2.000	feedback	1.000	21	1	6	R	2.030	1	R
94.679	n/a	n/a	n/a	22	1	0	R	1.245	-	-
99.176	n/a	n/a	n/a	23	1	0	R	0.500	-	-
103.719	n/a	n/a	n/a	24	1	0	R	0.605	-	-
108.113	2.000	feedback	1.000	25	1	6	R	2.439	1	R
112.618	2.000	feedback	1.000	26	1	5	L	1.505	1	L
117.113	2.000	feedback	1.000	27	1	8	L	0.791	1	L
121.685	2.000	feedback	1.000	28	1	12	R	1.671	-1	R
126.117	2.000	feedback	1.000	29	1	5	L	2.359	1	L
130.669	n/a	n/a	n/a	30	1	0	-	0.000	-	-
135.169	n/a	n/a	n/a	31	1	0	R	0.420	-	-
139.691	n/a	n/a	n/a	32	1	0	R	0.331	-	-
144.191	2.000	feedback	1.000	33	1	11	L	2.184	1	L
148.610	2.000	feedback	1.000	34	1	10	R	2.835	1	R
153.191	2.000	feedback	1.000	35	1	14	L	1.496	1	L
157.584	2.000	feedback	-1.000	36	1	3	-	0.000	-1	L
162.123	2.000	feedback	1.000	37	1	6	L	1.838	0	L
166.678	n/a	n/a	n/a	38	1	0	R	0.970	-	-
171.177	n/a	n/a	n/a	39	1	0	R	0.383	-	-
175.677	n/a	n/a	n/a	40	1	0	R	0.379	-	-
180.085	2.000	feedback	-1.000	41	1	1	R	2.114	0	L
184.613	2.000	feedback	-1.000	42	1	6	L	1.501	0	R
189.191	2.000	feedback	-1.000	43	1	11	-	0.000	-1	L
193.617	2.000	feedback	1.000	44	1	5	L	2.927	1	L
198.110	2.000	feedback	-1.000	45	1	10	-	0.000	-1	R
202.677	n/a	n/a	n/a	46	1	0	R	0.820	-	-
207.177	n/a	n/a	n/a	47	1	0	R	0.408	-	-
211.676	n/a	n/a	n/a	48	1	0	-	0.000	-	-
216.099	2.000	feedback	-1.000	49	1	2	L	1.225	1	R
220.702	2.000	feedback	1.000	50	1	14	L	1.666	1	L
225.117	2.000	feedback	1.000	51	1	5	L	1.717	1	L
229.610	2.000	feedback	-1.000	52	1	10	-	0.000	-1	R
234.113	2.000	feedback	-1.000	53	1	6	L	2.820	0	R
238.690	n/a	n/a	n/a	54	1	0	R	0.736	-	-
243.177	n/a	n/a	n/a	55	1	0	R	0.594	-	-
247.717	n/a	n/a	n/a	56	1	0	R	0.446	-	-
252.115	2.000	feedback	-1.000	57	1	8	-	0.000	-1	L
256.614	2.000	feedback	-1.000	58	1	5	-	0.000	-1	L
261.084	2.000	feedback	-1.000	59	1	3	L	0.976	0	R
265.616	2.000	feedback	1.000	60	1	10	R	2.251	1	R
270.113	2.000	feedback	-1.000	61	1	6	L	1.974	0	R
274.691	n/a	n/a	n/a	62	1	0	R	0.761	-	-
279.176	n/a	n/a	n/a	63	1	0	R	0.372	-	-
283.677	n/a	n/a	n/a	64	1	0	R	0.616	-	-
288.192	2.000	feedback	1.000	65	1	14	L	1.948	1	L
292.582	2.000	feedback	-1.000	66	1	4	-	0.000	-1	L
297.192	2.000	feedback	-1.000	67	1	11	-	0.000	-1	L
301.610	2.000	feedback	1.000	68	1	6	R	1.233	1	R
306.192	2.000	feedback	-1.000	69	1	14	L	1.711	1	R
310.677	n/a	n/a	n/a	70	1	0	R	0.769	-	-
315.176	n/a	n/a	n/a	71	1	0	R	0.389	-	-
319.678	n/a	n/a	n/a	72	1	0	R	0.472	-	-
324.087	2.000	feedback	1.000	73	1	3	R	1.924	1	R
328.610	2.000	feedback	1.000	74	1	10	R	1.924	1	R
333.116	2.000	feedback	-1.000	75	1	8	R	2.059	0	L
337.623	2.000	feedback	1.000	76	1	10	R	1.761	1	R
342.113	2.000	feedback	1.000	77	1	10	R	1.210	1	R
346.676	n/a	n/a	n/a	78	1	0	R	0.795	-	-
351.177	n/a	n/a	n/a	79	1	0	R	0.439	-	-
355.677	n/a	n/a	n/a	80	1	0	R	0.475	-	-
