onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
13.9799999999996	21.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	7.96072780000031	1	stimulus	n/a	n/a	CCGOQQGO	4	2	0	test trial
35.5669560000006	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
36.1670087999992	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
36.7025806999991	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
37.2550200000005	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
37.8150131000002	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
38.4148917000002	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
38.9749188000005	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
39.5350290999995	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
40.1272723999991	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
40.6950405000007	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
41.2388597999998	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
41.8070205000004	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
42.9599999999991	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
53.6399999999994	21.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
74.6608854000006	10.6476205999988	2	stimulus	n/a	n/a	QOQOOQQQ	1	0	1	n/a
75.4388400999997	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
76.1029773999999	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
76.7190031999999	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
77.3830264999997	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
77.9988776999999	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
78.606870399999	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
79.2786780000006	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
80.0069980000007	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
80.6229435000005	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
81.2630169000004	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
81.9349345999999	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
82.7427867000006	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
85.2999999999993	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
117.26	24.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
141.2849768	11.7684049	3	stimulus	n/a	n/a	QOQOOCOC	0	0	1	n/a
142.0947287	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
142.7829179	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
143.4708206	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
144.190806999999	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
144.8869108	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
145.6075927	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
146.3347607	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
146.982905700001	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
147.678860399999	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
148.342826099999	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
149.0708467	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
149.8547893	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
153.040000000001	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
170.219999999999	21	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
191.235919999999	7.82681180000145	4	stimulus	n/a	n/a	CCQGQCOO	1	1	1	n/a
192.014750300001	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
192.6708349	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
193.3027943	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
193.9746438	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
194.766684300001	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
195.463126299999	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
196.134905999999	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
196.822671399999	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
197.526773699999	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
198.1986937	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
199.059999999999	5	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
207.620000000001	23.02	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
230.642902	9.66810090000035	5	stimulus	n/a	n/a	CCOGOOGO	2	2	1	n/a
231.3350501	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
232.166849699999	0	5	finger press	1	1	n/a	n/a	n/a	1	n/a
232.9427624	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
233.734336	0	5	finger press	3	3	n/a	n/a	n/a	1	n/a
234.430731500001	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
235.1426806	0	5	finger press	1	1	n/a	n/a	n/a	1	n/a
235.799336800001	0	5	finger press	3	3	n/a	n/a	n/a	1	n/a
236.526471699999	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
237.254783799999	0	5	finger press	4	4	n/a	n/a	n/a	1	n/a
