onset	duration	trial_type	response_time	sample	value
1088.2968750000	n/a	response	n/a	278604.0000000000	8
1129.1914062500	n/a	stimulus	n/a	289073.0000000000	128
1133.1406250000	n/a	response	n/a	290084.0000000000	2
1136.6093750000	n/a	response	n/a	290972.0000000000	4
1139.0351562500	n/a	response	n/a	291593.0000000000	4
1172.0390625000	n/a	stimulus	n/a	300042.0000000000	128
1175.2500000000	n/a	response	n/a	300864.0000000000	2
1179.1132812500	n/a	response	n/a	301853.0000000000	4
1182.5625000000	n/a	response	n/a	302736.0000000000	4
1290.5703125000	n/a	stimulus	n/a	330386.0000000000	128
1293.5234375000	n/a	response	n/a	331142.0000000000	2
1296.1718750000	n/a	response	n/a	331820.0000000000	2
1298.3398437500	n/a	response	n/a	332375.0000000000	4
1400.3476562500	n/a	stimulus	n/a	358489.0000000000	128
1402.9609375000	n/a	response	n/a	359158.0000000000	8
1407.0585937500	n/a	response	n/a	360207.0000000000	2
1409.6445312500	n/a	response	n/a	360869.0000000000	2
1445.6484375000	n/a	stimulus	n/a	370086.0000000000	128
1448.2968750000	n/a	response	n/a	370764.0000000000	8
1450.5429687500	n/a	response	n/a	371339.0000000000	4
1455.2304687500	n/a	response	n/a	372539.0000000000	2
1551.2382812500	n/a	stimulus	n/a	397117.0000000000	128
1553.8398437500	n/a	response	n/a	397783.0000000000	4
1559.0000000000	n/a	response	n/a	399104.0000000000	2
1561.2109375000	n/a	response	n/a	399670.0000000000	2
1682.2187500000	n/a	stimulus	n/a	430648.0000000000	128
1686.0976562500	n/a	response	n/a	431641.0000000000	2
1688.6054687500	n/a	response	n/a	432283.0000000000	4
1691.1796875000	n/a	response	n/a	432942.0000000000	4
2049.7656250000	n/a	stimulus	n/a	524740.0000000000	128
2055.1289062500	n/a	response	n/a	526113.0000000000	2
2058.1601562500	n/a	response	n/a	526889.0000000000	2
2060.4804687500	n/a	response	n/a	527483.0000000000	4
2163.4882812500	n/a	stimulus	n/a	553853.0000000000	128
2168.2968750000	n/a	response	n/a	555084.0000000000	8
2172.5625000000	n/a	response	n/a	556176.0000000000	4
2175.6171875000	n/a	response	n/a	556958.0000000000	8
2246.0898437500	n/a	stimulus	n/a	574999.0000000000	128
2254.7617187500	n/a	response	n/a	577219.0000000000	8
2256.9882812500	n/a	response	n/a	577789.0000000000	8
2286.9882812500	n/a	stimulus	n/a	585469.0000000000	128
2290.9843750000	n/a	response	n/a	586492.0000000000	2
2294.2890625000	n/a	response	n/a	587338.0000000000	8
2297.5273437500	n/a	response	n/a	588167.0000000000	8
2335.5312500000	n/a	stimulus	n/a	597896.0000000000	128
2338.2343750000	n/a	response	n/a	598588.0000000000	2
2341.1054687500	n/a	response	n/a	599323.0000000000	4
2343.5898437500	n/a	response	n/a	599959.0000000000	4
2431.5625000000	n/a	stimulus	n/a	622480.0000000000	128
2434.2382812500	n/a	response	n/a	623165.0000000000	2
2437.7187500000	n/a	response	n/a	624056.0000000000	2
2441.7031250000	n/a	response	n/a	625076.0000000000	4
2583.7109375000	n/a	stimulus	n/a	661430.0000000000	128
2587.3476562500	n/a	response	n/a	662361.0000000000	4
2590.6132812500	n/a	response	n/a	663197.0000000000	2
2594.0156250000	n/a	response	n/a	664068.0000000000	2
2624.0156250000	n/a	stimulus	n/a	671748.0000000000	128
2627.2968750000	n/a	response	n/a	672588.0000000000	4
2630.9609375000	n/a	response	n/a	673526.0000000000	4
2634.1601562500	n/a	response	n/a	674345.0000000000	2
2678.1328125000	n/a	stimulus	n/a	685602.0000000000	128
2683.4414062500	n/a	response	n/a	686961.0000000000	2
2686.7539062500	n/a	response	n/a	687809.0000000000	4
2689.3515625000	n/a	response	n/a	688474.0000000000	8
2754.3554687500	n/a	stimulus	n/a	705115.0000000000	128
2757.1757812500	n/a	response	n/a	705837.0000000000	2
2760.2460937500	n/a	response	n/a	706623.0000000000	8
2762.5585937500	n/a	response	n/a	707215.0000000000	8
2790.5625000000	n/a	stimulus	n/a	714384.0000000000	128
2793.9218750000	n/a	response	n/a	715244.0000000000	2
2796.7734375000	n/a	response	n/a	715974.0000000000	4
2799.3203125000	n/a	response	n/a	716626.0000000000	4
2935.3320312500	n/a	stimulus	n/a	751445.0000000000	128
2939.1054687500	n/a	response	n/a	752411.0000000000	4
2944.3046875000	n/a	response	n/a	753742.0000000000	2
2946.8710937500	n/a	response	n/a	754399.0000000000	2
3031.8789062500	n/a	stimulus	n/a	776161.0000000000	128
3035.1640625000	n/a	response	n/a	777002.0000000000	2
3038.4062500000	n/a	response	n/a	777832.0000000000	4
3042.5390625000	n/a	response	n/a	778890.0000000000	4
3092.5117187500	n/a	stimulus	n/a	791683.0000000000	128
3095.9062500000	n/a	response	n/a	792552.0000000000	2
3099.7539062500	n/a	response	n/a	793537.0000000000	8
3102.1601562500	n/a	response	n/a	794153.0000000000	8
3191.1640625000	n/a	stimulus	n/a	816938.0000000000	128
3195.5351562500	n/a	response	n/a	818057.0000000000	2
3199.2851562500	n/a	response	n/a	819017.0000000000	8
3201.7500000000	n/a	response	n/a	819648.0000000000	8
3225.7539062500	n/a	stimulus	n/a	825793.0000000000	128
3232.6953125000	n/a	response	n/a	827570.0000000000	8
3234.9062500000	n/a	response	n/a	828136.0000000000	4
3337.9101562500	n/a	stimulus	n/a	854505.0000000000	128
3340.5429687500	n/a	response	n/a	855179.0000000000	2
3343.6093750000	n/a	response	n/a	855964.0000000000	4
3346.9492187500	n/a	response	n/a	856819.0000000000	8
3387.9414062500	n/a	stimulus	n/a	867313.0000000000	128
3395.7460937500	n/a	response	n/a	869311.0000000000	8
3398.0000000000	n/a	response	n/a	869888.0000000000	8
3515.0078125000	n/a	stimulus	n/a	899842.0000000000	128
3517.6523437500	n/a	response	n/a	900519.0000000000	2
3520.6367187500	n/a	response	n/a	901283.0000000000	4
3523.1093750000	n/a	response	n/a	901916.0000000000	4
3560.1093750000	n/a	stimulus	n/a	911388.0000000000	128
3564.2734375000	n/a	response	n/a	912454.0000000000	2
3566.9804687500	n/a	response	n/a	913147.0000000000	4
3570.1328125000	n/a	response	n/a	913954.0000000000	4
3600.1054687500	n/a	stimulus	n/a	921627.0000000000	128
3603.0625000000	n/a	response	n/a	922384.0000000000	2
3605.4140625000	n/a	response	n/a	922986.0000000000	4
3607.8437500000	n/a	response	n/a	923608.0000000000	4
