onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.068	1.308	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.068	0.772	pumps_demean	n/a	n/a	n/a	-3.0
3.786	0.63	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
3.786	0.772	pumps_demean	n/a	n/a	n/a	-2.0
6.166	0.722	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
6.166	0.772	pumps_demean	n/a	n/a	n/a	-1.0
8.61	0.55	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
8.61	0.772	pumps_demean	n/a	n/a	n/a	0.0
10.658	0.638	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
10.658	0.772	pumps_demean	n/a	n/a	n/a	1.0
13.124	0.66	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
13.124	0.772	pumps_demean	n/a	n/a	n/a	2.0
15.581	0.86	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
15.581	0.772	pumps_demean	n/a	n/a	n/a	3.0
17.590999999999998	2.938	cash_fixed_real_RT	n/a	n/a	n/a	n/a
17.590999999999998	0.772	cash_demean	3.467	n/a	n/a	n/a
25.474	0.5670000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
25.474	0.772	pumps_demean	n/a	n/a	n/a	-1.5
27.584	0.772	pumps_demean	n/a	n/a	n/a	-0.5
27.584	0.721	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
29.603	0.5820000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
29.603	0.772	pumps_demean	n/a	n/a	n/a	0.5
32.007	1.442	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
32.007	0.772	pumps_demean	n/a	n/a	n/a	1.5
35.758	0.907	cash_fixed_real_RT	n/a	n/a	n/a	n/a
35.758	0.772	cash_demean	0.467	n/a	n/a	n/a
44.956	0.772	pumps_demean	n/a	n/a	n/a	0.0
44.956	0.5479999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
48.504	0.772	explode_demean	n/a	n/a	-1.4169999999999998	n/a
55.438	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
