onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.064	0.772	control_pumps_demean	n/a	-4.5	n/a	n/a
0.064	1.456	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
3.111	0.772	control_pumps_demean	n/a	-3.5	n/a	n/a
3.111	1.0170000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
7.102	1.45	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
7.102	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
10.833	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
10.833	1.5430000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
14.214	2.322	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
14.214	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
19.36	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
19.36	2.352	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
24.177	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
24.177	2.439	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
28.893	1.403	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
28.893	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
31.596999999999998	0.772	control_pumps_demean	n/a	3.5	n/a	n/a
31.596999999999998	2.763	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
37.044000000000004	1.46	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
37.044000000000004	0.772	control_pumps_demean	n/a	4.5	n/a	n/a
47.095	0.772	pumps_demean	n/a	n/a	n/a	-4.0
47.095	0.617	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
49.949	0.5720000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
49.949	0.772	pumps_demean	n/a	n/a	n/a	-3.0
52.278999999999996	0.772	pumps_demean	n/a	n/a	n/a	-2.0
52.278999999999996	0.6729999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
54.417	1.072	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
54.417	0.772	pumps_demean	n/a	n/a	n/a	-1.0
57.593	0.772	pumps_demean	n/a	n/a	n/a	0.0
57.593	1.04	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
61.106	0.772	pumps_demean	n/a	n/a	n/a	1.0
61.106	1.022	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
64.977	0.772	pumps_demean	n/a	n/a	n/a	2.0
64.977	3.287	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
71.079	0.772	pumps_demean	n/a	n/a	n/a	3.0
71.079	0.938	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
74.00399999999999	2.628	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
74.00399999999999	0.772	pumps_demean	n/a	n/a	n/a	4.0
78.82600000000001	0.772	cash_demean	2.714	n/a	n/a	n/a
78.82600000000001	1.239	cash_fixed_real_RT	n/a	n/a	n/a	n/a
85.713	0.8959999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
85.713	0.772	pumps_demean	n/a	n/a	n/a	0.0
89.435	0.772	explode_demean	n/a	n/a	-3.1	n/a
102.036	0.772	pumps_demean	n/a	n/a	n/a	-5.0
102.036	0.82	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
104.67	2.035	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
104.67	0.772	pumps_demean	n/a	n/a	n/a	-4.0
108.448	1.4809999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
108.448	0.772	pumps_demean	n/a	n/a	n/a	-3.0
112.647	1.65	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
112.647	0.772	pumps_demean	n/a	n/a	n/a	-2.0
116.781	1.236	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
116.781	0.772	pumps_demean	n/a	n/a	n/a	-1.0
119.15299999999999	1.328	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
119.15299999999999	0.772	pumps_demean	n/a	n/a	n/a	0.0
122.16799999999999	0.772	pumps_demean	n/a	n/a	n/a	1.0
122.16799999999999	1.449	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
125.32600000000001	0.9620000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
125.32600000000001	0.772	pumps_demean	n/a	n/a	n/a	2.0
128.972	1.021	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
128.972	0.772	pumps_demean	n/a	n/a	n/a	3.0
131.757	1.739	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
131.757	0.772	pumps_demean	n/a	n/a	n/a	4.0
135.034	0.772	pumps_demean	n/a	n/a	n/a	5.0
135.034	2.279	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
138.489	0.772	cash_demean	4.7139999999999995	n/a	n/a	n/a
138.489	2.28	cash_fixed_real_RT	n/a	n/a	n/a	n/a
144.495	0.922	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
144.495	0.772	pumps_demean	n/a	n/a	n/a	-1.0
146.80200000000002	0.772	pumps_demean	n/a	n/a	n/a	0.0
146.80200000000002	0.7040000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
149.336	0.772	pumps_demean	n/a	n/a	n/a	1.0
149.336	0.39399999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
151.303	0.772	explode_demean	n/a	n/a	-1.1	n/a
155.048	0.7929999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
155.048	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
158.385	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
158.385	0.568	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
160.481	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
160.481	0.44	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
163.77200000000002	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
163.77200000000002	0.7020000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
177.365	0.772	pumps_demean	n/a	n/a	n/a	-1.5
177.365	0.58	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
180.794	0.772	pumps_demean	n/a	n/a	n/a	-0.5
180.794	0.687	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
182.643	0.772	pumps_demean	n/a	n/a	n/a	0.5
182.643	0.895	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
185.84400000000002	0.8690000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
185.84400000000002	0.772	pumps_demean	n/a	n/a	n/a	1.5
189.187	0.772	explode_demean	n/a	n/a	-0.1	n/a
195.40200000000002	0.8240000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
195.40200000000002	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
198.655	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
198.655	0.442	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
200.657	0.825	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
200.657	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
203.294	0.547	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
203.294	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
212.72400000000002	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
212.72400000000002	0.413	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
215.611	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
215.611	0.575	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
218.30200000000002	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
218.30200000000002	0.5	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
229.357	0.677	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
229.357	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
243.03400000000002	0.728	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
243.03400000000002	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
245.364	0.43	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
245.364	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
255.033	0.772	pumps_demean	n/a	n/a	n/a	-0.5
255.033	0.585	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
256.846	0.772	pumps_demean	n/a	n/a	n/a	0.5
256.846	0.588	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
259.366	0.772	explode_demean	n/a	n/a	-2.1	n/a
263.378	0.745	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
263.378	0.772	control_pumps_demean	n/a	-5.5	n/a	n/a
266.805	0.772	control_pumps_demean	n/a	-4.5	n/a	n/a
266.805	0.446	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
269.49	0.772	control_pumps_demean	n/a	-3.5	n/a	n/a
269.49	0.504	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
272.603	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
272.603	0.583	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
274.566	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
274.566	0.511	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
277.962	0.5760000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
277.962	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
281.181	0.42200000000000004	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
281.181	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
282.88	0.491	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
282.88	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
285.378	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
285.378	0.456	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
288.135	0.772	control_pumps_demean	n/a	3.5	n/a	n/a
288.135	0.636	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
290.21299999999997	0.461	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
290.21299999999997	0.772	control_pumps_demean	n/a	4.5	n/a	n/a
293.02099999999996	0.813	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
293.02099999999996	0.772	control_pumps_demean	n/a	5.5	n/a	n/a
304.099	0.772	pumps_demean	n/a	n/a	n/a	-3.5
304.099	0.5589999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
306.594	0.772	pumps_demean	n/a	n/a	n/a	-2.5
306.594	0.537	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
309.171	0.772	pumps_demean	n/a	n/a	n/a	-1.5
309.171	0.7040000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
312.628	1.063	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
312.628	0.772	pumps_demean	n/a	n/a	n/a	-0.5
316.538	0.772	pumps_demean	n/a	n/a	n/a	0.5
316.538	0.665	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
319.44	0.772	pumps_demean	n/a	n/a	n/a	1.5
319.44	0.851	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
321.52299999999997	0.951	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
321.52299999999997	0.772	pumps_demean	n/a	n/a	n/a	2.5
324.58299999999997	0.883	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
324.58299999999997	0.772	pumps_demean	n/a	n/a	n/a	3.5
326.889	0.772	explode_demean	n/a	n/a	3.9	n/a
330.45300000000003	0.772	pumps_demean	n/a	n/a	n/a	-3.5
330.45300000000003	0.662	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
332.781	0.772	pumps_demean	n/a	n/a	n/a	-2.5
332.781	0.7190000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
334.60900000000004	0.9540000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
334.60900000000004	0.772	pumps_demean	n/a	n/a	n/a	-1.5
336.785	0.804	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
336.785	0.772	pumps_demean	n/a	n/a	n/a	-0.5
340.12699999999995	0.852	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
340.12699999999995	0.772	pumps_demean	n/a	n/a	n/a	0.5
344.00199999999995	0.772	pumps_demean	n/a	n/a	n/a	1.5
344.00199999999995	1.8730000000000002	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
347.17400000000004	0.917	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
347.17400000000004	0.772	pumps_demean	n/a	n/a	n/a	2.5
350.531	3.088	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
350.531	0.772	pumps_demean	n/a	n/a	n/a	3.5
356.56699999999995	0.772	explode_demean	n/a	n/a	3.9	n/a
