onset	duration	onset_sample	stim_type	trigger	stim_file
25.1145	0	27626	Scrambled	17	meg/s106.bmp
28.3055	0	31136	Scrambled	18	meg/s106.bmp
31.5127	0	34664	Famous	5	meg/f128.bmp
34.7536	0	38229	Famous	5	meg/f130.bmp
37.9445	0	41739	Unfamiliar	13	meg/u034.bmp
41.2691	0	45396	Unfamiliar	14	meg/u034.bmp
44.4427	0	48887	Famous	5	meg/f129.bmp
47.6164	0	52378	Famous	6	meg/f129.bmp
50.7573	0	55833	Unfamiliar	13	meg/u022.bmp
53.9818	0	59380	Unfamiliar	14	meg/u022.bmp
57.2055	0	62926	Unfamiliar	13	meg/u118.bmp
60.3464	0	66381	Unfamiliar	14	meg/u118.bmp
63.5536	0	69909	Famous	7	meg/f128.bmp
66.7445	0	73419	Unfamiliar	13	meg/u126.bmp
69.8518	0	76837	Famous	7	meg/f130.bmp
73.0918	0	80401	Famous	5	meg/f036.bmp
76.1991	0	83819	Famous	5	meg/f125.bmp
79.2564	0	87182	Unfamiliar	13	meg/u006.bmp
82.5636	0	90820	Unfamiliar	13	meg/u099.bmp
85.8045	0	94385	Scrambled	17	meg/s110.bmp
88.8627	0	97749	Unfamiliar	15	meg/u126.bmp
91.8855	0	101074	Unfamiliar	13	meg/u029.bmp
95.16	0	104676	Famous	7	meg/f036.bmp
98.35	0	108185	Scrambled	17	meg/s144.bmp
101.425	0	111567	Scrambled	18	meg/s144.bmp
104.682	0	115150	Famous	7	meg/f125.bmp
107.889	0	118678	Famous	5	meg/f030.bmp
111.03	0	122133	Unfamiliar	15	meg/u006.bmp
114.237	0	125661	Unfamiliar	13	meg/u033.bmp
117.511	0	129262	Unfamiliar	14	meg/u033.bmp
120.602	0	132662	Unfamiliar	15	meg/u099.bmp
123.81	0	136191	Scrambled	17	meg/s002.bmp
127.016	0	139718	Scrambled	18	meg/s002.bmp
130.224	0	143246	Scrambled	19	meg/s110.bmp
133.331	0	146664	Scrambled	17	meg/s015.bmp
136.371	0	150008	Scrambled	18	meg/s015.bmp
139.545	0	153500	Unfamiliar	15	meg/u029.bmp
142.719	0	156991	Scrambled	17	meg/s054.bmp
145.826	0	160409	Scrambled	18	meg/s054.bmp
149.084	0	163992	Scrambled	17	meg/s087.bmp
152.258	0	167484	Famous	7	meg/f030.bmp
155.398	0	170938	Famous	5	meg/f127.bmp
158.539	0	174393	Famous	6	meg/f127.bmp
161.763	0	177939	Scrambled	17	meg/s121.bmp
165.037	0	181541	Famous	5	meg/f123.bmp
168.178	0	184996	Famous	6	meg/f123.bmp
171.235	0	188359	Famous	5	meg/f117.bmp
174.342	0	191776	Scrambled	17	meg/s146.bmp
177.333	0	195066	Scrambled	18	meg/s146.bmp
180.523	0	198575	Scrambled	19	meg/s087.bmp
183.864	0	202250	Famous	5	meg/f021.bmp
187.155	0	205871	Famous	6	meg/f021.bmp
190.195	0	209215	Famous	5	meg/f137.bmp
193.303	0	212633	Famous	6	meg/f137.bmp
196.544	0	216198	Scrambled	19	meg/s121.bmp
199.751	0	219726	Scrambled	17	meg/s009.bmp
202.975	0	223272	Scrambled	18	meg/s009.bmp
206.065	0	226672	Unfamiliar	13	meg/u134.bmp
209.239	0	230163	Unfamiliar	14	meg/u134.bmp
212.296	0	233526	Famous	7	meg/f117.bmp
215.454	0	236999	Scrambled	17	meg/s074.bmp
218.494	0	240343	Scrambled	18	meg/s074.bmp
221.735	0	243908	Famous	5	meg/f081.bmp
224.942	0	247436	Famous	5	meg/f079.bmp
228.033	0	250836	Scrambled	17	meg/s125.bmp
231.206	0	254327	Scrambled	18	meg/s125.bmp
234.347	0	257782	Unfamiliar	13	meg/u028.bmp
237.588	0	261347	Unfamiliar	13	meg/u148.bmp
240.812	0	264893	Unfamiliar	13	meg/u122.bmp
244.07	0	268477	Famous	7	meg/f081.bmp
247.094	0	271803	Scrambled	17	meg/s116.bmp
250.117	0	275129	Famous	7	meg/f079.bmp
253.224	0	278546	Famous	5	meg/f145.bmp
256.332	0	281965	Famous	6	meg/f145.bmp
259.522	0	285474	Famous	5	meg/f065.bmp
262.779	0	289057	Unfamiliar	15	meg/u028.bmp
266.087	0	292696	Unfamiliar	13	meg/u079.bmp
269.311	0	296242	Unfamiliar	15	meg/u148.bmp
272.335	0	299568	Famous	5	meg/f099.bmp
275.625	0	303188	Famous	6	meg/f099.bmp
278.683	0	306551	Unfamiliar	15	meg/u122.bmp
281.824	0	310006	Famous	5	meg/f067.bmp
285.014	0	313515	Famous	6	meg/f067.bmp
288.322	0	317154	Scrambled	19	meg/s116.bmp
291.445	0	320590	Scrambled	17	meg/s105.bmp
294.669	0	324136	Unfamiliar	13	meg/u067.bmp
297.927	0	327720	Famous	7	meg/f065.bmp
301.067	0	331174	Unfamiliar	13	meg/u047.bmp
304.058	0	334464	Unfamiliar	15	meg/u079.bmp
307.232	0	337955	Scrambled	17	meg/s148.bmp
310.322	0	341354	Scrambled	18	meg/s148.bmp
313.546	0	344901	Scrambled	17	meg/s011.bmp
316.654	0	348319	Unfamiliar	13	meg/u063.bmp
319.978	0	351976	Scrambled	19	meg/s105.bmp
323.085	0	355394	Famous	5	meg/f126.bmp
326.075	0	358683	Famous	6	meg/f126.bmp
329.099	0	362009	Unfamiliar	15	meg/u067.bmp
332.29	0	365519	Scrambled	17	meg/s132.bmp
335.38	0	368918	Scrambled	18	meg/s132.bmp
338.455	0	372300	Unfamiliar	15	meg/u047.bmp
341.661	0	375827	Scrambled	17	meg/s051.bmp
344.868	0	379355	Scrambled	18	meg/s051.bmp
348.076	0	382884	Unfamiliar	13	meg/u136.bmp
351.25	0	386375	Unfamiliar	14	meg/u136.bmp
354.391	0	389830	Scrambled	19	meg/s011.bmp
357.415	0	393156	Famous	5	meg/f149.bmp
360.455	0	396500	Famous	6	meg/f149.bmp
363.662	0	400028	Unfamiliar	15	meg/u063.bmp
366.886	0	403575	Famous	5	meg/f139.bmp
369.993	0	406992	Famous	5	meg/f080.bmp
373.184	0	410502	Famous	6	meg/f080.bmp
376.291	0	413920	Scrambled	17	meg/s104.bmp
379.582	0	417540	Scrambled	18	meg/s104.bmp
382.689	0	420958	Scrambled	17	meg/s056.bmp
385.779	0	424357	Scrambled	17	meg/s138.bmp
388.886	0	427775	Famous	5	meg/f053.bmp
392.077	0	431285	Famous	7	meg/f139.bmp
395.302	0	434832	Scrambled	17	meg/s040.bmp
398.475	0	438323	Unfamiliar	13	meg/u110.bmp
401.616	0	441778	Scrambled	17	meg/s035.bmp
