onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999996	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50786670000161	1	stimulus	n/a	n/a	red X	0	test trial
36.0099999999984	0	1	foot step	2	2	n/a	0	test trial
36.630000000001	0	1	foot step	1	1	n/a	0	test trial
37.2299999999996	0	1	foot step	2	2	n/a	0	test trial
37.9000000000015	0	1	foot step	3	3	n/a	0	test trial
38.5600000000013	0	1	foot step	2	2	n/a	0	test trial
39.2000000000007	0	1	foot step	1	1	n/a	0	test trial
39.8499999999985	0	1	foot step	3	3	n/a	0	test trial
40.5400000000009	0	1	foot step	2	2	n/a	0	test trial
41.130000000001	0	1	foot step	4	4	n/a	0	test trial
41.7799999999988	0	1	foot step	2	2	n/a	0	test trial
42.4099999999999	0	1	foot step	4	4	n/a	0	test trial
43.0400000000009	0	1	foot step	1	1	n/a	0	test trial
44.5400000000009	5	1	stimulus	n/a	n/a	white X	0	test trial
53.0200000000004	21	2	stimulus	n/a	n/a	white X	1	n/a
73.9941753999992	9.5097695000004	2	stimulus	n/a	n/a	red X	1	n/a
74.9341753999979	0	2	foot step	2	2	n/a	1	n/a
75.5341754000001	0	2	foot step	1	1	n/a	1	n/a
76.2341754000008	0	2	foot step	2	2	n/a	1	n/a
76.7841754000001	0	2	foot step	3	3	n/a	1	n/a
77.4241753999995	0	2	foot step	2	2	n/a	1	n/a
78.0041753999976	0	2	foot step	1	1	n/a	1	n/a
78.5941753999978	0	2	foot step	3	3	n/a	1	n/a
79.2541753999976	0	2	foot step	2	2	n/a	1	n/a
79.8441753999978	0	2	foot step	4	4	n/a	1	n/a
80.4441753999999	0	2	foot step	2	2	n/a	1	n/a
81.0641753999989	0	2	foot step	4	4	n/a	1	n/a
81.6341753999986	0	2	foot step	1	1	n/a	1	n/a
83.5400000000009	5	2	stimulus	n/a	n/a	white X	1	n/a
88.9599999999991	23	3	stimulus	n/a	n/a	white X	1	n/a
111.929516799999	9.50963340000089	3	stimulus	n/a	n/a	red X	1	n/a
112.8795168	0	3	foot step	2	2	n/a	1	n/a
113.499516799999	0	3	foot step	1	1	n/a	1	n/a
114.159516799999	0	3	foot step	2	2	n/a	1	n/a
114.749516799999	0	3	foot step	3	3	n/a	1	n/a
115.429516799999	0	3	foot step	2	2	n/a	1	n/a
116.0395168	0	3	foot step	1	1	n/a	1	n/a
116.6495168	0	3	foot step	3	3	n/a	1	n/a
117.349516799997	0	3	foot step	2	2	n/a	1	n/a
117.959516799998	0	3	foot step	4	4	n/a	1	n/a
118.5395168	0	3	foot step	2	2	n/a	1	n/a
119.1495168	0	3	foot step	1	4	n/a	1	n/a
121.48	5	3	stimulus	n/a	n/a	white X	1	n/a
127.360000000001	22	4	stimulus	n/a	n/a	white X	1	n/a
149.329457700002	9.50813279999784	4	stimulus	n/a	n/a	red X	1	n/a
150.329457700002	0	4	foot step	2	2	n/a	1	n/a
150.889457700003	0	4	foot step	1	1	n/a	1	n/a
151.4994577	0	4	foot step	2	2	n/a	1	n/a
152.1094577	0	4	foot step	3	3	n/a	1	n/a
152.7694577	0	4	foot step	2	2	n/a	1	n/a
153.399457700001	0	4	foot step	1	1	n/a	1	n/a
154.079457700002	0	4	foot step	3	3	n/a	1	n/a
154.7494577	0	4	foot step	2	2	n/a	1	n/a
155.389457700003	0	4	foot step	4	4	n/a	1	n/a
156.049457700003	0	4	foot step	2	2	n/a	1	n/a
156.669457700002	0	4	foot step	4	4	n/a	1	n/a
157.309457700001	0	4	foot step	1	1	n/a	1	n/a
158.880000000001	5	4	stimulus	n/a	n/a	white X	1	n/a
164.32	22	5	stimulus	n/a	n/a	white X	1	n/a
186.294276600001	9.50971749999735	5	stimulus	n/a	n/a	red X	1	n/a
187.254276600001	0	5	foot step	2	2	n/a	1	n/a
187.8942766	0	5	foot step	1	1	n/a	1	n/a
188.534276600003	0	5	foot step	2	2	n/a	1	n/a
189.194276600003	0	5	foot step	3	3	n/a	1	n/a
189.854276600003	0	5	foot step	2	2	n/a	1	n/a
190.424276600002	0	5	foot step	1	1	n/a	1	n/a
191.004276600001	0	5	foot step	3	3	n/a	1	n/a
191.6642766	0	5	foot step	2	2	n/a	1	n/a
192.314276600002	0	5	foot step	4	4	n/a	1	n/a
192.944276600003	0	5	foot step	2	2	n/a	1	n/a
193.564276600002	0	5	foot step	4	4	n/a	1	n/a
194.134276600002	0	5	foot step	1	1	n/a	1	n/a
195.84	5	5	stimulus	n/a	n/a	white X	1	n/a
201.400000000001	23.02	6	stimulus	n/a	n/a	white X	1	n/a
224.379919499999	9.50785530000212	6	stimulus	n/a	n/a	red X	1	n/a
225.4199195	0	6	foot step	2	2	n/a	1	n/a
226.0599195	0	6	foot step	1	1	n/a	1	n/a
226.719919499999	0	6	foot step	2	2	n/a	1	n/a
227.3999195	0	6	foot step	3	3	n/a	1	n/a
228.0599195	0	6	foot step	2	2	n/a	1	n/a
228.6699195	0	6	foot step	1	1	n/a	1	n/a
229.289919499999	0	6	foot step	3	3	n/a	1	n/a
229.969919499999	0	6	foot step	2	2	n/a	1	n/a
230.5799195	0	6	foot step	4	4	n/a	1	n/a
231.249919499998	0	6	foot step	2	2	n/a	1	n/a
231.839919499998	0	6	foot step	4	4	n/a	1	n/a
232.4199195	0	6	foot step	1	1	n/a	1	n/a
233.919999999998	5	6	stimulus	n/a	n/a	white X	1	n/a
239.759999999998	22	7	stimulus	n/a	n/a	white X	1	n/a
261.731213400002	9.50753899999836	7	stimulus	n/a	n/a	red X	1	n/a
