onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.964	.439	SCRAMBLED	17	4	.812	func/s092.bmp
3.257	.958	.534	SCRAMBLED	18	4	.731	func/s092.bmp
6.631	.862	.541	UNFAMILIAR	13	7	1.188	func/u086.bmp
9.838	.954	.580	UNFAMILIAR	13	4	.858	func/u085.bmp
13.145	.885	.583	UNFAMILIAR	14	4	1.301	func/u085.bmp
16.269	.948	.467	FAMOUS	5	7	.864	func/f087.bmp
19.41	.919	.434	FAMOUS	6	7	.648	func/f087.bmp
22.65	.956	.527	SCRAMBLED	17	4	.959	func/s090.bmp
25.957	.906	.569	SCRAMBLED	18	4	.801	func/s090.bmp
29.147	.924	.489	SCRAMBLED	17	4	.994	func/s089.bmp
31.82	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.366	.966	.481	SCRAMBLED	17	4	.865	func/s086.bmp
55.573	.942	.480	UNFAMILIAR	15	7	1.146	func/u086.bmp
58.763	.914	.468	FAMOUS	5	7	.862	func/f091.bmp
61.87	.836	.423	FAMOUS	6	7	.678	func/f091.bmp
64.96	.899	.458	FAMOUS	5	7	.804	func/f096.bmp
68.184	.999	.562	UNFAMILIAR	13	7	.782	func/u088.bmp
71.541	.919	.585	FAMOUS	5	7	1.005	func/f084.bmp
74.715	.901	.494	SCRAMBLED	19	4	.997	func/s089.bmp
77.839	.982	.462	SCRAMBLED	17	4	.746	func/s087.bmp
81.046	.922	.465	SCRAMBLED	18	4	.609	func/s087.bmp
84.27	.870	.524	SCRAMBLED	19	4	.753	func/s086.bmp
87.376	.806	.461	UNFAMILIAR	13	7	.899	func/u092.bmp
90.366	.986	.406	UNFAMILIAR	14	7	.922	func/u092.bmp
93.657	.840	.540	SCRAMBLED	17	4	.869	func/s085.bmp
96.697	.905	.420	FAMOUS	7	7	.843	func/f096.bmp
99.938	.897	.557	FAMOUS	5	7	1.006	func/f089.bmp
103.095	.834	.494	UNFAMILIAR	15	7	.846	func/u088.bmp
106.235	.945	.537	UNFAMILIAR	13	7	.805	func/u087.bmp
109.409	.946	.453	UNFAMILIAR	14	7	.708	func/u087.bmp
112.532	.950	.413	FAMOUS	7	7	.864	func/f084.bmp
115.221	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.851	.964	.589	UNFAMILIAR	13	4	.910	func/u096.bmp
139.024	.867	.449	UNFAMILIAR	13	4	.986	func/u084.bmp
142.164	.863	.516	UNFAMILIAR	14	4	.708	func/u084.bmp
145.388	.907	.590	SCRAMBLED	17	4	.799	func/s097.bmp
148.629	.935	.559	SCRAMBLED	19	4	.610	func/s085.bmp
151.919	.925	.575	SCRAMBLED	17	4	.596	func/s088.bmp
155.026	.982	.406	SCRAMBLED	18	4	.584	func/s088.bmp
158.183	.872	.408	FAMOUS	7	7	.730	func/f089.bmp
161.24	.805	.411	FAMOUS	5	7	1.184	func/f086.bmp
164.397	.852	.577	FAMOUS	6	4	1.025	func/f086.bmp
167.604	.985	.587	FAMOUS	5	7	.982	func/f092.bmp
170.878	.841	.531	UNFAMILIAR	15	7	1.275	func/u096.bmp
173.918	.915	.427	FAMOUS	5	7	1.549	func/f097.bmp
177.043	.871	.451	FAMOUS	6	7	.577	func/f097.bmp
180.282	.845	.585	UNFAMILIAR	13	4	.972	func/u090.bmp
183.473	.818	.583	UNFAMILIAR	14	4	.911	func/u090.bmp
186.496	.951	.450	SCRAMBLED	19	4	1.304	func/s097.bmp
