onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.963	.469	UNFAMILIAR	13	7	1.144	func/u055.bmp
3.29	.965	.561	UNFAMILIAR	14	7	.770	func/u055.bmp
6.615	.866	.495	FAMOUS	5	7	.703	func/f056.bmp
9.705	.942	.463	UNFAMILIAR	13	4	.832	func/u059.bmp
12.995	.922	.568	UNFAMILIAR	14	4	.689	func/u059.bmp
16.119	.924	.402	SCRAMBLED	17	4	.886	func/s056.bmp
19.242	.826	.423	SCRAMBLED	17	4	.760	func/s055.bmp
22.416	.938	.551	FAMOUS	5	7	.587	func/f062.bmp
25.657	.824	.521	FAMOUS	6	7	.734	func/f062.bmp
28.229	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.691	.900	.431	FAMOUS	5	7	.894	func/f050.bmp
51.798	.907	.442	FAMOUS	7	4	1.069	func/f056.bmp
54.921	.878	.447	FAMOUS	5	4	.991	func/f055.bmp
58.162	.869	.596	SCRAMBLED	17	4	1.172	func/s061.bmp
61.336	.891	.540	SCRAMBLED	18	4	.727	func/s061.bmp
64.543	.823	.543	SCRAMBLED	19	4	.873	func/s056.bmp
67.583	.995	.400	UNFAMILIAR	13	7	.959	func/u053.bmp
70.873	.965	.531	UNFAMILIAR	14	7	.808	func/u053.bmp
74.164	.833	.557	SCRAMBLED	19	4	.825	func/s055.bmp
77.271	.986	.487	FAMOUS	5	7	.718	func/f053.bmp
80.445	.937	.428	UNFAMILIAR	13	4	.837	func/u056.bmp
83.685	.994	.530	UNFAMILIAR	14	4	.684	func/u056.bmp
86.909	.873	.456	FAMOUS	7	4	1.067	func/f050.bmp
90.116	.850	.559	SCRAMBLED	17	4	.943	func/s064.bmp
93.14	.942	.417	SCRAMBLED	18	4	.635	func/s064.bmp
96.347	.992	.501	FAMOUS	7	4	.981	func/f055.bmp
99.67	.988	.561	FAMOUS	5	4	.891	func/f058.bmp
102.894	.801	.457	FAMOUS	6	4	.631	func/f058.bmp
105.968	.889	.504	UNFAMILIAR	13	4	1.087	func/u061.bmp
108.607	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
129.253	.800	.597	FAMOUS	5	7	.943	func/f059.bmp
132.376	.899	.563	FAMOUS	7	7	.842	func/f053.bmp
135.633	.842	.592	FAMOUS	5	7	.811	func/f064.bmp
138.79	.938	.537	FAMOUS	6	7	.488	func/f064.bmp
141.931	.809	.432	UNFAMILIAR	13	7	.952	func/u050.bmp
144.921	.895	.404	SCRAMBLED	17	4	.801	func/s057.bmp
148.061	.954	.447	UNFAMILIAR	13	7	.707	func/u064.bmp
151.368	.804	.577	UNFAMILIAR	15	4	.883	func/u061.bmp
154.442	.956	.498	UNFAMILIAR	13	7	1.116	func/u060.bmp
157.682	.934	.513	FAMOUS	7	7	1.007	func/f059.bmp
160.956	.988	.574	UNFAMILIAR	13	4	1.218	func/u058.bmp
164.247	.924	.533	UNFAMILIAR	13	4	1.025	func/u049.bmp
167.404	.976	.463	UNFAMILIAR	14	4	.944	func/u049.bmp
170.578	.873	.426	UNFAMILIAR	15	4	.946	func/u050.bmp
173.668	.842	.444	FAMOUS	5	7	.885	func/f052.bmp
176.741	.842	.466	FAMOUS	6	7	1.178	func/f052.bmp
179.915	.889	.566	SCRAMBLED	19	4	1.123	func/s057.bmp
183.022	.826	.434	FAMOUS	5	4	1.206	func/f051.bmp
186.179	.907	.552	UNFAMILIAR	15	7	.672	func/u064.bmp
188.835	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
209.313	.880	.441	UNFAMILIAR	13	4	.843	func/u057.bmp
212.387	.906	.428	UNFAMILIAR	14	4	.809	func/u057.bmp
215.51	.959	.447	UNFAMILIAR	15	7	.766	func/u060.bmp
218.734	.905	.499	SCRAMBLED	17	4	.836	func/s058.bmp
222.008	.945	.585	SCRAMBLED	18	4	.646	func/s058.bmp
225.265	.887	.550	UNFAMILIAR	15	4	.881	func/u058.bmp
228.389	.845	.456	UNFAMILIAR	13	4	1.050	func/u051.bmp
231.663	.847	.599	FAMOUS	5	4	1.074	func/f054.bmp
234.82	.822	.546	SCRAMBLED	17	4	.832	func/s059.bmp
237.91	.932	.496	SCRAMBLED	18	4	.877	func/s059.bmp
241.167	.952	.556	FAMOUS	7	7	.872	func/f051.bmp
244.424	.839	.544	UNFAMILIAR	13	4	1.175	func/u052.bmp
247.598	.850	.552	UNFAMILIAR	14	4	.777	func/u052.bmp
250.672	.988	.460	SCRAMBLED	17	4	.704	func/s054.bmp
253.879	.812	.442	SCRAMBLED	18	4	.723	func/s054.bmp
256.952	.829	.494	FAMOUS	5	7	.927	func/f057.bmp
260.009	.838	.456	UNFAMILIAR	15	7	1.067	func/u051.bmp
263.082	.879	.462	SCRAMBLED	17	4	.771	func/s049.bmp
266.139	.822	.416	SCRAMBLED	18	4	1.524	func/s049.bmp
269.263	.999	.520	FAMOUS	7	4	.931	func/f054.bmp
272.002	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
292.598	.903	.552	SCRAMBLED	17	4	.952	func/s050.bmp
295.805	.894	.519	UNFAMILIAR	13	4	1.131	func/u063.bmp
299.062	.884	.577	FAMOUS	5	7	.971	func/f061.bmp
302.269	.817	.554	SCRAMBLED	17	4	.889	func/s060.bmp
305.276	.998	.426	FAMOUS	7	7	.841	func/f057.bmp
308.483	.896	.435	SCRAMBLED	17	4	.902	func/s051.bmp
311.74	.917	.587	SCRAMBLED	17	4	.992	func/s063.bmp
314.897	.980	.477	SCRAMBLED	19	4	.685	func/s050.bmp
318.138	.992	.476	UNFAMILIAR	13	7	.980	func/u054.bmp
321.328	.954	.430	UNFAMILIAR	14	7	.690	func/u054.bmp
324.652	.985	.592	UNFAMILIAR	15	7	1.056	func/u063.bmp
327.893	.890	.487	SCRAMBLED	17	4	.711	func/s053.bmp
331.033	.882	.478	SCRAMBLED	18	4	.653	func/s053.bmp
334.223	.973	.548	FAMOUS	7	7	.813	func/f061.bmp
337.547	.828	.583	FAMOUS	5	7	.962	func/f063.bmp
340.621	.963	.481	FAMOUS	6	7	.793	func/f063.bmp
343.828	.876	.483	SCRAMBLED	19	4	.862	func/s060.bmp
347.052	.849	.568	FAMOUS	5	7	.845	func/f060.bmp
350.259	.812	.600	FAMOUS	6	7	.728	func/f060.bmp
353.35	.974	.518	SCRAMBLED	19	4	.767	func/s051.bmp
356.072	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
376.634	.963	.534	UNFAMILIAR	13	4	.955	func/u062.bmp
379.791	.987	.423	UNFAMILIAR	14	4	.881	func/u062.bmp
383.148	.837	.599	SCRAMBLED	19	7	.774	func/s063.bmp
386.222	.981	.463	SCRAMBLED	17	4	.882	func/s052.bmp
389.379	.855	.410	SCRAMBLED	18	4	.868	func/s052.bmp
392.452	.958	.444	SCRAMBLED	17	4	1.022	func/s062.bmp
395.609	.907	.418	SCRAMBLED	18	4	.796	func/s062.bmp
398.867	.967	.577	FAMOUS	5	4	1.270	func/f049.bmp
401.589	.012	0	n/a	999	0	0	func/Circle.bmp
