onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.944	.407	UNFAMILIAR	13	7	.986	func/u022.bmp
3.14	.911	.428	UNFAMILIAR	13	7	.916	func/u017.bmp
6.398	.930	.481	UNFAMILIAR	13	4	.835	func/u021.bmp
9.655	.961	.555	FAMOUS	5	7	.904	func/f019.bmp
12.962	.958	.575	FAMOUS	6	7	.794	func/f019.bmp
16.269	.839	.522	SCRAMBLED	17	4	.786	func/s028.bmp
19.393	.838	.516	SCRAMBLED	18	4	.765	func/s028.bmp
22.5	.931	.487	UNFAMILIAR	13	4	1.039	func/u030.bmp
25.657	.835	.462	UNFAMILIAR	14	4	.671	func/u030.bmp
28.747	.910	.490	UNFAMILIAR	15	7	1.094	func/u022.bmp
31.403	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.932	.925	.497	UNFAMILIAR	13	4	.920	func/u029.bmp
55.222	.982	.590	UNFAMILIAR	14	4	.724	func/u029.bmp
58.429	.876	.466	UNFAMILIAR	15	7	.717	func/u017.bmp
61.653	.844	.550	FAMOUS	5	7	.869	func/f028.bmp
64.827	.964	.561	UNFAMILIAR	15	4	.832	func/u021.bmp
68.068	.859	.506	UNFAMILIAR	13	7	.939	func/u032.bmp
71.108	.899	.405	UNFAMILIAR	13	4	1.058	func/u019.bmp
74.315	.823	.546	UNFAMILIAR	14	7	.908	func/u019.bmp
77.422	.957	.517	FAMOUS	5	4	1.186	func/f022.bmp
80.679	.951	.510	FAMOUS	5	7	1.053	func/f032.bmp
83.919	.843	.524	FAMOUS	6	7	.886	func/f032.bmp
87.06	.848	.526	SCRAMBLED	17	4	.861	func/s022.bmp
90.083	.964	.406	SCRAMBLED	18	4	.770	func/s022.bmp
93.39	.961	.574	FAMOUS	7	7	.767	func/f028.bmp
96.681	.855	.562	UNFAMILIAR	13	7	1.155	func/u018.bmp
99.788	.832	.472	UNFAMILIAR	15	7	.752	func/u032.bmp
102.911	.860	.501	SCRAMBLED	17	4	.903	func/s027.bmp
106.102	.984	.539	FAMOUS	5	4	1.197	func/f024.bmp
109.376	.838	.529	FAMOUS	6	4	.688	func/f024.bmp
112.449	.979	.467	FAMOUS	7	7	1.091	func/f022.bmp
115.172	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.784	.898	.581	SCRAMBLED	17	7	.986	func/s030.bmp
138.941	.831	.497	SCRAMBLED	18	7	.795	func/s030.bmp
142.031	.851	.469	SCRAMBLED	17	4	.747	func/s026.bmp
145.172	.964	.534	SCRAMBLED	17	4	.866	func/s031.bmp
148.345	.838	.446	SCRAMBLED	18	4	.740	func/s031.bmp
151.503	.961	.551	UNFAMILIAR	15	7	1.263	func/u018.bmp
154.81	.821	.584	UNFAMILIAR	13	4	1.034	func/u028.bmp
157.883	.861	.473	UNFAMILIAR	14	4	.707	func/u028.bmp
161.107	.837	.586	SCRAMBLED	19	7	.793	func/s027.bmp
164.13	.908	.403	FAMOUS	5	7	.952	func/f030.bmp
167.254	.800	.436	SCRAMBLED	17	4	.943	func/s019.bmp
170.411	.891	.585	SCRAMBLED	18	4	.794	func/s019.bmp
173.651	.895	.572	FAMOUS	5	4	1.050	func/f023.bmp
176.909	.969	.587	SCRAMBLED	19	n/a	0	func/s026.bmp
180.132	.944	.485	SCRAMBLED	17	7	.805	func/s021.bmp
183.356	.976	.505	UNFAMILIAR	13	4	1.061	func/u020.bmp
186.513	.836	.410	UNFAMILIAR	14	4	.714	func/u020.bmp
189.086	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
209.665	.999	.545	FAMOUS	5	7	.930	func/f029.bmp
212.989	.996	.558	FAMOUS	6	7	1.004	func/f029.bmp
216.313	.918	.558	FAMOUS	7	7	.882	func/f030.bmp
219.453	.863	.447	FAMOUS	5	7	1.197	func/f017.bmp
222.644	.911	.568	FAMOUS	6	7	.805	func/f017.bmp
225.817	.847	.488	FAMOUS	5	4	1.235	func/f020.bmp
229.007	.826	.577	FAMOUS	7	4	1.171	func/f023.bmp
232.248	.911	.568	FAMOUS	5	7	1.152	func/f018.bmp
235.472	.941	.547	SCRAMBLED	19	4	1.319	func/s021.bmp
238.779	.969	.600	SCRAMBLED	17	7	.737	func/s025.bmp
242.103	.925	.585	SCRAMBLED	17	4	.798	func/s024.bmp
245.293	.814	.486	SCRAMBLED	17	7	.981	func/s032.bmp
248.4	.857	.527	SCRAMBLED	18	7	.861	func/s032.bmp
251.507	.984	.476	FAMOUS	5	7	.685	func/f026.bmp
254.748	.889	.490	FAMOUS	7	7	.754	func/f020.bmp
257.821	.834	.404	FAMOUS	5	7	.698	func/f021.bmp
260.812	.839	.401	FAMOUS	6	7	.912	func/f021.bmp
263.951	.964	.527	FAMOUS	7	7	.844	func/f018.bmp
267.259	.971	.570	SCRAMBLED	17	4	1.087	func/s023.bmp
270.566	.846	.555	SCRAMBLED	19	7	1.045	func/s025.bmp
273.155	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
293.801	.865	.578	UNFAMILIAR	13	4	1.067	func/u023.bmp
296.858	.900	.432	SCRAMBLED	19	4	.839	func/s024.bmp
300.031	.853	.496	SCRAMBLED	17	7	1.031	func/s017.bmp
